# time (s)    L (erg/s)   R_phot (cm)
6.097809818020709645E+04  1.40699944916486E+38  1.01204393358111E+06
6.097822266301978379E+04  1.42204086396344E+38  1.01209467947218E+06
6.097835839788332669E+04  1.43688837086638E+38  1.01214764739688E+06
6.097850962671791785E+04  1.45145844981281E+38  1.01220325920548E+06
6.097866260682709981E+04  1.46474509608119E+38  1.01225569974000E+06
6.097880682447944127E+04  1.47594200139911E+38  1.01230159504826E+06
6.097894752995041199E+04  1.48510855226146E+38  1.01234279713082E+06
6.097908800387485098E+04  1.49254266776462E+38  1.01238006186310E+06
6.097923094350242900E+04  1.49835226386527E+38  1.01241368306730E+06
6.097937889882115269E+04  1.50252036633805E+38  1.01244359961749E+06
6.097952573173762357E+04  1.50516846836121E+38  1.01246829151145E+06
6.097965881104989239E+04  1.50664730374759E+38  1.01248653875759E+06
6.097977929599525669E+04  1.50693309199289E+38  1.01249967665600E+06
6.097988839840966102E+04  1.50634013305698E+38  1.01250875437056E+06
6.097998688325997500E+04  1.50513420553116E+38  1.01251462055207E+06
6.098007573926589248E+04  1.50350289509014E+38  1.01251800140409E+06
6.098015556710641249E+04  1.50161699388197E+38  1.01251948493942E+06
6.098022702619647316E+04  1.49959775920838E+38  1.01251956380151E+06
6.098029074396550277E+04  1.49754038570057E+38  1.01251863941807E+06
6.098034734983847738E+04  1.49551390780841E+38  1.01251703303833E+06
6.098039751838342636E+04  1.49356289901586E+38  1.01251499316016E+06
6.098044203888726042E+04  1.49170636949477E+38  1.01251269808888E+06
6.098048185480163374E+04  1.48993867926222E+38  1.01251025770067E+06
6.098051823564912775E+04  1.48821826641523E+38  1.01250770386025E+06
6.098055286313750548E+04  1.48646518393313E+38  1.01250497636397E+06
6.098059010404155561E+04  1.48436810884036E+38  1.01250168772814E+06
6.098066421344061382E+04  1.47896148950975E+38  1.01249369353840E+06
6.098074414171676472E+04  1.47373170275708E+38  1.01248321151797E+06
6.098083433805572713E+04  1.46726258313980E+38  1.01246931180110E+06
6.098094282998563722E+04  1.45869511144922E+38  1.01244965329417E+06
6.098107553270314384E+04  1.44734301678587E+38  1.01242136271096E+06
6.098124175267803366E+04  1.43195506098124E+38  1.01237973862372E+06
6.098145041669510101E+04  1.41129978810411E+38  1.01231890640244E+06
6.098166732317541755E+04  1.38965145126057E+38  1.01224823215599E+06
6.098186460757642635E+04  1.36990632194197E+38  1.01217931933805E+06
6.098204235204590077E+04  1.35167884117830E+38  1.01211436008071E+06
6.098220323844602535E+04  1.33483484020009E+38  1.01205373989564E+06
6.098234760146855842E+04  1.31953292902369E+38  1.01199823737182E+06
6.098247782264069247E+04  1.30557151179731E+38  1.01194751949703E+06
6.098259452453802078E+04  1.29298661712943E+38  1.01190171127778E+06
6.098269918904567749E+04  1.28164340725565E+38  1.01186046057593E+06
6.098279257338413299E+04  1.27150309203849E+38  1.01182360086504E+06
6.098287556313206733E+04  1.26248359839695E+38  1.01179085489997E+06
6.098294907177767163E+04  1.25449403658460E+38  1.01176189397418E+06
6.098301408015151537E+04  1.24743017078487E+38  1.01173633965559E+06
6.098307168128793273E+04  1.24117137611576E+38  1.01171375692035E+06
6.098312328643062210E+04  1.23555633540277E+38  1.01169358158470E+06
6.098317103561762633E+04  1.23033517845333E+38  1.01167496631050E+06
6.098321887792905909E+04  1.22503941104231E+38  1.01165636090568E+06
6.098328795652627014E+04  1.21703155470704E+38  1.01162955531811E+06
6.098338493233581539E+04  1.20582429439203E+38  1.01159201863054E+06
6.098349758603532973E+04  1.19309429602031E+38  1.01154870299494E+06
6.098363145594135858E+04  1.17799062369927E+38  1.01149787238298E+06
6.098379760223189805E+04  1.15937235410959E+38  1.01143597980922E+06
6.098400756603918853E+04  1.13632883398636E+38  1.01136006518568E+06
6.098423989459838049E+04  1.11206793283496E+38  1.01127958457884E+06
6.098446507311676396E+04  1.08987225861718E+38  1.01120545299351E+06
6.098466446605758392E+04  1.07122375043934E+38  1.01114307666623E+06
6.098484329549808172E+04  1.05504402049890E+38  1.01108975190504E+06
6.098500371302534768E+04  1.04097592190150E+38  1.01104396708055E+06
6.098514662265255174E+04  1.02880409527051E+38  1.01100476127564E+06
6.098527446579184470E+04  1.01818479415437E+38  1.01097091855301E+06
6.098538832494716189E+04  1.00895152007274E+38  1.01094172486310E+06
6.098548950921729556E+04  1.00092164089174E+38  1.01091651055440E+06
6.098557912254878465E+04  9.93949513042847E+37  1.01089473841068E+06
6.098565835189141944E+04  9.87893251838266E+37  1.01087591648894E+06
6.098572846195357852E+04  9.82616514321768E+37  1.01085958855739E+06
6.098579093468670180E+04  9.77975305503478E+37  1.01084529256013E+06
6.098584830322807829E+04  9.73749103226871E+37  1.01083237031810E+06
6.098590530991140258E+04  9.69554501409259E+37  1.01081971371197E+06
6.098598695599150960E+04  9.63373577956095E+37  1.01080189024792E+06
6.098610309518716531E+04  9.54632927707531E+37  1.01077711066160E+06
6.098625661857869272E+04  9.43346184257899E+37  1.01074538194529E+06
6.098643786014916986E+04  9.30632486499964E+37  1.01070943133553E+06
6.098664369816842373E+04  9.16977829466718E+37  1.01067060604199E+06
6.098687356327312591E+04  9.02681361335534E+37  1.01062973281452E+06
6.098713375349358830E+04  8.87596160809698E+37  1.01058658113679E+06
6.098743569742288673E+04  8.71436198409619E+37  1.01054041293159E+06
6.098779542573617800E+04  8.53939520583709E+37  1.01049044583813E+06
6.098824177523307299E+04  8.34591760053401E+37  1.01043519860864E+06
6.098882834324181022E+04  8.12584399315733E+37  1.01037221182090E+06
6.098954303810621786E+04  7.90738953725286E+37  1.01030743658331E+06
6.099019257012047456E+04  7.75543255831072E+37  1.01025731319057E+06
6.099077116056941304E+04  7.63928848873177E+37  1.01021751747514E+06
6.099128491860692884E+04  7.54582755156892E+37  1.01018508364115E+06
6.099173956665488367E+04  7.46871661029487E+37  1.01015812717090E+06
6.099214261788401200E+04  7.40401425818765E+37  1.01013538665810E+06
6.099249991737305390E+04  7.34883820846389E+37  1.01011599190040E+06
6.099281718749015999E+04  7.30130811635307E+37  1.01009930984893E+06
6.099309950616487913E+04  7.25979919485579E+37  1.01008482509651E+06
6.099335143347431585E+04  7.22339426435016E+37  1.01007215335646E+06
6.099357693608517729E+04  7.19114648619094E+37  1.01006098822404E+06
6.099377899472948775E+04  7.16247949496341E+37  1.01005110855871E+06
6.099396079150642618E+04  7.13677673810809E+37  1.01004230945555E+06
6.099412395389391168E+04  7.11383060287993E+37  1.01003447848116E+06
6.099427061171454989E+04  7.09325552088591E+37  1.01002748923139E+06
6.099440217179567117E+04  7.07485519547864E+37  1.01002125649596E+06
6.099452001237103832E+04  7.05841511553746E+37  1.01001570187225E+06
6.099462554535984236E+04  7.04370962366462E+37  1.01001074831933E+06
6.099472047615159681E+04  7.03044942691511E+37  1.01000630606502E+06
6.099480814193418337E+04  7.01800300860437E+37  1.01000220878049E+06
6.099489610610899399E+04  7.00484502610946E+37  1.00999807830997E+06
6.099503531417285558E+04  6.97877585898404E+37  1.00999136616632E+06
6.099520215884482604E+04  6.94726414468445E+37  1.00998310710648E+06
6.099539889495650277E+04  6.91008400118644E+37  1.00997323744670E+06
6.099561954695117311E+04  6.86976688768360E+37  1.00996215834763E+06
6.099587051751400577E+04  6.82488599022074E+37  1.00994967495589E+06
6.099616144821653870E+04  6.77386217844913E+37  1.00993544137093E+06
6.099650824845386524E+04  6.71418782510086E+37  1.00991885428577E+06
6.099687602071340370E+04  6.65667048626880E+37  1.00990187470128E+06
6.099720245130700641E+04  6.61315686104835E+37  1.00988746692450E+06
6.099749413834336156E+04  6.57535306918982E+37  1.00987501504429E+06
6.099775556050533487E+04  6.54142253698215E+37  1.00986407531961E+06
6.099799048992044845E+04  6.51066507779167E+37  1.00985435692015E+06
6.099820219331468252E+04  6.48267450030365E+37  1.00984565768549E+06
6.099839310996809945E+04  6.45722688713836E+37  1.00983784397482E+06
6.099856533452162694E+04  6.43411121556399E+37  1.00983081331878E+06
6.099872063947132847E+04  6.41314550631150E+37  1.00982448419375E+06
6.099886059490295884E+04  6.39415888468578E+37  1.00981878801370E+06
6.099898639194532734E+04  6.37703460882033E+37  1.00981367170473E+06
6.099910103568013437E+04  6.36121792778413E+37  1.00980900802752E+06
6.099920843850441452E+04  6.34601654513442E+37  1.00980462644315E+06
6.099932125412460300E+04  6.32871246276007E+37  1.00979996479093E+06
6.099954575720878347E+04  6.28281864740981E+37  1.00979018309254E+06
6.099974180331534444E+04  6.25132399015067E+37  1.00978154925263E+06
6.099997097194573143E+04  6.21115968740330E+37  1.00977148120816E+06
6.100021124954347761E+04  6.17091649924377E+37  1.00976098870691E+06
6.100042659870657371E+04  6.13854454337641E+37  1.00975176331333E+06
6.100062079697517765E+04  6.11009942425770E+37  1.00974360493000E+06
6.100079713759178412E+04  6.08436315917925E+37  1.00973630202396E+06
6.100095652117735153E+04  6.06118649231047E+37  1.00972976946943E+06
6.100110057005398994E+04  6.04025141986539E+37  1.00972391048205E+06
6.100123118332748709E+04  6.02122124044955E+37  1.00971862592801E+06
6.100135211886434990E+04  6.00334502514163E+37  1.00971374527766E+06
6.100147161895617319E+04  5.98488494723997E+37  1.00970890514247E+06
6.100163566713179171E+04  5.95480612195603E+37  1.00970208401251E+06
6.100184298483466409E+04  5.91584652663884E+37  1.00969325051544E+06
6.100206470723018720E+04  5.87691933257415E+37  1.00968377327919E+06
6.100227612058210798E+04  5.84279101003322E+37  1.00967485951945E+06
6.100246747464408691E+04  5.81362120882202E+37  1.00966694345797E+06
6.100264074759988580E+04  5.78768223222875E+37  1.00965989596317E+06
6.100279769978673721E+04  5.76435706832431E+37  1.00965359503755E+06
6.100294011759996647E+04  5.74324320543613E+37  1.00964793199746E+06
6.100307183754600555E+04  5.72352543544077E+37  1.00964272632638E+06
6.100319986022789089E+04  5.70375077573933E+37  1.00963766912672E+06
6.100335716083757870E+04  5.67616804903485E+37  1.00963134232582E+06
6.100359824940349063E+04  5.62889399542941E+37  1.00962135738990E+06
6.100382293971059698E+04  5.59239762396732E+37  1.00961211670782E+06
6.100405425476068194E+04  5.55480519246934E+37  1.00960277300755E+06
6.100426379033737612E+04  5.52347609228193E+37  1.00959448690798E+06
6.100445391963431030E+04  5.49568756596298E+37  1.00958711596077E+06
6.100462658702098270E+04  5.47068484429447E+37  1.00958052113144E+06
6.100478332611735823E+04  5.44810515339765E+37  1.00957460041264E+06
6.100492802999869309E+04  5.42711580684349E+37  1.00956917493938E+06
6.100506634495660546E+04  5.40662101559155E+37  1.00956400197868E+06
6.100522035163491819E+04  5.38166646229538E+37  1.00955817141273E+06
6.100543566345827276E+04  5.34247933556038E+37  1.00954981989827E+06
6.100562794543887867E+04  5.31309555295983E+37  1.00954238956958E+06
6.100580371550481505E+04  5.28702524181773E+37  1.00953570512581E+06
6.100596392091696907E+04  5.26362830424121E+37  1.00952969396676E+06
6.100611277381591208E+04  5.24180412389808E+37  1.00952416412837E+06
6.100625777852343163E+04  5.21999863464817E+37  1.00951879828554E+06
6.100643402478601638E+04  5.19027792570449E+37  1.00951217905169E+06
6.100669452988437115E+04  5.14244823983533E+37  1.00950219214828E+06
6.100693519256252330E+04  5.10634582312553E+37  1.00949313052849E+06
6.100722363625273283E+04  5.06007753201122E+37  1.00948248088661E+06
6.100749989043716050E+04  5.02121089107419E+37  1.00947258959766E+06
6.100775040617099148E+04  4.98836807368975E+37  1.00946390932061E+06
6.100797973048491986E+04  4.95877513021148E+37  1.00945615829213E+06
6.100818864544132521E+04  4.93218219450296E+37  1.00944922240398E+06
6.100837937276488083E+04  4.90807921472832E+37  1.00944297350241E+06
6.100855405303070438E+04  4.88609107761820E+37  1.00943730429294E+06
6.100871760087229632E+04  4.86529027749633E+37  1.00943202613269E+06
6.100887934978360136E+04  4.84396367261412E+37  1.00942679833321E+06
6.100908921072678640E+04  4.81186433481782E+37  1.00941983794353E+06
6.100933736977643275E+04  4.77453799863390E+37  1.00941150074712E+06
6.100959996448130551E+04  4.73778724414743E+37  1.00940276266816E+06
6.100984336908137630E+04  4.70705744952274E+37  1.00939485563853E+06
6.101006452880881989E+04  4.68013995685856E+37  1.00938783058817E+06
6.101026744511446304E+04  4.65552572253295E+37  1.00938148777494E+06
6.101045428566885676E+04  4.63287894808293E+37  1.00937570922851E+06
6.101062942729279894E+04  4.61143490258642E+37  1.00937032448793E+06
6.101080266244494851E+04  4.58943656563767E+37  1.00936499028784E+06
6.101102348010077549E+04  4.55713989653017E+37  1.00935801389043E+06
6.101125305411825684E+04  4.52579696863985E+37  1.00935071281032E+06
6.101146366123314510E+04  4.49938986662817E+37  1.00934409558917E+06
6.101165717502108600E+04  4.47554174478877E+37  1.00933809775913E+06
6.101183886293423711E+04  4.45298092175844E+37  1.00933251670063E+06
6.101201879450216074E+04  4.42988996720112E+37  1.00932699641043E+06
6.101224536605986214E+04  4.39684189953724E+37  1.00931989137192E+06
6.101247856289535412E+04  4.36522248415543E+37  1.00931256038927E+06
6.101269151462974696E+04  4.33865790669294E+37  1.00930596228889E+06
6.101288925755599485E+04  4.31422263623851E+37  1.00929992451258E+06
6.101307610350695904E+04  4.29105248973955E+37  1.00929427485965E+06
6.101326518694865081E+04  4.26668936533356E+37  1.00928856143923E+06
6.101352933920225041E+04  4.22724689658351E+37  1.00928037356914E+06
6.101376743049847573E+04  4.19786284413175E+37  1.00927308996837E+06
6.101398621662008372E+04  4.17146438954911E+37  1.00926653239222E+06
6.101418956874684227E+04  4.14704278150229E+37  1.00926052861522E+06
6.101438290846991731E+04  4.12367640279711E+37  1.00925487502944E+06
6.101458096929788007E+04  4.09874311664916E+37  1.00924908068616E+06
6.101485725748722325E+04  4.05886288171219E+37  1.00924079910596E+06
6.101510610310278571E+04  4.02938357361870E+37  1.00923346402943E+06
6.101533526558881567E+04  4.00282466170123E+37  1.00922685963848E+06
6.101554815602291637E+04  3.97832792879237E+37  1.00922082445232E+06
6.101574982999684289E+04  3.95505259788881E+37  1.00921516955848E+06
6.101595335916588374E+04  3.93078646365811E+37  1.00920947428067E+06
6.101623060365377751E+04  3.89291863361918E+37  1.00920153314986E+06
6.101649579074169014E+04  3.86190138536609E+37  1.00919402957215E+06
6.101674038466937054E+04  3.83473230421423E+37  1.00918726601650E+06
6.101696594501480286E+04  3.81010043657412E+37  1.00918114436586E+06
6.101717846709432342E+04  3.78683947954936E+37  1.00917544958415E+06
6.101738707051676465E+04  3.76358583030351E+37  1.00916989114258E+06
6.101762604294613993E+04  3.73454013224931E+37  1.00916343486162E+06
6.101791946119361091E+04  3.69777088161619E+37  1.00915542513937E+06
6.101818544308366108E+04  3.66959828639183E+37  1.00914832894235E+06
6.101843063069372874E+04  3.64412283264576E+37  1.00914193837295E+06
6.101865921532656648E+04  3.62049608884605E+37  1.00913607786276E+06
6.101887721841891471E+04  3.59783208250948E+37  1.00913054309908E+06
6.101909939321776619E+04  3.57385843725939E+37  1.00912490015036E+06
6.101937769532631501E+04  3.54042204734124E+37  1.00911767114403E+06
6.101963193995418260E+04  3.51409632212364E+37  1.00911114271199E+06
6.101986844672279403E+04  3.48988671627506E+37  1.00910516770061E+06
6.102009278896381147E+04  3.46686424633939E+37  1.00909956197273E+06
6.102031854681070399E+04  3.44302256976469E+37  1.00909393658345E+06
6.102058711456343008E+04  3.41200336931419E+37  1.00908712269142E+06
6.102083427971599303E+04  3.38664457916009E+37  1.00908090363344E+06
6.102106671048393764E+04  3.36296691098115E+37  1.00907513705075E+06
6.102129392555036611E+04  3.33957711739817E+37  1.00906954979298E+06
6.102154405154651613E+04  3.31223559130294E+37  1.00906335736009E+06
6.102195789224407054E+04  3.26154728033381E+37  1.00905292335023E+06
6.102227480702359753E+04  3.23554872372503E+37  1.00904538244520E+06
6.102270225697031856E+04  3.19058844020934E+37  1.00903539367937E+06
6.102308986614329478E+04  3.15832096731636E+37  1.00902676392719E+06
6.102344159170356579E+04  3.12993431944542E+37  1.00901921122129E+06
6.102376175260102173E+04  3.10433989097148E+37  1.00901248411534E+06
6.102405536694799957E+04  3.08094324355701E+37  1.00900639646644E+06
6.102432692692457204E+04  3.05935399266960E+37  1.00900081728715E+06
6.102458112138444267E+04  3.03907290545501E+37  1.00899561993533E+06
6.102482768137580570E+04  3.01896043961351E+37  1.00899057789811E+06
6.102508626707045914E+04  2.99665477495654E+37  1.00898522630312E+06
6.102539648323793517E+04  2.96724805463854E+37  1.00897860193970E+06
6.102568072247029340E+04  2.94378355277408E+37  1.00897259242627E+06
6.102594501596764894E+04  2.92207756898500E+37  1.00896707404537E+06
6.102619833827502589E+04  2.90100450138814E+37  1.00896182152965E+06
6.102645497863701894E+04  2.87898839427980E+37  1.00895649289733E+06
6.102676910336293804E+04  2.84910233584081E+37  1.00894980285707E+06
6.102709348600311205E+04  2.82043639060085E+37  1.00894290623727E+06
6.102739086608904472E+04  2.79633735443454E+37  1.00893671954116E+06
6.102766625480510993E+04  2.77429674054137E+37  1.00893109330481E+06
6.102792837719167437E+04  2.75318735313075E+37  1.00892579438856E+06
6.102818956888779940E+04  2.73172363117401E+37  1.00892053089185E+06
6.102848489708995476E+04  2.70562406960123E+37  1.00891448405549E+06
6.102880544198072312E+04  2.67746034942750E+37  1.00890785789467E+06
6.102909997104973445E+04  2.65404624563143E+37  1.00890187647722E+06
6.102937507713127707E+04  2.63236397892956E+37  1.00889637705447E+06
6.102964104194944230E+04  2.61121579312532E+37  1.00889110875543E+06
6.102991489946348156E+04  2.58881045563444E+37  1.00888568426701E+06
6.103022745088263036E+04  2.56154863020278E+37  1.00887937399308E+06
6.103051583572681557E+04  2.53858751981548E+37  1.00887358753919E+06
6.103078905071631743E+04  2.51681965066697E+37  1.00886816453130E+06
6.103105951181350247E+04  2.49502585973725E+37  1.00886282748078E+06
6.103135844387052202E+04  2.46971238792403E+37  1.00885688302971E+06
6.103170590719971369E+04  2.43942225691148E+37  1.00884988094403E+06
6.103202275931063923E+04  2.41522841594256E+37  1.00884364417237E+06
6.103231614900724526E+04  2.39324536085988E+37  1.00883799679380E+06
6.103259580634697340E+04  2.37232132745369E+37  1.00883269240614E+06
6.103287457120187901E+04  2.35123815146016E+37  1.00882744366296E+06
6.103318696779687889E+04  2.32627223183050E+37  1.00882150755442E+06
6.103352579663776123E+04  2.29910770279562E+37  1.00881500052657E+06
6.103383664497540303E+04  2.27645859438559E+37  1.00880914339077E+06
6.103412824032529170E+04  2.25543641775174E+37  1.00880374253517E+06
6.103441077286589280E+04  2.23503587737252E+37  1.00879856642227E+06
6.103470630815118056E+04  2.21309124583000E+37  1.00879315879068E+06
6.103506399717691238E+04  2.18464567372055E+37  1.00878648729860E+06
6.103539002333569806E+04  2.16155729928449E+37  1.00878047875864E+06
6.103569337300203188E+04  2.14029113581968E+37  1.00877498295156E+06
6.103598396902649256E+04  2.11999606817546E+37  1.00876978312067E+06
6.103627914066873927E+04  2.09910470046195E+37  1.00876453025699E+06
6.103662485328788898E+04  2.07308582669806E+37  1.00875829549890E+06
6.103695914541408274E+04  2.04938841833167E+37  1.00875226271403E+06
6.103726926476848166E+04  2.02821003005328E+37  1.00874675450863E+06
6.103756693220034504E+04  2.00801805761390E+37  1.00874153962273E+06
6.103786838442517910E+04  1.98744261177616E+37  1.00873630068366E+06
6.103821997234758601E+04  1.96209862233649E+37  1.00873012970853E+06
6.103861964521404298E+04  1.93348217901682E+37  1.00872308017692E+06
6.103898230712826626E+04  1.91064651909147E+37  1.00871687658132E+06
6.103931606976400508E+04  1.89017277196622E+37  1.00871131966956E+06
6.103963024521261832E+04  1.87115804090228E+37  1.00870619050890E+06
6.103993755282038182E+04  1.85253555452756E+37  1.00870123057323E+06
6.104026383607110620E+04  1.83217930050491E+37  1.00869596493160E+06
6.104065248473497195E+04  1.80643937260024E+37  1.00868956612610E+06
6.104100661458523973E+04  1.78519472963456E+37  1.00868379467666E+06
6.104133652010209335E+04  1.76570566359342E+37  1.00867851205803E+06
6.104165374199629150E+04  1.74715772608098E+37  1.00867350364007E+06
6.104197638180329523E+04  1.72817341657312E+37  1.00866844767809E+06
6.104236069778128876E+04  1.70411825188669E+37  1.00866234614194E+06
6.104281045133514999E+04  1.67613432652107E+37  1.00865516714655E+06
6.104321654287945421E+04  1.65425815229757E+37  1.00864891128489E+06
6.104358834131444746E+04  1.63484982009470E+37  1.00864335729983E+06
6.104393451289341465E+04  1.61711922208788E+37  1.00863830019806E+06
6.104426730771730217E+04  1.60016894876467E+37  1.00863350902726E+06
6.104460581962449214E+04  1.58268514275076E+37  1.00862866070033E+06
6.104500802280737116E+04  1.56045018869345E+37  1.00862280394189E+06
6.104552313338152453E+04  1.53136684760412E+37  1.00861520687913E+06
6.104598690883625386E+04  1.50945166073947E+37  1.00860864277191E+06
6.104640786226487398E+04  1.49024589012008E+37  1.00860288667831E+06
6.104679445007655886E+04  1.47299674034053E+37  1.00859772824292E+06
6.104715717233876057E+04  1.45699290129296E+37  1.00859296724328E+06
6.104751023742552934E+04  1.44136010627286E+37  1.00858837336416E+06
6.104787946667768119E+04  1.42453270472538E+37  1.00858355721154E+06
6.104835908168644528E+04  1.40056487041796E+37  1.00857711242150E+06
6.104898252549240715E+04  1.37029612439701E+37  1.00856874642473E+06
6.104964119155696972E+04  1.34267099795322E+37  1.00856034821871E+06
6.105025719654858403E+04  1.31935005221962E+37  1.00855288711373E+06
6.105081173965693597E+04  1.29935045616938E+37  1.00854641167777E+06
6.105131332397544611E+04  1.28156322016560E+37  1.00854068390196E+06
6.105177047534230223E+04  1.26555415615847E+37  1.00853554011270E+06
6.105219259867356595E+04  1.25078738473186E+37  1.00853082471930E+06
6.105259411947089393E+04  1.23658718440244E+37  1.00852634618091E+06
6.105299289874731767E+04  1.22215596715122E+37  1.00852187409050E+06
6.105342751989070530E+04  1.20552052777097E+37  1.00851690136894E+06
6.105412510030061821E+04  1.17571673971303E+37  1.00850855700166E+06
6.105474940577292000E+04  1.15339771730262E+37  1.00850128904875E+06
6.105531601063045673E+04  1.13369534584219E+37  1.00849487544246E+06
6.105583323024409765E+04  1.11614899125013E+37  1.00848914030822E+06
6.105630976798674965E+04  1.10016924196161E+37  1.00848392143929E+06
6.105675961287083192E+04  1.08507077933216E+37  1.00847902387381E+06
6.105719928767019155E+04  1.07012890595319E+37  1.00847423270708E+06
6.105765964818166685E+04  1.05400058487773E+37  1.00846916526528E+06
6.105824576225654164E+04  1.03161371257624E+37  1.00846246672886E+06
6.105885657795417501E+04  1.00898522410138E+37  1.00845540467149E+06
6.105941636276135250E+04  9.89717328993629E+36  1.00844905897367E+06
6.105993751062058436E+04  9.72091279904632E+36  1.00844323786603E+06
6.106043225774544408E+04  9.55493971115864E+36  1.00843776141586E+06
6.106091931457629835E+04  9.39056817868317E+36  1.00843237868357E+06
6.106143398363131564E+04  9.21284891125394E+36  1.00842664466815E+06
6.106210420120947674E+04  8.96519413075201E+36  1.00841893515905E+06
6.106277911019665771E+04  8.72593889243191E+36  1.00841113493362E+06
6.106340488560966332E+04  8.51606907212207E+36  1.00840402540225E+06
6.106399427984237991E+04  8.32199890940236E+36  1.00839741106379E+06
6.106456086210281501E+04  8.13740020988428E+36  1.00839110244991E+06
6.106512588414692436E+04  7.95329675259740E+36  1.00838481836589E+06
6.106573335446644342E+04  7.75213984377313E+36  1.00837800811150E+06
6.106658018483177875E+04  7.45913043295323E+36  1.00836827816971E+06
6.106740434914721845E+04  7.19387531113148E+36  1.00835891824474E+06
6.106818338079289242E+04  6.95082704951524E+36  1.00835017448764E+06
6.106892474623484304E+04  6.72625361739532E+36  1.00834196558837E+06
6.106964912390985410E+04  6.50886161793518E+36  1.00833397513750E+06
6.107037505140190478E+04  6.29280502108320E+36  1.00832597168787E+06
6.107114009636110131E+04  6.06731050412087E+36  1.00831752925590E+06
6.107208594991922291E+04  5.78914164436329E+36  1.00830703902964E+06
6.107321241433507384E+04  5.46822759051179E+36  1.00829460276782E+06
6.107446163889502350E+04  5.13786705696203E+36  1.00828115679252E+06
6.107569318379595643E+04  4.83214094311989E+36  1.00826821962411E+06
6.107693958144632779E+04  4.53862819298660E+36  1.00825542000934E+06
6.107822391058852372E+04  4.25487028240412E+36  1.00824257544434E+06
6.107957247822090721E+04  3.97765279538162E+36  1.00822950669793E+06
6.108102932749856700E+04  3.70234663369741E+36  1.00821592960631E+06
6.108269601409678580E+04  3.41810947619789E+36  1.00820116570021E+06
6.108513680208556616E+04  3.06069113202271E+36  1.00818128717290E+06
6.108737127234385116E+04  2.77486935406022E+36  1.00816429079722E+06
6.109045836036472610E+04  2.46479821176725E+36  1.00814381985464E+06
6.109457723892597278E+04  2.15440142139985E+36  1.00812081508874E+06
6.110024679403212940E+04  1.85087170571296E+36  1.00809511630125E+06
6.110790891553565598E+04  1.57342380843944E+36  1.00806772014165E+06
6.110791856679104239E+04  1.58604794199909E+36  1.00830256891714E+06
6.110792199598711159E+04  1.58599454956143E+36  1.00830274836901E+06
6.110792882008729794E+04  1.58588603688224E+36  1.00830312775162E+06
6.110794240004666062E+04  1.58568361712794E+36  1.00830395946149E+06
6.110796942416579986E+04  1.58524491731006E+36  1.00830582030013E+06
6.110800312863713043E+04  1.58449098179617E+36  1.00830832199747E+06
6.110804020440228487E+04  1.58323234119680E+36  1.00831116884491E+06
6.110808038308858522E+04  1.58123073557848E+36  1.00831426209014E+06
6.110812349187717336E+04  1.57831371549584E+36  1.00831749911519E+06
6.110816978990208008E+04  1.57437021273317E+36  1.00832081997821E+06
6.110821953269462392E+04  1.56937350962024E+36  1.00832412872260E+06
6.110827401779250795E+04  1.56324628012611E+36  1.00832737095336E+06
6.110833530251866614E+04  1.55585706323819E+36  1.00833050910310E+06
6.110840599890689919E+04  1.54706843150113E+36  1.00833342866804E+06
6.110847649667295627E+04  1.53833695402383E+36  1.00833565552861E+06
6.110854486430024554E+04  1.53008793236583E+36  1.00833727459716E+06
6.110861301560069842E+04  1.52221363398754E+36  1.00833842687248E+06
6.110868408853477013E+04  1.51447917953812E+36  1.00833926726194E+06
6.110875945508050791E+04  1.50688106811775E+36  1.00833985425527E+06
6.110884236788979615E+04  1.49928060849915E+36  1.00834025244616E+06
6.110893668232158234E+04  1.49158854276094E+36  1.00834050819532E+06
6.110904751923105505E+04  1.48374247086918E+36  1.00834064054693E+06
6.110918493616235355E+04  1.47554572617401E+36  1.00834064189146E+06
6.110937357303531462E+04  1.46643276621382E+36  1.00834047466206E+06
6.110967274976226327E+04  1.45527917376036E+36  1.00833994194462E+06
6.111026811144889507E+04  1.43878618042154E+36  1.00833815566171E+06
6.111145288120528858E+04  1.41287035485448E+36  1.00833298003543E+06
6.111381057302051340E+04  1.36719577194457E+36  1.00832045405458E+06
6.111850237973281764E+04  1.28481508639911E+36  1.00829487938145E+06
6.112612740406246303E+04  1.17203440614760E+36  1.00825725000312E+06
6.113402102365565952E+04  1.07423783220608E+36  1.00822309740652E+06
6.114256822422902769E+04  9.85210606463213E+35  1.00819079429555E+06
6.115183724561271811E+04  9.04927326080587E+35  1.00816028396469E+06
6.116192203406809131E+04  8.32044999035297E+35  1.00813132744387E+06
6.117290593364398228E+04  7.65530858897175E+35  1.00810377484927E+06
6.118487105645119300E+04  7.04822072657450E+35  1.00807750027228E+06
6.119791708778688189E+04  6.49107170174199E+35  1.00805240494836E+06
6.121215589573659963E+04  5.97847318735758E+35  1.00802831998500E+06
6.122766737940700114E+04  5.50160131430348E+35  1.00800521563822E+06
6.123577260335837491E+04  5.22874484961968E+35  1.00799359131528E+06
6.124409421334324725E+04  5.03154112884678E+35  1.00798293237618E+06
6.126065421721313760E+04  4.67189474092144E+35  1.00796384892038E+06
6.128101139562707976E+04  4.30331250058557E+35  1.00794310356192E+06
6.130318876371232182E+04  3.96073909950904E+35  1.00792309624515E+06
6.130562297664397920E+04  3.85914514000094E+35  1.00811761529826E+06
