# time (s)    L (erg/s)   R_phot (cm)
6.655027056711760451E+03  2.48224521865244E+35  1.00815180825704E+06
6.656477956051697220E+03  2.49520342542471E+35  1.00813855678642E+06
6.658067834250523447E+03  2.50845564777946E+35  1.00812557135231E+06
6.659816281420727137E+03  2.52132595281457E+35  1.00811279284972E+06
6.661743327290640082E+03  2.53354970220699E+35  1.00810017056004E+06
6.663870331149239064E+03  2.54499915482238E+35  1.00808765737510E+06
6.666092534951928428E+03  2.49702965292085E+35  1.00820099627234E+06
6.667031700663043011E+03  2.47598504333981E+35  1.00819015366906E+06
6.668360992500917746E+03  2.46844742320347E+35  1.00817461095066E+06
6.669660209023152674E+03  2.47315405544648E+35  1.00816064717189E+06
6.671050863265705630E+03  2.48317901642228E+35  1.00814715528691E+06
6.672562943505949079E+03  2.49520147211279E+35  1.00813400123927E+06
6.674219960238146086E+03  2.50760181407111E+35  1.00812109692183E+06
6.676042845175482398E+03  2.51967152611051E+35  1.00810838309639E+06
6.678052759708534722E+03  2.53113219424632E+35  1.00809580961500E+06
6.680247408551947046E+03  2.54181036050997E+35  1.00808346736428E+06
6.680473133931041048E+03  2.56002335719887E+35  1.00822313638741E+06
6.680562111986520904E+03  2.55670258355206E+35  1.00822310364551E+06
6.680739178316925972E+03  2.54548422706743E+35  1.00822279161646E+06
6.681091540314432677E+03  2.51809401651343E+35  1.00822052382874E+06
6.681792317249923144E+03  2.47790034676196E+35  1.00821259369045E+06
6.683088577252342475E+03  2.44984920363679E+35  1.00819555570836E+06
6.684271505919969059E+03  2.44591156612867E+35  1.00818091007054E+06
6.685512303287554460E+03  2.45224707506407E+35  1.00816690496727E+06
6.686847193802832408E+03  2.46327324964674E+35  1.00815334600128E+06
6.688301251717443847E+03  2.47609996874776E+35  1.00814011939328E+06
6.689894716513773346E+03  2.48929927433501E+35  1.00812715315138E+06
6.691646853645834199E+03  2.50214310191303E+35  1.00811439529368E+06
6.693578037730530923E+03  2.51437310019874E+35  1.00810179270481E+06
6.695709708623106053E+03  2.52588812738833E+35  1.00808930374520E+06
6.697949494121557109E+03  2.47822889046932E+35  1.00820241062605E+06
6.698897034981413526E+03  2.45736067065333E+35  1.00819151597119E+06
6.700234831900706922E+03  2.45012826546606E+35  1.00817595516480E+06
6.701537293111898180E+03  2.45505095543636E+35  1.00816203685815E+06
6.702932396407944907E+03  2.46528371341776E+35  1.00814858142042E+06
6.704449535764212669E+03  2.47755812446042E+35  1.00813546111158E+06
6.706112269424520491E+03  2.49026508767242E+35  1.00812258896710E+06
6.707941627462935685E+03  2.50269538001424E+35  1.00810990527060E+06
6.709958938500825752E+03  2.51457535173759E+35  1.00809735960173E+06
6.712171159638473000E+03  2.52573728932844E+35  1.00808499302027E+06
6.712398318710252170E+03  2.54379711264183E+35  1.00822469996620E+06
6.712487150017896965E+03  2.54049968434667E+35  1.00822466940607E+06
6.712663924320109800E+03  2.52938995444920E+35  1.00822436848141E+06
6.713015705181513113E+03  2.50222674608275E+35  1.00822213833699E+06
6.713712276136269793E+03  2.46232786496143E+35  1.00821432584226E+06
6.715023156245038990E+03  2.43418236650602E+35  1.00819717160324E+06
6.716207934734426090E+03  2.43036677221987E+35  1.00818256967947E+06
6.717451413553231760E+03  2.43684271156518E+35  1.00816859392163E+06
6.718788975769994067E+03  2.44802931007310E+35  1.00815506422209E+06
6.720245951263095776E+03  2.46106528680642E+35  1.00814186325540E+06
6.721842493278253642E+03  2.47448394920063E+35  1.00812892299697E+06
6.723598144335684083E+03  2.48757319492209E+35  1.00811618873607E+06
6.725533211420255611E+03  2.50006576207784E+35  1.00810360961434E+06
6.727669344846210151E+03  2.51188098845214E+35  1.00809114179627E+06
6.729926493321569069E+03  2.46448860691582E+35  1.00820404610680E+06
6.730881619185582167E+03  2.44385719316318E+35  1.00819310139916E+06
6.732211908466629211E+03  2.43693191396444E+35  1.00817769106709E+06
6.733517618756624870E+03  2.44199749813173E+35  1.00816379298672E+06
6.734915563303798990E+03  2.45238623710821E+35  1.00815036163599E+06
6.736435801515599451E+03  2.46483175634737E+35  1.00813726446425E+06
6.738102002914287368E+03  2.47772632772817E+35  1.00812441483051E+06
6.739935284417186267E+03  2.49037799801588E+35  1.00811175248494E+06
6.741956994016163662E+03  2.50251386986092E+35  1.00809922808408E+06
6.744181689733187341E+03  2.51401397575132E+35  1.00808684310707E+06
6.744409840615621761E+03  2.53197967831614E+35  1.00822655170150E+06
6.744498640481295297E+03  2.52870037276529E+35  1.00822652143423E+06
6.744675352213986116E+03  2.51766648957420E+35  1.00822622403029E+06
6.745027008562041374E+03  2.49066685128827E+35  1.00822401407184E+06
6.745722024252212577E+03  2.45098103338549E+35  1.00821626069635E+06
6.747027954772997873E+03  2.42292615315761E+35  1.00819922611934E+06
6.748214772285421532E+03  2.41914712758917E+35  1.00818463068895E+06
6.749458983851366611E+03  2.42574521172200E+35  1.00817067410279E+06
6.750797163718958473E+03  2.43712487132957E+35  1.00815716400349E+06
6.752254754754539135E+03  2.45042370800416E+35  1.00814398215761E+06
6.753851918373202352E+03  2.46416185465074E+35  1.00813106235073E+06
6.755608371814259044E+03  2.47764481276941E+35  1.00811834712203E+06
6.757544276865415668E+03  2.49057259323948E+35  1.00810578871218E+06
6.759681579130611681E+03  2.50287801103187E+35  1.00809333987415E+06
6.761952137874042819E+03  2.45603076959346E+35  1.00820600572825E+06
6.762911905931193360E+03  2.43576978875072E+35  1.00819502569152E+06
6.764256870722821986E+03  2.42927810323447E+35  1.00817949788781E+06
6.765564350962790741E+03  2.43470396071355E+35  1.00816563885253E+06
6.766965899626558894E+03  2.44538110492585E+35  1.00815223202244E+06
6.768490384247831571E+03  2.45809493208573E+35  1.00813915657131E+06
6.770161444588529776E+03  2.47126457892368E+35  1.00812632645248E+06
6.772000210564629015E+03  2.48419937176583E+35  1.00811368211684E+06
6.774028133484128375E+03  2.49662680344702E+35  1.00810117390302E+06
6.776259285503780120E+03  2.50842732157944E+35  1.00808880582783E+06
6.776488046457367091E+03  2.52626860962439E+35  1.00822861474226E+06
6.776576525010732439E+03  2.52300015914759E+35  1.00822858918651E+06
6.776752597331929792E+03  2.51202877987934E+35  1.00822830704037E+06
6.777102981251113306E+03  2.48514584620735E+35  1.00822613957776E+06
6.777793353178184589E+03  2.44556829857462E+35  1.00821849531936E+06
6.779084646643708766E+03  2.41738818399742E+35  1.00820170111774E+06
6.780274180584237001E+03  2.41345531073329E+35  1.00818707907997E+06
6.781517962129901207E+03  2.42005655875522E+35  1.00817312710539E+06
6.782855297260754924E+03  2.43151471891884E+35  1.00815962188272E+06
6.784311720053201498E+03  2.44493978379169E+35  1.00814644423677E+06
6.785907398985091277E+03  2.45880511202311E+35  1.00813352936089E+06
6.787662206966868325E+03  2.47241357165716E+35  1.00812081711372E+06
6.789596189174089886E+03  2.48545082052859E+35  1.00810826049954E+06
6.791731242158061832E+03  2.49782240153942E+35  1.00809581290445E+06
6.794003443849565883E+03  2.45131352519159E+35  1.00820829612381E+06
6.794962842479917526E+03  2.43117981314970E+35  1.00819731257158E+06
6.796307019295186365E+03  2.42471497746339E+35  1.00818179221856E+06
6.797614360216357454E+03  2.43010075630364E+35  1.00816793475313E+06
6.799015857821679674E+03  2.44070129822033E+35  1.00815452927973E+06
6.800540349209889428E+03  2.45332761572455E+35  1.00814145450031E+06
6.802211418082997625E+03  2.46639883523811E+35  1.00812862515731E+06
6.804050215227768604E+03  2.47923321383806E+35  1.00811598130433E+06
6.806078162019136471E+03  2.49156466244549E+35  1.00810347359577E+06
6.808314121938868084E+03  2.45248574200199E+35  1.00821175451441E+06
6.809218527004645694E+03  2.43564942880900E+35  1.00820090924385E+06
6.810415142374460629E+03  2.43014466151096E+35  1.00818661517962E+06
6.811682782135843809E+03  2.43502502938955E+35  1.00817269665180E+06
6.813050842241277678E+03  2.44506380197255E+35  1.00815916151352E+06
6.814538235234276726E+03  2.45712534483415E+35  1.00814599217439E+06
6.816169090192831391E+03  2.46969480681786E+35  1.00813308736997E+06
6.817963907213857055E+03  2.48210607405753E+35  1.00812038597947E+06
6.819943486171558106E+03  2.49411084849390E+35  1.00810783740124E+06
6.822130117539472849E+03  2.50565363898776E+35  1.00809539686892E+06
6.824398132240280574E+03  2.45473631833991E+35  1.00821028600264E+06
6.825379589811759615E+03  2.43257095274738E+35  1.00819927821085E+06
6.826742254733241680E+03  2.42519786240456E+35  1.00818372788407E+06
6.828059183567943364E+03  2.43043268454905E+35  1.00816989635219E+06
6.829469003023485129E+03  2.44117753720087E+35  1.00815651704171E+06
6.831001539397888337E+03  2.45407584266485E+35  1.00814346656066E+06
6.832680956236577003E+03  2.46747380744427E+35  1.00813065907906E+06
6.834528770217403689E+03  2.48069411002902E+35  1.00811803142246E+06
6.836566176467657897E+03  2.49343048000352E+35  1.00810554139058E+06
6.838802777732267714E+03  2.50557785416441E+35  1.00809321329078E+06
6.839035649887665386E+03  2.52302763357400E+35  1.00823321025244E+06
6.839125133301270580E+03  2.51964618442714E+35  1.00823319137639E+06
6.839303205294345389E+03  2.50842367651124E+35  1.00823291174206E+06
6.839657568560564869E+03  2.48120770374800E+35  1.00823071981482E+06
6.840349680531995546E+03  2.44175309187402E+35  1.00822307736527E+06
6.841643919381042906E+03  2.41392722752254E+35  1.00820630241652E+06
6.842835472615675826E+03  2.41028776247222E+35  1.00819170721320E+06
6.844081715111855374E+03  2.41716084427016E+35  1.00817777595363E+06
6.845421764637626438E+03  2.42889485080360E+35  1.00816428924358E+06
6.846881201885647897E+03  2.44261096733165E+35  1.00815112810637E+06
6.848480210950967376E+03  2.45678108564963E+35  1.00813822906717E+06
6.850238785908230057E+03  2.47072428651473E+35  1.00812553083275E+06
6.852176945718452771E+03  2.48412471755803E+35  1.00811298761133E+06
6.854316687452898805E+03  2.49689737076107E+35  1.00810055241327E+06
6.856592275797995171E+03  2.45046717476839E+35  1.00821316048414E+06
6.857554269704513899E+03  2.43040495065046E+35  1.00820217450268E+06
6.858900228760060600E+03  2.42415180601384E+35  1.00818666501340E+06
6.860209007328970074E+03  2.42978033678867E+35  1.00817281803444E+06
6.861611971241763058E+03  2.44065571345187E+35  1.00815942186753E+06
6.863138022833904870E+03  2.45357110506172E+35  1.00814635576038E+06
6.864810834994117613E+03  2.46694563319598E+35  1.00813353374338E+06
6.866651576330019452E+03  2.48008768536495E+35  1.00812089609266E+06
6.868681729791773250E+03  2.49272473393862E+35  1.00810839281828E+06
6.870916446094908679E+03  2.50472829083815E+35  1.00809602283153E+06
6.871145485093644311E+03  2.52251403651400E+35  1.00823584797915E+06
6.871233885799685595E+03  2.51925721670616E+35  1.00823582296759E+06
6.871409803204707714E+03  2.50832620651891E+35  1.00823554423812E+06
6.871759878840701276E+03  2.48152205064477E+35  1.00823338850013E+06
6.872448910849313506E+03  2.44203973211836E+35  1.00822577804675E+06
6.873735607114748746E+03  2.41388087841546E+35  1.00820906307967E+06
6.874926175108683310E+03  2.40993179397634E+35  1.00819443378016E+06
6.876169985985353378E+03  2.41656325973404E+35  1.00818048448532E+06
6.877507231775946821E+03  2.42807837217149E+35  1.00816698215241E+06
6.878963484681146838E+03  2.44158509582202E+35  1.00815380729928E+06
6.880558912430479722E+03  2.45555512595618E+35  1.00814089545794E+06
6.882313400044168702E+03  2.46927490252051E+35  1.00812818795920E+06
6.884247146811812854E+03  2.48246127632195E+35  1.00811563562211E+06
6.886381905929172717E+03  2.49502557345603E+35  1.00810319373420E+06
6.888657289046334881E+03  2.44882528780207E+35  1.00821558753686E+06
6.889617534726296071E+03  2.42885560948289E+35  1.00820459825430E+06
6.890961426943292281E+03  2.42257592476185E+35  1.00818909336163E+06
6.892269247485616688E+03  2.42812866705542E+35  1.00817524281825E+06
6.893671311903523929E+03  2.43891495492035E+35  1.00816184437091E+06
6.895196477318520010E+03  2.45175360217570E+35  1.00814877687986E+06
6.896868356688002677E+03  2.46507711506597E+35  1.00813595458507E+06
6.898708072952624207E+03  2.47818942365275E+35  1.00812331924037E+06
6.900737216950751645E+03  2.49083982546912E+35  1.00811081982578E+06
6.902973569848255465E+03  2.50293097006600E+35  1.00809844157075E+06
6.903202730558638905E+03  2.52073420923908E+35  1.00823822977116E+06
6.903291255115524109E+03  2.51748222279578E+35  1.00823820319222E+06
6.903467418983726020E+03  2.50655778969027E+35  1.00823792038623E+06
6.903817985081447659E+03  2.47977545274530E+35  1.00823575500071E+06
6.904508183452047888E+03  2.44036143685770E+35  1.00822812506665E+06
6.905797867663423858E+03  2.41235756650227E+35  1.00821137448806E+06
6.906988157540923567E+03  2.40854901633419E+35  1.00819675946142E+06
6.908232343270906313E+03  2.41530441449147E+35  1.00818281865949E+06
6.909570096105427183E+03  2.42695478895875E+35  1.00816932544046E+06
6.911026994146368452E+03  2.44062497220705E+35  1.00815616039075E+06
6.912623203962190928E+03  2.45479844741688E+35  1.00814325943102E+06
6.914378639832453700E+03  2.46877309586096E+35  1.00813056395664E+06
6.916313522989099511E+03  2.48227477002876E+35  1.00811802521244E+06
6.918449675083409602E+03  2.49522978656839E+35  1.00810559808215E+06
6.920728125974842442E+03  2.44930671290007E+35  1.00821801367571E+06
6.921689583042570121E+03  2.42946390765580E+35  1.00820703085762E+06
6.922992722373443939E+03  2.42337066059316E+35  1.00819200212153E+06
6.924302281116205450E+03  2.42909231962716E+35  1.00817810651194E+06
6.925701341997286363E+03  2.44013948363300E+35  1.00816471196962E+06
6.927223273070142568E+03  2.45331894899337E+35  1.00815164883013E+06
6.928891480308177051E+03  2.46705122111307E+35  1.00813883347093E+06
6.930727127499431845E+03  2.48063479305963E+35  1.00812620710786E+06
6.932751780023643732E+03  2.49381745254653E+35  1.00811371854965E+06
6.934982787413890037E+03  2.50650056479294E+35  1.00810135510361E+06
6.935211248579958010E+03  2.52437425007265E+35  1.00824103370342E+06
6.935299988964608019E+03  2.52115953469092E+35  1.00824100336699E+06
6.935476582330061319E+03  2.51028171530365E+35  1.00824070943606E+06
6.935828003127314332E+03  2.48358527387124E+35  1.00823851573516E+06
6.936521774077740702E+03  2.44436763363664E+35  1.00823081085284E+06
6.937821964106900850E+03  2.41692238129355E+35  1.00821390301666E+06
6.939010494536603801E+03  2.41362951515753E+35  1.00819931860738E+06
6.940255272071168292E+03  2.42079675714993E+35  1.00818538555299E+06
6.941594005772007222E+03  2.43282586991162E+35  1.00817189960624E+06
6.943052218334914869E+03  2.44686501550435E+35  1.00815874204496E+06
6.944650088537528063E+03  2.46142051667180E+35  1.00814584811669E+06
6.946407502160330296E+03  2.47581692599280E+35  1.00813315833942E+06
6.948344577535592180E+03  2.48975547216630E+35  1.00812062632517E+06
6.950483358171321015E+03  2.50317063655971E+35  1.00810820493650E+06
6.952750381961733183E+03  2.45733383815361E+35  1.00822095650758E+06
6.953708311504564335E+03  2.43753293425025E+35  1.00821001569065E+06
6.955051434575697385E+03  2.43166684035898E+35  1.00819452628164E+06
6.956359161311356729E+03  2.43772850948159E+35  1.00818067848511E+06
6.957760701073928431E+03  2.44910283381674E+35  1.00816728665036E+06
6.959285246085621111E+03  2.46259142897563E+35  1.00815422670016E+06
6.960956441550551062E+03  2.47661419532964E+35  1.00814141320747E+06
6.962795482355218155E+03  2.49048735873751E+35  1.00812878633205E+06
6.964823849010764206E+03  2.50394576753381E+35  1.00811629655762E+06
6.967045188404581495E+03  2.46569655475407E+35  1.00822488755000E+06
6.967943407970102271E+03  2.44921015487793E+35  1.00821411475708E+06
6.969136946931058446E+03  2.44418585402955E+35  1.00819983714026E+06
6.970395438029087927E+03  2.44963065983319E+35  1.00818599050137E+06
6.971761441993015978E+03  2.46036192796205E+35  1.00817244391409E+06
6.973245771666146538E+03  2.47318493056292E+35  1.00815927167560E+06
6.974873247128187359E+03  2.48656373141263E+35  1.00814636597132E+06
6.976664404686222042E+03  2.49984363332286E+35  1.00813366356618E+06
6.978639861975430904E+03  2.51275400559767E+35  1.00812111546993E+06
6.980821975953374022E+03  2.52522475868065E+35  1.00810867600129E+06
6.981046576531201026E+03  2.54389062532856E+35  1.00824723386387E+06
6.981138682752864042E+03  2.54072423581816E+35  1.00824714753066E+06
6.981321974133972617E+03  2.52964615671020E+35  1.00824670126119E+06
6.981686723982379590E+03  2.50267798822312E+35  1.00824410518120E+06
6.982412576180709038E+03  2.46418205362673E+35  1.00823559498999E+06
6.983670846764723137E+03  2.43953324623905E+35  1.00821894464239E+06
6.984848814612869319E+03  2.43705652251081E+35  1.00820431526428E+06
6.986086328456450246E+03  2.44441438912541E+35  1.00819033270526E+06
6.987419369810615535E+03  2.45633175045888E+35  1.00817679449942E+06
6.988872288947479319E+03  2.47005819210624E+35  1.00816359157268E+06
6.990465179534447998E+03  2.48423903498397E+35  1.00815065206983E+06
6.992217310203814122E+03  2.49819132606765E+35  1.00813792232783E+06
6.994148856481999246E+03  2.51165925490546E+35  1.00812535322303E+06
6.996281738261834107E+03  2.52460651754533E+35  1.00811289601411E+06
6.998533514289923914E+03  2.53660310073457E+35  1.00810104083548E+06
6.998768618926691488E+03  2.55166233250165E+35  1.00824388712567E+06
6.998850869827933820E+03  2.54809165904494E+35  1.00824397611356E+06
6.999014549121406162E+03  2.53695618601663E+35  1.00824399697225E+06
6.999340270915416113E+03  2.50974379458936E+35  1.00824255503623E+06
6.999952048291906976E+03  2.46908485166609E+35  1.00823661285418E+06
7.001025145938066089E+03  2.43637667621089E+35  1.00822323899748E+06
7.002262205745705614E+03  2.42792243110056E+35  1.00820798083509E+06
7.003496794607141965E+03  2.43328508542228E+35  1.00819396440045E+06
7.004817298891079190E+03  2.44499771733647E+35  1.00818040468532E+06
7.006250289729159704E+03  2.45937472534570E+35  1.00816719649666E+06
7.007817889891717641E+03  2.47458711550146E+35  1.00815425658732E+06
7.009539807533514249E+03  2.48971106335824E+35  1.00814153200900E+06
7.011436554231639093E+03  2.50441221323474E+35  1.00812896698866E+06
7.013529148237983463E+03  2.51852727913675E+35  1.00811652369404E+06
7.015764153904283376E+03  2.47620751737639E+35  1.00822780746676E+06
7.016690515910095201E+03  2.45791527514628E+35  1.00821699936839E+06
7.017984537715076840E+03  2.45256089642158E+35  1.00820182235032E+06
7.019279971849954563E+03  2.45873211152587E+35  1.00818787140147E+06
7.020665769964064566E+03  2.47014847734227E+35  1.00817441813505E+06
7.022173633512098604E+03  2.48365790790021E+35  1.00816130462259E+06
7.023826665250950100E+03  2.49770996623168E+35  1.00814844606361E+06
7.025645797061586563E+03  2.51163639392219E+35  1.00813578116820E+06
7.027652101674137157E+03  2.52517178215153E+35  1.00812326151103E+06
7.029840106617727542E+03  2.53812795435569E+35  1.00811099232822E+06
7.030065174509769349E+03  2.55632636528102E+35  1.00825045389729E+06
7.030154461365936186E+03  2.55313895085237E+35  1.00825041439804E+06
7.030332142209708763E+03  2.54217350389502E+35  1.00825008744894E+06
7.030685727088815838E+03  2.51527187812956E+35  1.00824779026310E+06
7.031389360998238772E+03  2.47600922114666E+35  1.00823981378095E+06
7.032677346593929542E+03  2.44958508480420E+35  1.00822291392906E+06
7.033860585656115290E+03  2.44687589626710E+35  1.00820829322524E+06
7.035101472776779701E+03  2.45446636231738E+35  1.00819432119022E+06
7.036436809225950128E+03  2.46684112210829E+35  1.00818079642128E+06
7.037891617247623799E+03  2.48114671935790E+35  1.00816760628165E+06
7.039486198121287089E+03  2.49598145010260E+35  1.00815467854774E+06
7.041239871174291693E+03  2.51063497899941E+35  1.00814196192070E+06
7.043173161141585297E+03  2.52486708219488E+35  1.00812940271082E+06
7.045307577204314839E+03  2.53859776667256E+35  1.00811695954648E+06
7.047528683980531241E+03  2.49262066374479E+35  1.00823051998003E+06
7.048468292943192864E+03  2.47250675309774E+35  1.00821974038855E+06
7.049795990964715202E+03  2.46637424317601E+35  1.00820429477999E+06
7.051097502556171094E+03  2.47253510457381E+35  1.00819037365015E+06
7.052490083019100894E+03  2.48418775621874E+35  1.00817693134951E+06
7.054004413376617777E+03  2.49803490310511E+35  1.00816382783490E+06
7.055664120206342886E+03  2.51246102991662E+35  1.00815097648235E+06
7.057490321016497546E+03  2.52677360852511E+35  1.00813831677470E+06
7.059504297580506318E+03  2.54070478420346E+35  1.00812579969802E+06
7.061685272652112872E+03  2.55398428686170E+35  1.00811361235840E+06
7.061909388822072287E+03  2.57204613434139E+35  1.00825339780870E+06
7.061997644093608869E+03  2.56885914769134E+35  1.00825337441370E+06
7.062173272083967277E+03  2.55791783844232E+35  1.00825308790275E+06
7.062522771784780161E+03  2.53099433024684E+35  1.00825088362401E+06
7.063217779962613349E+03  2.49148402814937E+35  1.00824307961642E+06
7.064507405069992274E+03  2.46457422271545E+35  1.00822617369527E+06
7.065691734305485625E+03  2.46186164163061E+35  1.00821152930691E+06
7.066932210058757846E+03  2.46963500993968E+35  1.00819754518832E+06
7.068266650209417094E+03  2.48227591190516E+35  1.00818401007326E+06
7.069720219303078920E+03  2.49688478510266E+35  1.00817081087632E+06
7.071313303003898000E+03  2.51202749851558E+35  1.00815787562115E+06
7.073065297160655064E+03  2.52701173480314E+35  1.00814515088525E+06
7.074996565803832709E+03  2.54158529918714E+35  1.00813258474604E+06
7.077128683406899654E+03  2.55566473297755E+35  1.00812013540688E+06
7.079334303657773489E+03  2.50971558431270E+35  1.00823397358795E+06
7.080266754824941927E+03  2.48961771955443E+35  1.00822325239989E+06
7.081587050108819312E+03  2.48352344649128E+35  1.00820783931927E+06
7.082886176410034750E+03  2.48984168280972E+35  1.00819388831220E+06
7.084275295969708168E+03  2.50171524433212E+35  1.00818042563704E+06
7.085785714254322556E+03  2.51580175790636E+35  1.00816730473258E+06
7.087441068116395400E+03  2.53048412580170E+35  1.00815443785973E+06
7.089262413206354722E+03  2.54506321802259E+35  1.00814176451796E+06
7.091270949380124875E+03  2.55927449418174E+35  1.00812923569588E+06
7.093432244657259616E+03  2.57277373980604E+35  1.00811711130248E+06
7.093654671800187316E+03  2.59093457421787E+35  1.00825690429698E+06
7.093742867817041770E+03  2.58775779030154E+35  1.00825688195884E+06
7.093918377890582633E+03  2.57677899291250E+35  1.00825659753098E+06
7.094267642936929406E+03  2.54974797267882E+35  1.00825437475203E+06
7.094962680379158883E+03  2.51019548726240E+35  1.00824652646482E+06
7.096237632187705458E+03  2.48358375390248E+35  1.00822975364581E+06
7.097420528350200584E+03  2.48102990098783E+35  1.00821506744565E+06
7.098658335326840643E+03  2.48898515768696E+35  1.00820106096841E+06
7.099990127869525168E+03  2.50185610256253E+35  1.00818750008243E+06
7.101440528256431207E+03  2.51668788296943E+35  1.00817428154610E+06
7.103030262558365393E+03  2.53204243389217E+35  1.00816132860710E+06
7.104778608400422854E+03  2.54724367908721E+35  1.00814858775929E+06
7.106705832598619054E+03  2.56204119641465E+35  1.00813600755678E+06
7.108833493613213250E+03  2.57636041654251E+35  1.00812354554174E+06
7.111019637798320218E+03  2.53042526983480E+35  1.00823767004315E+06
7.111942927720054286E+03  2.51029567106985E+35  1.00822701920021E+06
7.113253633153683950E+03  2.50419016255862E+35  1.00821164289457E+06
7.114549449842891590E+03  2.51061327395852E+35  1.00819765220870E+06
7.115933977157964364E+03  2.52264889138052E+35  1.00818416221860E+06
7.117439278453629413E+03  2.53693606353520E+35  1.00817101667625E+06
7.119088896541697977E+03  2.55183407198586E+35  1.00815812813277E+06
7.120903841281362475E+03  2.56664105411805E+35  1.00814543561388E+06
7.122905221562339648E+03  2.58109042789877E+35  1.00813289006128E+06
7.125043564206986957E+03  2.59475852919438E+35  1.00812083235625E+06
7.125263940649250799E+03  2.61303949281086E+35  1.00826061572024E+06
7.125352099309941877E+03  2.60987435779660E+35  1.00826059417618E+06
7.125527535044716387E+03  2.59885089845256E+35  1.00826030391770E+06
7.125876652156917771E+03  2.57169631770591E+35  1.00825805573400E+06
7.126571395210199626E+03  2.53212270723265E+35  1.00825015495846E+06
7.127829108318517683E+03  2.50581205984205E+35  1.00823353628251E+06
7.129010210383422418E+03  2.50340211955034E+35  1.00821879888385E+06
7.130244769331900898E+03  2.51154181170530E+35  1.00820476222145E+06
7.131573182605990951E+03  2.52461700136738E+35  1.00819117291516E+06
7.133019892106823136E+03  2.53964823029075E+35  1.00817792865554E+06
7.134605560849638096E+03  2.55518016920022E+35  1.00816495271386E+06
7.136349560836316414E+03  2.57056286461729E+35  1.00815218837166E+06
7.138271899928396124E+03  2.58553628215414E+35  1.00813958609703E+06
7.140393206012886367E+03  2.60000760409772E+35  1.00812710794330E+06
7.142557740807753362E+03  2.55396655461445E+35  1.00824153003671E+06
7.143470726162805477E+03  2.53375163122686E+35  1.00823095249536E+06
7.144770905717858113E+03  2.52752493301846E+35  1.00821560916876E+06
7.146062877214925720E+03  2.53395215714939E+35  1.00820156940909E+06
7.147442165054831094E+03  2.54605043620353E+35  1.00818804294470E+06
7.148941580341804183E+03  2.56041146415407E+35  1.00817486436314E+06
7.150584610015614999E+03  2.57538058681006E+35  1.00816194547171E+06
7.152392164908917948E+03  2.59024684872178E+35  1.00814922527054E+06
7.154385258891230478E+03  2.60474662556951E+35  1.00813665447005E+06
7.156497757823436586E+03  2.61837534356443E+35  1.00812466447325E+06
7.156716478463874409E+03  2.63677927571507E+35  1.00826442329099E+06
7.156804900152584196E+03  2.63359885323320E+35  1.00826440105920E+06
7.156980859313117435E+03  2.62245438635705E+35  1.00826409666216E+06
7.157331018042577853E+03  2.59505654651457E+35  1.00826179803713E+06
7.158027833914204166E+03  2.55540238365745E+35  1.00825379378210E+06
7.159266277457549222E+03  2.52940620115576E+35  1.00823735902897E+06
7.160446310961386189E+03  2.52712776182545E+35  1.00822254333293E+06
7.161676576363282038E+03  2.53540999549581E+35  1.00820847911699E+06
7.163001344567996966E+03  2.54858332860173E+35  1.00819485847947E+06
7.164444325061725976E+03  2.56368294952859E+35  1.00818158437328E+06
7.166025976982602515E+03  2.57927609943628E+35  1.00816858162024E+06
7.167765506500302763E+03  2.59471935293359E+35  1.00815579408753E+06
7.169682884020031452E+03  2.60976580071587E+35  1.00814317178812E+06
7.171779288763672412E+03  2.62424291378887E+35  1.00813078445058E+06
7.173923596086639918E+03  2.57812623692253E+35  1.00824544747577E+06
7.174825574027870971E+03  2.55793675185476E+35  1.00823493672476E+06
7.176114054277109972E+03  2.55171048276863E+35  1.00821963485030E+06
7.177401661457312002E+03  2.55824356366397E+35  1.00820554948267E+06
7.178775395151352313E+03  2.57050908620242E+35  1.00819199004732E+06
7.180268707418033955E+03  2.58506354895451E+35  1.00817878266338E+06
7.181905010343672984E+03  2.60025467816003E+35  1.00816583809559E+06
7.183705070239210727E+03  2.61535939249440E+35  1.00815309604336E+06
7.185689864710565416E+03  2.63012554719502E+35  1.00814050616269E+06
7.187773032660573335E+03  2.64393811536291E+35  1.00812860991795E+06
7.187991118892856321E+03  2.66238783912098E+35  1.00826834392407E+06
7.188080351972085737E+03  2.65915869187682E+35  1.00826831915524E+06
7.188257925799751320E+03  2.64779223275554E+35  1.00826799135695E+06
7.188611297716806803E+03  2.62002583849929E+35  1.00826560748831E+06
7.189314507831746596E+03  2.58037312227519E+35  1.00825742495058E+06
7.190531949094654010E+03  2.55517156413341E+35  1.00824118587760E+06
7.191709807530688522E+03  2.55324981140790E+35  1.00822632526284E+06
7.192937192859149036E+03  2.56184742219941E+35  1.00821223096885E+06
7.194259158537566691E+03  2.57529296254250E+35  1.00819858303900E+06
7.195699297637082054E+03  2.59063968292680E+35  1.00818528371513E+06
7.197277946068649726E+03  2.60646882188879E+35  1.00817225786044E+06
7.199014205888964170E+03  2.62214452603058E+35  1.00815944982828E+06
7.200928038738491523E+03  2.63743991505086E+35  1.00814680848380E+06
7.202997123094127346E+03  2.65204910607772E+35  1.00813453543803E+06
7.205119336155917154E+03  2.60588383912635E+35  1.00824951896157E+06
7.206010540686181230E+03  2.58566698815301E+35  1.00823908846673E+06
