# time (s)    L (erg/s)   R_phot (cm)
1.533420610879768901E+03  1.84685259051028E+35  1.00817228174951E+06
1.535771124742814436E+03  1.85463669523738E+35  1.00815922848256E+06
1.538506266820950941E+03  1.86565106219891E+35  1.00814546669127E+06
1.541766174557749991E+03  1.87913645660590E+35  1.00813076402575E+06
1.545455265545664133E+03  1.89384195021626E+35  1.00811593735206E+06
1.549226627399056497E+03  1.90797118744887E+35  1.00810238135648E+06
1.552926987190431191E+03  1.92087935308898E+35  1.00809034440326E+06
1.556768810596388676E+03  1.93311943681240E+35  1.00807894186360E+06
1.560676635455194628E+03  1.94459264061583E+35  1.00806828142743E+06
1.561106449275115438E+03  1.97831597372543E+35  1.00822764808333E+06
1.561282282001185877E+03  1.97677320319717E+35  1.00822739299404E+06
1.561632189126065896E+03  1.97018327284797E+35  1.00822691880417E+06
1.562328504304577336E+03  1.95050799402547E+35  1.00822494250381E+06
1.563714171509815060E+03  1.91486486092614E+35  1.00821789345276E+06
1.565000822020341275E+03  1.89135876618765E+35  1.00821010115586E+06
1.566286210651154988E+03  1.87710740083677E+35  1.00820189253377E+06
1.567699419730221962E+03  1.86980725851522E+35  1.00819288314585E+06
1.569356224530645704E+03  1.86848814211154E+35  1.00818268661066E+06
1.571452899885466195E+03  1.87281928777969E+35  1.00817057329790E+06
1.573891304021655515E+03  1.88149012544754E+35  1.00815763254423E+06
1.576747497631959504E+03  1.89325791514660E+35  1.00814388998418E+06
1.580178943181524801E+03  1.90751083945880E+35  1.00812908909394E+06
1.583949375581024697E+03  1.92248422563019E+35  1.00811457813248E+06
1.587586399250249542E+03  1.93615716050517E+35  1.00810197772858E+06
1.591276192530763410E+03  1.94894212984195E+35  1.00809034813293E+06
1.594994996258877109E+03  1.96086844996619E+35  1.00807958985850E+06
1.599055558309959679E+03  1.97268478632184E+35  1.00806877596438E+06
1.599500942475477586E+03  2.00642473699182E+35  1.00823007674549E+06
1.599673400059074083E+03  2.00460266897845E+35  1.00822988571591E+06
1.600016590650430999E+03  1.99751792429835E+35  1.00822954826181E+06
1.600699539927231399E+03  1.97702397593123E+35  1.00822786058322E+06
1.602058608988064179E+03  1.93990550775934E+35  1.00822131834430E+06
1.603415623802230357E+03  1.91400963259828E+35  1.00821328199650E+06
1.604764421392222630E+03  1.89871598530234E+35  1.00820479525447E+06
1.606243037701017556E+03  1.89116335875992E+35  1.00819549008702E+06
1.607988307306057095E+03  1.89014057809325E+35  1.00818489413669E+06
1.610123808388291081E+03  1.89496457611178E+35  1.00817273652498E+06
1.612580896932055111E+03  1.90407587486689E+35  1.00815987867668E+06
1.615458349785769769E+03  1.91627707820624E+35  1.00814621241721E+06
1.618914989740011833E+03  1.93098200682813E+35  1.00813147735449E+06
1.622604458669469295E+03  1.94600567797975E+35  1.00811740949582E+06
1.626175835500865560E+03  1.95974944077071E+35  1.00810510960239E+06
1.629816731253224361E+03  1.97267972674176E+35  1.00809367499205E+06
1.633513583720784936E+03  1.98482203881660E+35  1.00808300673481E+06
1.633906052454631663E+03  2.01715153616592E+35  1.00823969913163E+06
1.634088493001835559E+03  2.01605319852896E+35  1.00823934413711E+06
1.634451549690771344E+03  2.01000438874251E+35  1.00823863317657E+06
1.635174032501753345E+03  1.99094841772110E+35  1.00823608596878E+06
1.636421880268941322E+03  1.96041665635472E+35  1.00822920679713E+06
1.637519336302834290E+03  1.94057543806117E+35  1.00822223517413E+06
1.638665214653027078E+03  1.92754852899252E+35  1.00821459608602E+06
1.639910795667950424E+03  1.92054111326450E+35  1.00820629131515E+06
1.641365997426679542E+03  1.91877090497032E+35  1.00819687897404E+06
1.643205053019162960E+03  1.92212032062628E+35  1.00818564001536E+06
1.645483315443374067E+03  1.93011931132562E+35  1.00817279604859E+06
1.648157519216327501E+03  1.94137828826291E+35  1.00815911141438E+06
1.651363612578648144E+03  1.95519618010024E+35  1.00814438794264E+06
1.655016677769936223E+03  1.97034313638777E+35  1.00812943206972E+06
1.658591623914605179E+03  1.98440466392848E+35  1.00811631022221E+06
1.662137917973776212E+03  1.99736164366998E+35  1.00810449538091E+06
1.665832643397398442E+03  2.00975175325961E+35  1.00809324045443E+06
1.669717105560341224E+03  2.02171428035713E+35  1.00808236833488E+06
1.670140401731485099E+03  2.05504942016616E+35  1.00824164995157E+06
1.670320906369076511E+03  2.05345740765339E+35  1.00824139316400E+06
1.670680110597883186E+03  2.04640351270076E+35  1.00824087513643E+06
1.671394927013208644E+03  2.02558480867314E+35  1.00823867828887E+06
1.672817411679706083E+03  1.98922526959812E+35  1.00823106570932E+06
1.674022772499622306E+03  1.96743883553132E+35  1.00822356525437E+06
1.675280893054653234E+03  1.95387890396284E+35  1.00821535024499E+06
1.676691586577760290E+03  1.94719136847432E+35  1.00820618207254E+06
1.678384834777111564E+03  1.94663499995640E+35  1.00819559150618E+06
1.680460700203003853E+03  1.95167383417552E+35  1.00818343618732E+06
1.682865249738749299E+03  1.96082997697843E+35  1.00817050973420E+06
1.685708447134965809E+03  1.97303071279137E+35  1.00815665733015E+06
1.689138497692997589E+03  1.98771103421119E+35  1.00814168044787E+06
1.692694067345182930E+03  2.00234745937766E+35  1.00812778802415E+06
1.696165991795193122E+03  2.01580369705956E+35  1.00811552590763E+06
1.699702835459874223E+03  2.02846666661684E+35  1.00810413003233E+06
1.703297610560226076E+03  2.04039899817227E+35  1.00809348182012E+06
1.707207540688923473E+03  2.05223646501607E+35  1.00808280551920E+06
1.711484136223095220E+03  2.02002017199191E+35  1.00822339002570E+06
1.712858766679776636E+03  1.99982799462918E+35  1.00821614990762E+06
1.714424881081648437E+03  1.98487957355508E+35  1.00820703651359E+06
1.716222333340668229E+03  1.97844763472379E+35  1.00819649845324E+06
1.718376100525299535E+03  1.97992921555407E+35  1.00818441729720E+06
1.720840570835150174E+03  1.98737110316257E+35  1.00817158865262E+06
1.723736420425603001E+03  1.99895469323105E+35  1.00815784546841E+06
1.727222730401666468E+03  2.01363285392997E+35  1.00814296251511E+06
1.730695219261092916E+03  2.02801794304099E+35  1.00812964273183E+06
1.734100458002587857E+03  2.04137617767371E+35  1.00811777756317E+06
1.737602557889475975E+03  2.05410808171108E+35  1.00810661053304E+06
1.741151028067492689E+03  2.06610814498984E+35  1.00809618455016E+06
1.741532237357636404E+03  2.09806170682367E+35  1.00825324838392E+06
1.741714291076987820E+03  2.09695471470372E+35  1.00825290484558E+06
1.742076577978496971E+03  2.09066634460089E+35  1.00825219630463E+06
1.742797528912500184E+03  2.07093188064051E+35  1.00824958606857E+06
1.743979832285560178E+03  2.04092447074538E+35  1.00824296909571E+06
1.745052810851608228E+03  2.02084071814891E+35  1.00823604156153E+06
1.746165398526407671E+03  2.00776727178841E+35  1.00822848933129E+06
1.747420793832634899E+03  2.00064842272962E+35  1.00821996192041E+06
1.748919835557191618E+03  1.99911369555914E+35  1.00821010336107E+06
1.750851783908183279E+03  2.00316642703430E+35  1.00819814621435E+06
1.753079177382054013E+03  2.01149210603443E+35  1.00818545109506E+06
1.755721483890049740E+03  2.02303300824078E+35  1.00817176995186E+06
1.758905745103306799E+03  2.03713654593965E+35  1.00815696789891E+06
1.762394232703159560E+03  2.05203458459335E+35  1.00814247426632E+06
1.765787622907956575E+03  2.06578305806059E+35  1.00812977979879E+06
1.769188203107020399E+03  2.07857793585865E+35  1.00811819758996E+06
1.772736599763252798E+03  2.09086484048559E+35  1.00810712583583E+06
1.776403267700457718E+03  2.10262351235718E+35  1.00809658527619E+06
1.780475370175468925E+03  2.11451316189635E+35  1.00808578702950E+06
1.785119216482459478E+03  2.07309702765961E+35  1.00822803075102E+06
1.786768195777392066E+03  2.04943394807947E+35  1.00821946404742E+06
1.788548003489313260E+03  2.03490267442587E+35  1.00820933924977E+06
1.790550751807062170E+03  2.03054147474720E+35  1.00819799988835E+06
1.792799133528629682E+03  2.03413013226454E+35  1.00818591903287E+06
1.795399863066476428E+03  2.04326800856839E+35  1.00817298343524E+06
1.798481407495585017E+03  2.05632035293615E+35  1.00815903038475E+06
1.801914679273780848E+03  2.07116455403272E+35  1.00814501203402E+06
1.805216915412231174E+03  2.08507826519748E+35  1.00813279198959E+06
1.808540770665289074E+03  2.09821406001884E+35  1.00812154167308E+06
1.811923636286002193E+03  2.11068753451644E+35  1.00811099624923E+06
1.815561104584840677E+03  2.12302793904727E+35  1.00810052450721E+06
1.815958031303149482E+03  2.15575156549936E+35  1.00825969078577E+06
1.816136249202548470E+03  2.15433561611391E+35  1.00825943654808E+06
1.816490902822352155E+03  2.14739524852697E+35  1.00825890670760E+06
1.817196663525761551E+03  2.12640064995777E+35  1.00825663692007E+06
1.818446324908636825E+03  2.09278075451405E+35  1.00824987028470E+06
1.819565535283459212E+03  2.07106661867929E+35  1.00824276393262E+06
1.820743727104873869E+03  2.05718957517881E+35  1.00823486220022E+06
1.822087084070574065E+03  2.05006696684845E+35  1.00822584938930E+06
1.823714714899751243E+03  2.04926798374742E+35  1.00821530462936E+06
1.825657686305461311E+03  2.05410366607777E+35  1.00820348775860E+06
1.827918524420085532E+03  2.06314148058016E+35  1.00819081905024E+06
1.830601654930522272E+03  2.07536965763542E+35  1.00817714860909E+06
1.833850433559039402E+03  2.09021870089883E+35  1.00816227897949E+06
1.837190681768767945E+03  2.10501339673072E+35  1.00814856255611E+06
1.840467877685246776E+03  2.11869358032375E+35  1.00813638005055E+06
1.843786049228662478E+03  2.13155042343860E+35  1.00812510948318E+06
1.847208295538927132E+03  2.14384386944991E+35  1.00811441931284E+06
1.850909062421180806E+03  2.15604708631946E+35  1.00810376229728E+06
1.854893051475006587E+03  2.12720133551341E+35  1.00824353693148E+06
1.856102058006065590E+03  2.10903162252401E+35  1.00823686870598E+06
1.857555710798829068E+03  2.09430714084752E+35  1.00822800547545E+06
1.859260117752555743E+03  2.08761732163000E+35  1.00821751396534E+06
1.861271291864959494E+03  2.08874609888413E+35  1.00820565126344E+06
1.863589085265039557E+03  2.09583004824025E+35  1.00819293964052E+06
1.866331195560065453E+03  2.10719747611272E+35  1.00817920567719E+06
1.869653648866715457E+03  2.12182041336894E+35  1.00816422766168E+06
1.872912730983610800E+03  2.13608667103484E+35  1.00815100666841E+06
1.876136251044687924E+03  2.14944334358714E+35  1.00813912321299E+06
1.879410905090931692E+03  2.16209394480206E+35  1.00812806267559E+06
1.882823883231544869E+03  2.17431364834013E+35  1.00811744681447E+06
1.886470931734407259E+03  2.18636480091112E+35  1.00810697011789E+06
1.890539013256330463E+03  2.15544380370020E+35  1.00824692112481E+06
1.891778771483027185E+03  2.13678972972975E+35  1.00824008608170E+06
1.893267715199787744E+03  2.12206933839619E+35  1.00823102153232E+06
1.895037586770596590E+03  2.11578664970614E+35  1.00822017061745E+06
1.897061376571372421E+03  2.11747463628709E+35  1.00820831214020E+06
1.899403526252388701E+03  2.12501750709183E+35  1.00819556109758E+06
1.902183217255155341E+03  2.13679224224277E+35  1.00818174844890E+06
1.905520593268065113E+03  2.15164968955990E+35  1.00816681968599E+06
1.908714419040001303E+03  2.16576593074667E+35  1.00815394181842E+06
1.911879802615896551E+03  2.17898133777824E+35  1.00814231144635E+06
1.915154225438292542E+03  2.19168632522338E+35  1.00813127666490E+06
1.918574093553764442E+03  2.20399483748563E+35  1.00812065879633E+06
1.922268384172279639E+03  2.21623885994783E+35  1.00811006931423E+06
1.926381961602376805E+03  2.18354556398332E+35  1.00825050481777E+06
1.927650678435772079E+03  2.16429086304150E+35  1.00824351917314E+06
1.929173216474801166E+03  2.14947084293072E+35  1.00823425867871E+06
1.930976241445782307E+03  2.14351963163406E+35  1.00822323467988E+06
1.932996453576758768E+03  2.14558212222480E+35  1.00821144284329E+06
1.935343950794804641E+03  2.15343797464589E+35  1.00819871006547E+06
1.938141293815242534E+03  2.16553491616859E+35  1.00818485964991E+06
1.941402262667276545E+03  2.18031116640744E+35  1.00817030152270E+06
1.944542839243420758E+03  2.19436673849931E+35  1.00815763511772E+06
1.947647728050547585E+03  2.20750952975696E+35  1.00814620116322E+06
1.950879020378534960E+03  2.22021899390270E+35  1.00813527221000E+06
1.954265340894687824E+03  2.23258115281221E+35  1.00812471180372E+06
1.957935858351644129E+03  2.24492344643777E+35  1.00811413926101E+06
1.962033928454137367E+03  2.25754256811303E+35  1.00810324144927E+06
1.966816064847428379E+03  2.20874517879601E+35  1.00824710905322E+06
1.968385220215301842E+03  2.18493825792471E+35  1.00823901760622E+06
1.970183415531251740E+03  2.16996753473928E+35  1.00822874442987E+06
1.972111302487111061E+03  2.16603997876481E+35  1.00821775681046E+06
1.974290082220210707E+03  2.17016465949506E+35  1.00820592252215E+06
1.976821308459868987E+03  2.17997379926432E+35  1.00819315288629E+06
1.979844451850395671E+03  2.19387899037939E+35  1.00817923183776E+06
1.982967537047257565E+03  2.20859894668217E+35  1.00816618943166E+06
1.986008180939755903E+03  2.22249442870334E+35  1.00815459446057E+06
1.989120310617873656E+03  2.23584446970399E+35  1.00814368774653E+06
1.992333737754342337E+03  2.24870368293735E+35  1.00813328988468E+06
1.995753123422222188E+03  2.26137105543751E+35  1.00812304780451E+06
1.999519129348576598E+03  2.23449290108777E+35  1.00826240311283E+06
2.000564671241382712E+03  2.21855899337062E+35  1.00825642733902E+06
2.001932338116533174E+03  2.20407010012804E+35  1.00824776420254E+06
2.003536635466238749E+03  2.19734022809570E+35  1.00823747750771E+06
2.005418355808185424E+03  2.19830662467933E+35  1.00822588395461E+06
2.007597359293653199E+03  2.20525492775490E+35  1.00821336673918E+06
2.010185006818462398E+03  2.21659259334199E+35  1.00819976353522E+06
2.013341897466105820E+03  2.23140084944506E+35  1.00818479966611E+06
2.016402689326162090E+03  2.24580536626214E+35  1.00817171950375E+06
2.019459202421712689E+03  2.25945861903338E+35  1.00815983765774E+06
2.022538075157740423E+03  2.27234603880477E+35  1.00814886158222E+06
2.025802157488848934E+03  2.28498904362458E+35  1.00813814638189E+06
2.029306869461466476E+03  2.29754817848332E+35  1.00812753031702E+06
2.033191656066531095E+03  2.31034391561797E+35  1.00811667088550E+06
2.037648251101543565E+03  2.26829205094476E+35  1.00825895869080E+06
2.039111797582658482E+03  2.24603870193968E+35  1.00825104188174E+06
2.040810956416840099E+03  2.23138039565822E+35  1.00824091625224E+06
2.042646097400370081E+03  2.22718849890832E+35  1.00823001321858E+06
2.044730248003462293E+03  2.23087648812210E+35  1.00821821368731E+06
2.047161221122756842E+03  2.24024980666450E+35  1.00820543157117E+06
2.050079288809105037E+03  2.25383141589893E+35  1.00819142785639E+06
2.053108115784917118E+03  2.26842562701528E+35  1.00817824816723E+06
2.056070725508288888E+03  2.28229023309657E+35  1.00816649397950E+06
2.059062372721225529E+03  2.29548245428860E+35  1.00815559081659E+06
2.062140042826914851E+03  2.30817067942027E+35  1.00814523167929E+06
2.065450012631691607E+03  2.32079359944780E+35  1.00813492361748E+06
2.069023043510037951E+03  2.33342118003989E+35  1.00812461580657E+06
2.073191475574660217E+03  2.29683960368843E+35  1.00826605910863E+06
2.074547024584207520E+03  2.27611897697443E+35  1.00825848926412E+06
2.076158461531713328E+03  2.26158039708341E+35  1.00824858386488E+06
2.077919392331899417E+03  2.25696834341393E+35  1.00823777883452E+06
2.079918199301761433E+03  2.26012706328382E+35  1.00822607830620E+06
2.082250662427906718E+03  2.26899488536164E+35  1.00821338416177E+06
2.085049580441557737E+03  2.28212298435596E+35  1.00819947066123E+06
2.088051419936497041E+03  2.29679840455508E+35  1.00818595061962E+06
2.090986449642635762E+03  2.31082710213316E+35  1.00817392517784E+06
2.093911276974042266E+03  2.32406245923308E+35  1.00816292896663E+06
2.096981051620061407E+03  2.33699199840549E+35  1.00815229263602E+06
2.100228151155509750E+03  2.34970707230196E+35  1.00814189522991E+06
2.103786658456135228E+03  2.36256501201571E+35  1.00813135863464E+06
2.107797037486519457E+03  2.32873179956185E+35  1.00827211770264E+06
2.109051710420550535E+03  2.30939329685484E+35  1.00826496007643E+06
2.110598420085829275E+03  2.29483652038818E+35  1.00825524228091E+06
2.112302575582395548E+03  2.28983397641760E+35  1.00824453534239E+06
2.114242720591993930E+03  2.29253867477936E+35  1.00823289491541E+06
2.116510494440125967E+03  2.30099602731317E+35  1.00822023532818E+06
2.119231505148263750E+03  2.31375080538440E+35  1.00820635635198E+06
2.122188523323361551E+03  2.32830448657730E+35  1.00819269124460E+06
2.125087670704382617E+03  2.34234717847459E+35  1.00818051155528E+06
2.127982201490600346E+03  2.35561713625444E+35  1.00816937199336E+06
2.130925045686375142E+03  2.36827039887090E+35  1.00815892519911E+06
2.134097444572303175E+03  2.38089722085139E+35  1.00814851623652E+06
2.137506773718296699E+03  2.39350541843533E+35  1.00813816293865E+06
2.141394379462531106E+03  2.40669707573027E+35  1.00812725351177E+06
2.146067527497397350E+03  2.35945749208632E+35  1.00826946999278E+06
2.147499732887076789E+03  2.33760623113484E+35  1.00826173496069E+06
2.149173717959458372E+03  2.32335582255293E+35  1.00825176874184E+06
2.150989479836293867E+03  2.31966802866110E+35  1.00824097998551E+06
2.153060669876199881E+03  2.32394329775350E+35  1.00822924060454E+06
2.155490233375991465E+03  2.33401730491473E+35  1.00821643725488E+06
2.158428353289004463E+03  2.34844283468132E+35  1.00820230204980E+06
2.161273511812343713E+03  2.36290837547291E+35  1.00818985235052E+06
2.164082574926726011E+03  2.37670397808014E+35  1.00817858468979E+06
2.166976890771320541E+03  2.39007624031146E+35  1.00816788782105E+06
2.169983948190485535E+03  2.40306318720132E+35  1.00815760922421E+06
2.173209919877742777E+03  2.41598801353139E+35  1.00814739262810E+06
2.176780352208138083E+03  2.42918274681887E+35  1.00813692114304E+06
2.180833476869502647E+03  2.39173041909683E+35  1.00827934594168E+06
2.182156743050375098E+03  2.37071985427058E+35  1.00827185405959E+06
2.183707115845975750E+03  2.35608013848050E+35  1.00826216805805E+06
2.185391870537283012E+03  2.35132478182364E+35  1.00825162767926E+06
2.187315524840402759E+03  2.35436288409999E+35  1.00824011314741E+06
2.189568751394552237E+03  2.36325518263767E+35  1.00822754178651E+06
2.192281590601155585E+03  2.37657011819754E+35  1.00821369263953E+06
2.195117241154760450E+03  2.39119458488491E+35  1.00820053892132E+06
2.197912325580411107E+03  2.40532969189016E+35  1.00818870870345E+06
2.200705744528906052E+03  2.41873797256678E+35  1.00817784167342E+06
2.203636721961880994E+03  2.43186375396636E+35  1.00816731959967E+06
2.206746027438110559E+03  2.44482678379226E+35  1.00815699409221E+06
2.210161936081881322E+03  2.45798400406744E+35  1.00814649974432E+06
2.213928266435431851E+03  2.47142289338007E+35  1.00813579648642E+06
2.218564745670328193E+03  2.42370692182256E+35  1.00827808100813E+06
2.219953088350967391E+03  2.40225563881977E+35  1.00827050384491E+06
2.221585378961344759E+03  2.38812302705579E+35  1.00826067590265E+06
2.223359939305283206E+03  2.38450267691503E+35  1.00824999765373E+06
2.225383238996168984E+03  2.38887541491274E+35  1.00823836493641E+06
2.227772608001599110E+03  2.39916726931395E+35  1.00822558008936E+06
2.230640478483049264E+03  2.41379100919727E+35  1.00821155668606E+06
2.233384873018757389E+03  2.42831564951789E+35  1.00819932898151E+06
2.236092925698860654E+03  2.44217578519462E+35  1.00818824695386E+06
2.238897280421169398E+03  2.45569125051202E+35  1.00817765893317E+06
2.241821490308170269E+03  2.46888174236835E+35  1.00816743947581E+06
2.244967518040012237E+03  2.48206208735273E+35  1.00815724813037E+06
2.248455851562859607E+03  2.49556674924291E+35  1.00814678053574E+06
2.252454782135587720E+03  2.45876133598844E+35  1.00828857518507E+06
2.253724566029478410E+03  2.43868773104098E+35  1.00828122609974E+06
2.255226100925305673E+03  2.42447671295749E+35  1.00827166592174E+06
2.256866457444109983E+03  2.41989737698360E+35  1.00826121044913E+06
2.258745184469197739E+03  2.42303527059682E+35  1.00824975036179E+06
2.260954756753493712E+03  2.43205324754429E+35  1.00823718240696E+06
2.263627612796505673E+03  2.44560387297559E+35  1.00822326798297E+06
2.266350160682700789E+03  2.46015031040603E+35  1.00821037490769E+06
2.269051806697867960E+03  2.47429424271666E+35  1.00819868101073E+06
2.271767907369569002E+03  2.48780418003830E+35  1.00818786619212E+06
2.274611810700959722E+03  2.50103355865809E+35  1.00817740942600E+06
2.277638905997463553E+03  2.51415832333443E+35  1.00816710901271E+06
2.280970317105828599E+03  2.52753148614551E+35  1.00815661926818E+06
2.284673211331491075E+03  2.54131400131639E+35  1.00814583675922E+06
2.289303527600323832E+03  2.49412451718835E+35  1.00828704600095E+06
2.290643745310253962E+03  2.47370410688452E+35  1.00827956465557E+06
2.292235069008903793E+03  2.46014068756703E+35  1.00826981032291E+06
2.293974247905364791E+03  2.45686213600471E+35  1.00825917041537E+06
2.295977217483545246E+03  2.46154865550445E+35  1.00824747202529E+06
2.298347722523850280E+03  2.47218425463044E+35  1.00823459427945E+06
2.301084376951717331E+03  2.48663520389945E+35  1.00822098944950E+06
2.303734203969863756E+03  2.50110901544572E+35  1.00820895627175E+06
2.306364465989965993E+03  2.51501783959547E+35  1.00819797196416E+06
2.309082425691979097E+03  2.52857801274142E+35  1.00818748896462E+06
2.311929570047139350E+03  2.54188199096085E+35  1.00817731722093E+06
2.315007822781672076E+03  2.55525579097990E+35  1.00816712086195E+06
2.318432450412000435E+03  2.56902701524129E+35  1.00815661355067E+06
2.322387135230143485E+03  2.58367304427544E+35  1.00814540708400E+06
2.327529160873891215E+03  2.52768239822406E+35  1.00828655399522E+06
2.328926981445411911E+03  2.50705700868177E+35  1.00827899201344E+06
2.330594431640418406E+03  2.49418961543768E+35  1.00826908061232E+06
2.332422320367407792E+03  2.49221031961966E+35  1.00825825861017E+06
2.334532405356199433E+03  2.49842648147958E+35  1.00824635626187E+06
2.337046985870277695E+03  2.51068594432586E+35  1.00823319010837E+06
2.339685829557613943E+03  2.52532995317605E+35  1.00822051810964E+06
2.342260862186019949E+03  2.53979208474873E+35  1.00820915897019E+06
2.344857061023029473E+03  2.55380495967267E+35  1.00819858471577E+06
2.347511890508613760E+03  2.56736769983341E+35  1.00818855497810E+06
2.350374833665877759E+03  2.58100541612231E+35  1.00817851371467E+06
2.353504541717277789E+03  2.59486199159423E+35  1.00816832755101E+06
2.357025237796941838E+03  2.60927415304290E+35  1.00815771219636E+06
2.361238074330284689E+03  2.62504716532745E+35  1.00814600478236E+06
2.366763259485569051E+03  2.56222581501239E+35  1.00828727953878E+06
2.368201118129653878E+03  2.54155767042218E+35  1.00827967465590E+06
2.369921349265352546E+03  2.52935265898710E+35  1.00826967260503E+06
2.371807812486302282E+03  2.52847206108118E+35  1.00825875731679E+06
2.373999332429250444E+03  2.53598037865620E+35  1.00824669227434E+06
2.376626061497523096E+03  2.54965054280839E+35  1.00823328825602E+06
2.379186967669769274E+03  2.56450792156322E+35  1.00822128659233E+06
2.381696525632823068E+03  2.57905135211684E+35  1.00821043335489E+06
2.384282451151398618E+03  2.59338065430777E+35  1.00820007816447E+06
2.386964700955199532E+03  2.60740351769437E+35  1.00819010590030E+06
2.389831343705587187E+03  2.62140118405219E+35  1.00818019887712E+06
2.392994581761804966E+03  2.63572818078281E+35  1.00817004600296E+06
2.396547434628257633E+03  2.65064090250359E+35  1.00815947237447E+06
2.401030959942562276E+03  2.60443461942441E+35  1.00830103301950E+06
2.402296926257291489E+03  2.58481509992156E+35  1.00829381964210E+06
2.403812341411988200E+03  2.57156889507714E+35  1.00828431712930E+06
2.405479449317107992E+03  2.56848021898978E+35  1.00827385659494E+06
2.407404110487319940E+03  2.57343848004959E+35  1.00826230398766E+06
2.409694469121282964E+03  2.58456557741203E+35  1.00824949307173E+06
2.412260120314171218E+03  2.59927590926344E+35  1.00823632283682E+06
2.414765027102715976E+03  2.61412120053353E+35  1.00822454459153E+06
2.417230730357568063E+03  2.62837502296165E+35  1.00821384880952E+06
2.419814433020897468E+03  2.64247533319064E+35  1.00820348498367E+06
2.422463935006872816E+03  2.65613459350727E+35  1.00819361603004E+06
2.425419526440329264E+03  2.67026809340037E+35  1.00818340179404E+06
2.428706459821450608E+03  2.68489184768566E+35  1.00817288033839E+06
2.432532441591970382E+03  2.70060566912462E+35  1.00816157515863E+06
2.437494772608893072E+03  2.64800551067075E+35  1.00830162987263E+06
2.438804189246036458E+03  2.62883582949565E+35  1.00829426065981E+06
2.440387891161760763E+03  2.61662364323539E+35  1.00828451343771E+06
2.442136270894817699E+03  2.61497074867203E+35  1.00827379875289E+06
2.444173114702667590E+03  2.62150945707036E+35  1.00826190608299E+06
2.446621139678228701E+03  2.63428460504004E+35  1.00824863919790E+06
2.449082774752008845E+03  2.64892461145281E+35  1.00823638457098E+06
2.451516796752445316E+03  2.66358717092438E+35  1.00822522497589E+06
2.453956398953874213E+03  2.67780328297114E+35  1.00821487369913E+06
2.456527956105614521E+03  2.69194847772987E+35  1.00820475432094E+06
2.459262866688149188E+03  2.70606555269833E+35  1.00819476087394E+06
2.462271472128580172E+03  2.72051827191129E+35  1.00818455968976E+06
2.465606075321058597E+03  2.73544982180942E+35  1.00817407697349E+06
2.469732270632061045E+03  2.75233806127611E+35  1.00816212990629E+06
2.475316711723153730E+03  2.69133412106894E+35  1.00830091872023E+06
2.476695071065666070E+03  2.67255301565203E+35  1.00829335305621E+06
2.478381099985542278E+03  2.66171045101819E+35  1.00828328157157E+06
2.480253347175897943E+03  2.66204868684393E+35  1.00827220684480E+06
2.482455912531590002E+03  2.67083466438830E+35  1.00825985198712E+06
2.484926124232961683E+03  2.68482122597286E+35  1.00824701045765E+06
2.487309764512154288E+03  2.69961047942058E+35  1.00823558644472E+06
2.489673667516128717E+03  2.71422202374925E+35  1.00822509350809E+06
2.492132369270370873E+03  2.72877398865245E+35  1.00821496486109E+06
2.494709159704197646E+03  2.74318740731317E+35  1.00820509599663E+06
2.497496825365495624E+03  2.75777569353898E+35  1.00819516809574E+06
2.500598769462557811E+03  2.77288068037540E+35  1.00818491080894E+06
2.504181470818591151E+03  2.78904187146482E+35  1.00817394644808E+06
2.508835554740996486E+03  2.74084572803042E+35  1.00831383103984E+06
2.510059213580906089E+03  2.72269526223916E+35  1.00830668936579E+06
2.511555412136608993E+03  2.71068000404433E+35  1.00829714770334E+06
2.513217895354543998E+03  2.70886633094106E+35  1.00828657859815E+06
2.515161442584783799E+03  2.71522580205652E+35  1.00827479024849E+06
2.517506447348376241E+03  2.72796987435630E+35  1.00826157429516E+06
2.519853368597982808E+03  2.74264358485381E+35  1.00824941048787E+06
2.522192704114696426E+03  2.75751350969387E+35  1.00823824168959E+06
2.524527626446913018E+03  2.77196971521901E+35  1.00822791987778E+06
2.526956468616981510E+03  2.78627540624901E+35  1.00821794866743E+06
2.529596336091140529E+03  2.80085440956770E+35  1.00820788711784E+06
2.532494359962478484E+03  2.81580575556622E+35  1.00819764282082E+06
2.535712821270256427E+03  2.83132210207051E+35  1.00818710017146E+06
2.539725721686676934E+03  2.84905468974115E+35  1.00817500646749E+06
2.545062994256358252E+03  2.79242635723081E+35  1.00831292698643E+06
2.546362449729174386E+03  2.77477669223328E+35  1.00830551453593E+06
2.547974183881289719E+03  2.76431989189394E+35  1.00829554593390E+06
2.549779304325640169E+03  2.76477403708053E+35  1.00828450175063E+06
2.551901453442686943E+03  2.77363412691409E+35  1.00827218887268E+06
2.554215024084681772E+03  2.78737430042809E+35  1.00825972215684E+06
2.556505859365121069E+03  2.80227733413640E+35  1.00824833125052E+06
2.558754362456331364E+03  2.81697884712145E+35  1.00823796176661E+06
2.561116721514779329E+03  2.83178145485082E+35  1.00822785229200E+06
2.563527213363488499E+03  2.84618376453723E+35  1.00821824412650E+06
2.566207429459452214E+03  2.86114694799082E+35  1.00820830613276E+06
2.569161987073482578E+03  2.87661347794508E+35  1.00819812848207E+06
2.572710625815531330E+03  2.89376957606778E+35  1.00818683298089E+06
2.577266432375653949E+03  2.91394052489555E+35  1.00817357491151E+06
