# time (s)    L (erg/s)   R_phot (cm)
1.004584312650788706E+04  5.52975728580966E+35  1.00820422152178E+06
1.005073309195024012E+04  5.33447792727992E+35  1.00836195101674E+06
1.005262296840725321E+04  5.28159853960574E+35  1.00834687502337E+06
1.005548131512014515E+04  5.25215462919179E+35  1.00832376251141E+06
1.005824720506354970E+04  5.24093761780804E+35  1.00830334265694E+06
1.006122651869311994E+04  5.23256910801654E+35  1.00828352679089E+06
1.006446821631683451E+04  5.22226083121841E+35  1.00826415321741E+06
1.006800717892209468E+04  5.20758536085869E+35  1.00824521427641E+06
1.007189459676591287E+04  5.18781025102078E+35  1.00822654602516E+06
1.007616500672821712E+04  5.16271704919350E+35  1.00820810900548E+06
1.008086045001030288E+04  5.13218775197288E+35  1.00818984872453E+06
1.008602744783939306E+04  5.09606388592799E+35  1.00817171203844E+06
1.009171735169989006E+04  4.85535533183558E+35  1.00833930875626E+06
1.009408329962296921E+04  4.79487127728061E+35  1.00832310733864E+06
1.009718934567025462E+04  4.77198965404962E+35  1.00830103344248E+06
1.010016714021598455E+04  4.76839412211334E+35  1.00828151833064E+06
1.010336320874488229E+04  4.76846671404963E+35  1.00826250035514E+06
1.010682926844383474E+04  4.76635869074686E+35  1.00824394949454E+06
1.011062685614903603E+04  4.76011953362627E+35  1.00822567487094E+06
1.011479437559685721E+04  4.74913306132900E+35  1.00820763216571E+06
1.011937527682190739E+04  4.73318340925404E+35  1.00818976559595E+06
1.012441643034567824E+04  4.57633724116442E+35  1.00834333296108E+06
1.012639330235751549E+04  4.53254700323068E+35  1.00832857071511E+06
1.012931660819772878E+04  4.51234982610857E+35  1.00830645459838E+06
1.013214982361473812E+04  4.50933086506971E+35  1.00828686675159E+06
1.013519968842005619E+04  4.51068305351640E+35  1.00826783211982E+06
1.013851263957814444E+04  4.51114224818887E+35  1.00824931289538E+06
1.014214583543576191E+04  4.50875631128167E+35  1.00823111601894E+06
1.014613604600657527E+04  4.50278566043696E+35  1.00821318826215E+06
1.015052477703835939E+04  4.49290451955053E+35  1.00819546869180E+06
1.015535705552171567E+04  4.47892451601891E+35  1.00817790028260E+06
1.016068209926528652E+04  4.31472608161831E+35  1.00833395133885E+06
1.016283336686327129E+04  4.26908037993107E+35  1.00831886339369E+06
1.016585475622815466E+04  4.25086974300590E+35  1.00829721098153E+06
1.016877102580953215E+04  4.25060955410217E+35  1.00827800968856E+06
1.017189989336934195E+04  4.25484026210604E+35  1.00825942875820E+06
1.017530888717554626E+04  4.25862161418549E+35  1.00824125522712E+06
1.017904299307642214E+04  4.25998712991772E+35  1.00822339936018E+06
1.018314496157016765E+04  4.25814040148596E+35  1.00820579072597E+06
1.018765874893494947E+04  4.25275024040536E+35  1.00818836726181E+06
1.019263131523919583E+04  4.24362310140686E+35  1.00817107534359E+06
1.019811429005682294E+04  4.08382384356442E+35  1.00832720177084E+06
1.020036333986504724E+04  4.03953952801561E+35  1.00831201565551E+06
1.020343711182118386E+04  4.02379761651617E+35  1.00829076063815E+06
1.020640367906219035E+04  4.02572240843208E+35  1.00827188431077E+06
1.020958462171098108E+04  4.03237908708910E+35  1.00825361082506E+06
1.021305036802208997E+04  4.03894443419435E+35  1.00823572919727E+06
1.021684752722357553E+04  4.04343024499598E+35  1.00821814689879E+06
1.022102023099618418E+04  4.04503488668051E+35  1.00820079768105E+06
1.022561374151107884E+04  4.04357294476114E+35  1.00818361835313E+06
1.023067664295309623E+04  4.03876866072054E+35  1.00816656089971E+06
1.023626231392369846E+04  3.88576060715279E+35  1.00832206235026E+06
1.023857719109968275E+04  3.84317576700542E+35  1.00830684840708E+06
1.024168548438032303E+04  3.82940035191896E+35  1.00828588911777E+06
1.024468252212290645E+04  3.83272739370531E+35  1.00826733124003E+06
1.024790515044463064E+04  3.84115431065052E+35  1.00824929204010E+06
1.025141239940678315E+04  3.84994142972077E+35  1.00823165393429E+06
1.025525565479892066E+04  3.85728555883123E+35  1.00821430771695E+06
1.025948058233172924E+04  3.86222306099152E+35  1.00819718599817E+06
1.026413370731657778E+04  3.86416650440786E+35  1.00818022145139E+06
1.026926465852856927E+04  3.75181735829294E+35  1.00832690109760E+06
1.027129958620056095E+04  3.71861458135334E+35  1.00831261333831E+06
1.027426977829887437E+04  3.70621391866004E+35  1.00829161803176E+06
1.027716262827793071E+04  3.70941338833398E+35  1.00827291042732E+06
1.028027131323374306E+04  3.71753829918619E+35  1.00825482770989E+06
1.028366234040770723E+04  3.72629844775364E+35  1.00823715721826E+06
1.028738085270802185E+04  3.73390387092215E+35  1.00821980944964E+06
1.029147003844830215E+04  3.73962551384379E+35  1.00820271151211E+06
1.029597483925952838E+04  3.74313948783150E+35  1.00818580315877E+06
1.030094356927893750E+04  3.74441780226426E+35  1.00816902556768E+06
1.030642938722946747E+04  3.61656210195990E+35  1.00831999624407E+06
1.030868870740086459E+04  3.57930838051669E+35  1.00830516567470E+06
1.031177599119073966E+04  3.56734935715526E+35  1.00828450763892E+06
1.031476293493043886E+04  3.57163545933336E+35  1.00826618928866E+06
1.031797691105299236E+04  3.58138804588644E+35  1.00824839608936E+06
1.032147660055463166E+04  3.59213922222930E+35  1.00823100557701E+06
1.032531352943528509E+04  3.60195768970043E+35  1.00821391216744E+06
1.032953381209717554E+04  3.61002341690756E+35  1.00819704176036E+06
1.033418441504781185E+04  3.61595875402819E+35  1.00818033644935E+06
1.033931589799003632E+04  3.61958019215281E+35  1.00816373911517E+06
1.034498352988706938E+04  3.48942186386944E+35  1.00831584154950E+06
1.034735786887007089E+04  3.45221677030391E+35  1.00830076993391E+06
1.035049468484600948E+04  3.44162583935681E+35  1.00828047569959E+06
1.035353840320905692E+04  3.44726550228164E+35  1.00826237803073E+06
1.035680791215060890E+04  3.45853608277518E+35  1.00824480761860E+06
1.036036757387072430E+04  3.47096918662523E+35  1.00822762213781E+06
1.036427051992769884E+04  3.48261356693838E+35  1.00821071776285E+06
1.036856417343553585E+04  3.49262702064148E+35  1.00819402202123E+06
1.037329691310444832E+04  3.50067820935768E+35  1.00817747599508E+06
1.037852072200346265E+04  3.40347951204147E+35  1.00832173094909E+06
1.038061550547315164E+04  3.37384043876668E+35  1.00830756279138E+06
1.038362372356100605E+04  3.36414754414629E+35  1.00828707786944E+06
1.038655412710743258E+04  3.36911251374737E+35  1.00826886693368E+06
1.038971233884724825E+04  3.37955482780833E+35  1.00825119672043E+06
1.039315440039433997E+04  3.39142998109185E+35  1.00823394460057E+06
1.039693045685416291E+04  3.40291689267889E+35  1.00821700424173E+06
1.040108595418476762E+04  3.41320613298618E+35  1.00820029958128E+06
1.040566730713659308E+04  3.42192435157455E+35  1.00818377081292E+06
1.041072476009276215E+04  3.42892276899176E+35  1.00816735911983E+06
1.041631333787056610E+04  3.31523000425029E+35  1.00831619204747E+06
1.041864508461488367E+04  3.28140210273829E+35  1.00830140430822E+06
1.042176895278086340E+04  3.27168417279307E+35  1.00828128665987E+06
1.042480458902810824E+04  3.27759384738850E+35  1.00826334409712E+06
1.042806674864040360E+04  3.28932390244408E+35  1.00824593298376E+06
1.043161952442260008E+04  3.30261105966787E+35  1.00822891125773E+06
1.043551637261703218E+04  3.31555952431849E+35  1.00821217327527E+06
1.043980497896505767E+04  3.32734523896765E+35  1.00819564605560E+06
1.044453415723722355E+04  3.33759142504411E+35  1.00817927143210E+06
1.044975626780630955E+04  3.24894962819174E+35  1.00832170289087E+06
1.045185247462136431E+04  3.22151860844153E+35  1.00830762625564E+06
1.045485672985167548E+04  3.21279511526414E+35  1.00828742704642E+06
1.045779825324175545E+04  3.21826759424807E+35  1.00826937423753E+06
1.046096581994631197E+04  3.22937579351969E+35  1.00825187654346E+06
1.046441875794536827E+04  3.24223536908559E+35  1.00823479561974E+06
1.046820777753316361E+04  3.25505838414888E+35  1.00821802391668E+06
1.047237882110379905E+04  3.26702811588110E+35  1.00820148688541E+06
1.047697913480946227E+04  3.27777327723638E+35  1.00818512189383E+06
1.048205955991766496E+04  3.28710128175697E+35  1.00816887188702E+06
1.048767582205228246E+04  3.18068731456547E+35  1.00831642462767E+06
1.049002866685990921E+04  3.14857880778382E+35  1.00830169678260E+06
1.049316431813687086E+04  3.13979390560718E+35  1.00828179635636E+06
1.049621576266263583E+04  3.14627664847092E+35  1.00826402429755E+06
1.049949498594360739E+04  3.15870792308516E+35  1.00824677843658E+06
1.050306685419309542E+04  3.17295193073581E+35  1.00822991880060E+06
1.050698574911724427E+04  3.18714668176892E+35  1.00821333733724E+06
1.051129983679946054E+04  3.20046654749536E+35  1.00819696314485E+06
1.051605863779686297E+04  3.21253972446914E+35  1.00818073685594E+06
1.052131538249933328E+04  3.12906986727456E+35  1.00832220584779E+06
1.052343651361764205E+04  3.10281689816197E+35  1.00830817793717E+06
1.052645910236109921E+04  3.09490345616098E+35  1.00828816065290E+06
1.052941815036729531E+04  3.10094894171328E+35  1.00827026916154E+06
1.053260421793650858E+04  3.11274126928672E+35  1.00825292837767E+06
1.053607762341692796E+04  3.12648165553171E+35  1.00823600000023E+06
1.053988993612122613E+04  3.14042191554536E+35  1.00821937419648E+06
1.054408764198689096E+04  3.15376949940236E+35  1.00820297953590E+06
1.054871878703605034E+04  3.16614486540575E+35  1.00818675075734E+06
1.055383494759379391E+04  3.17734450273709E+35  1.00817063354666E+06
1.055949267168159531E+04  3.07569567065420E+35  1.00831741574365E+06
1.056187467567243220E+04  3.04478313777000E+35  1.00830270324886E+06
1.056502533471831521E+04  3.03680143189644E+35  1.00828298955125E+06
1.056809462094875926E+04  3.04383276299686E+35  1.00826536324752E+06
1.057139285513560390E+04  3.05690551613295E+35  1.00824825865800E+06
1.057498583775232146E+04  3.07197534504793E+35  1.00823153577563E+06
1.057892871315625052E+04  3.08722167842722E+35  1.00821508505765E+06
1.058327013427888960E+04  3.10182805839796E+35  1.00819883857124E+06
1.058806048388834643E+04  3.11543495296086E+35  1.00818273493303E+06
1.059335363843431514E+04  3.12787680992178E+35  1.00816672090498E+06
1.059920890280839740E+04  3.02023920717434E+35  1.00831540398834E+06
1.060171859292693807E+04  2.98845410740982E+35  1.00830039809945E+06
1.060492615850001130E+04  2.98137925233745E+35  1.00828090808042E+06
1.060805014486366599E+04  2.98944476165802E+35  1.00826344892505E+06
1.061140494549305913E+04  3.00361167808381E+35  1.00824649629493E+06
1.061505894560067100E+04  3.01980394714369E+35  1.00822990799628E+06
1.061906868068814947E+04  3.03619073194698E+35  1.00821357743398E+06
1.062348433075100911E+04  3.05196045304276E+35  1.00819743670985E+06
1.062835735733101683E+04  3.06676021158905E+35  1.00818142585076E+06
1.063374284720115793E+04  2.98600121586284E+35  1.00832295838073E+06
1.063594580995744218E+04  2.96046841525327E+35  1.00830884898847E+06
1.063901414938794915E+04  2.95382249447885E+35  1.00828913490935E+06
1.064201746256485058E+04  2.96102672372708E+35  1.00827149370831E+06
1.064524961713946868E+04  2.97414308911749E+35  1.00825439097398E+06
1.064877311589014062E+04  2.98943606343945E+35  1.00823768790092E+06
1.065264145760403153E+04  3.00518299943457E+35  1.00822127353928E+06
1.065690196039871080E+04  3.02059587227709E+35  1.00820507832690E+06
1.066160412336704030E+04  3.03532232109158E+35  1.00818903985689E+06
1.066680100330075038E+04  2.96386661524795E+35  1.00832755218881E+06
1.066888623627293055E+04  2.94092565289631E+35  1.00831376438046E+06
1.067189057107052213E+04  2.93454807508002E+35  1.00829398407697E+06
1.067484298590654180E+04  2.94133352940278E+35  1.00827626506628E+06
1.067802400223774202E+04  2.95389810306086E+35  1.00825909860958E+06
1.068149358752817534E+04  2.96869784816165E+35  1.00824234655660E+06
1.068530364939361425E+04  2.98407557746145E+35  1.00822589797352E+06
1.068950059589044758E+04  2.99926793109311E+35  1.00820968163925E+06
1.069413304572594461E+04  3.01393208420922E+35  1.00819363380296E+06
1.069925313139642094E+04  3.02790722548273E+35  1.00817769809049E+06
1.070491826375327037E+04  2.93554161202034E+35  1.00832272926206E+06
1.070730817968746487E+04  2.90698042530898E+35  1.00830813275048E+06
1.071046515365225969E+04  2.90025963650269E+35  1.00828865062351E+06
1.071354666591980276E+04  2.90808447370172E+35  1.00827120415820E+06
1.071685855539858858E+04  2.92206381005721E+35  1.00825427776243E+06
1.072046743626966781E+04  2.93831962685373E+35  1.00823772941957E+06
1.072442904518418982E+04  2.95508995860577E+35  1.00822145081427E+06
1.072879268091420818E+04  2.97159032798566E+35  1.00820537332834E+06
1.073360950475560276E+04  2.98748292697793E+35  1.00818943672043E+06
1.073893434999581768E+04  2.91367742957616E+35  1.00832916811454E+06
1.074110009715191882E+04  2.89002666894966E+35  1.00831522212971E+06
1.074414970582491696E+04  2.88409640364251E+35  1.00829559360677E+06
1.074714122801002668E+04  2.89158794366049E+35  1.00827801178064E+06
1.075036221342835779E+04  2.90500748528627E+35  1.00826097225747E+06
1.075387465931928818E+04  2.92076212489920E+35  1.00824433577762E+06
1.075773174349722103E+04  2.93718064115341E+35  1.00822799254064E+06
1.076198100302889725E+04  2.95350755648844E+35  1.00821187127220E+06
1.076667182587860407E+04  2.96941263806167E+35  1.00819591005812E+06
1.077185738609559121E+04  2.98475078857037E+35  1.00818005316898E+06
1.077759628986513962E+04  2.89241027085774E+35  1.00832545848382E+06
1.078003357689167569E+04  2.86412750077804E+35  1.00831078633011E+06
1.078321337505261545E+04  2.85815426398934E+35  1.00829142934160E+06
1.078631769642112340E+04  2.86669326631640E+35  1.00827408016034E+06
1.078965339487177334E+04  2.88144497204652E+35  1.00825724520607E+06
1.079328825834676536E+04  2.89855407401249E+35  1.00824078144868E+06
1.079727864833501008E+04  2.91627364371723E+35  1.00822458213767E+06
1.080167466600650914E+04  2.93383476173844E+35  1.00820857839386E+06
1.080652801705283309E+04  2.95091898455935E+35  1.00819271056311E+06
1.081189402806484759E+04  2.87805952840798E+35  1.00833253538767E+06
1.081408502538263019E+04  2.85476690703245E+35  1.00831856799740E+06
1.081714931458691171E+04  2.84946851045454E+35  1.00829903013104E+06
1.082015495071526311E+04  2.85757608368847E+35  1.00828152396320E+06
1.082339061478653639E+04  2.87167816043773E+35  1.00826455787619E+06
1.082691934437570126E+04  2.88820405718869E+35  1.00824798968084E+06
1.083079450810044364E+04  2.90549557928610E+35  1.00823171178424E+06
1.083506418889921588E+04  2.92281150408022E+35  1.00821565278040E+06
1.083977822720042241E+04  2.93983770616003E+35  1.00819975106529E+06
1.084499023372502597E+04  2.95644439794510E+35  1.00818395157570E+06
1.085075954393878601E+04  2.86539567147479E+35  1.00832935054649E+06
1.085321540050589101E+04  2.83767807452101E+35  1.00831467039203E+06
1.085640503878847812E+04  2.83241067480346E+35  1.00829538842445E+06
1.085951980391827419E+04  2.84159082222121E+35  1.00827809895305E+06
1.086286663158103693E+04  2.85703384474909E+35  1.00826132133969E+06
1.086651386241490582E+04  2.87491542445098E+35  1.00824491221973E+06
1.087051819238760254E+04  2.89350771465577E+35  1.00822876546066E+06
1.087493008249359809E+04  2.91206023508092E+35  1.00821281240535E+06
1.087980156468871064E+04  2.93027260099420E+35  1.00819699393989E+06
1.088518842663814030E+04  2.85856430968132E+35  1.00833681491875E+06
1.088739118901980510E+04  2.83574116404699E+35  1.00832285102096E+06
1.089046305828362711E+04  2.83109967439988E+35  1.00830337024579E+06
1.089347623185849261E+04  2.83983471213738E+35  1.00828591327838E+06
1.089672008671370713E+04  2.85462614866661E+35  1.00826899362225E+06
1.090025777010790262E+04  2.87192198778801E+35  1.00825247126655E+06
1.090414315086372335E+04  2.89008158402194E+35  1.00823623778341E+06
1.090842456167934142E+04  2.90838069083133E+35  1.00822022209562E+06
1.091315209708224029E+04  2.92652345781252E+35  1.00820436311616E+06
1.091837973477225569E+04  2.94440019725009E+35  1.00818860581577E+06
1.092416719962838579E+04  2.85447757919665E+35  1.00833404251930E+06
1.092663257809020433E+04  2.82732796254953E+35  1.00831936951876E+06
1.092982822311113887E+04  2.82280357457055E+35  1.00830013331359E+06
1.093294921862732372E+04  2.83269391685871E+35  1.00828288213345E+06
1.093630282053700466E+04  2.84890160688555E+35  1.00826614169125E+06
1.093995768609340666E+04  2.86762483297685E+35  1.00824976869960E+06
1.094397072878170547E+04  2.88715543992706E+35  1.00823365752284E+06
1.094839265626577253E+04  2.90676300961834E+35  1.00821773973243E+06
1.095327574731612549E+04  2.92616906738507E+35  1.00820195653759E+06
1.095867610440122735E+04  2.85535311409942E+35  1.00834186690127E+06
1.096088507379698422E+04  2.83299789991597E+35  1.00832791254326E+06
1.096396187065279082E+04  2.82908820046400E+35  1.00830846383038E+06
1.096697968221569499E+04  2.83856009644254E+35  1.00829103645645E+06
1.097022862368748065E+04  2.85415427358588E+35  1.00827414588342E+06
1.097377207012453800E+04  2.87233336856946E+35  1.00825765235615E+06
1.097766407566232374E+04  2.89147382625708E+35  1.00824144782017E+06
1.098195317351360063E+04  2.91087136541059E+35  1.00822546143513E+06
1.098668967547822649E+04  2.93025257283033E+35  1.00820963237659E+06
1.099192781172661307E+04  2.94953151985623E+35  1.00819390587121E+06
1.099772763574204509E+04  2.86036037524298E+35  1.00833951626608E+06
1.100019726048706252E+04  2.83377385005098E+35  1.00832485734647E+06
1.100339696107153395E+04  2.83011757673702E+35  1.00830564245501E+06
1.100652160731340336E+04  2.84088395000928E+35  1.00828841261817E+06
1.100987935210287651E+04  2.85803334538254E+35  1.00827169316135E+06
1.101353898670041599E+04  2.87777749552387E+35  1.00825534145763E+06
1.101755758372915261E+04  2.89842892870302E+35  1.00823925217649E+06
1.102198599798984833E+04  2.91928111562900E+35  1.00822335733039E+06
1.102687671973788201E+04  2.94008299292748E+35  1.00820759840327E+06
1.103228609871975095E+04  2.86986021248028E+35  1.00834774651395E+06
1.103449720149350105E+04  2.84798938609747E+35  1.00833380561870E+06
1.103757726363961774E+04  2.84497489015987E+35  1.00831436560919E+06
1.104059754629864983E+04  2.85538717172594E+35  1.00829695124130E+06
1.104384936603617825E+04  2.87200509206683E+35  1.00828007409017E+06
1.104739618880589296E+04  2.89129726583718E+35  1.00826359508471E+06
1.105129219924521931E+04  2.91165931077688E+35  1.00824740650008E+06
1.105558604802925220E+04  2.93241207736287E+35  1.00823143796661E+06
1.106032824334533143E+04  2.95331156019048E+35  1.00821562879062E+06
1.106557319999445826E+04  2.88955265740365E+35  1.00835363482405E+06
1.106767939102377204E+04  2.86963427229887E+35  1.00833995798123E+06
1.107070327087412261E+04  2.86709158785290E+35  1.00832041324408E+06
1.107367698686324366E+04  2.87752422268689E+35  1.00830289938929E+06
1.107688190033156025E+04  2.89408444433851E+35  1.00828593605680E+06
1.108037905744799173E+04  2.91337064806832E+35  1.00826938630711E+06
1.108422137656011728E+04  2.93383587711559E+35  1.00825314076205E+06
1.108845633249543425E+04  2.95482604647862E+35  1.00823712929688E+06
1.109313368021507449E+04  2.97611453369476E+35  1.00822128999095E+06
1.109830711839519063E+04  2.99766572747120E+35  1.00820556702377E+06
1.110403585331214163E+04  2.91208396089763E+35  1.00835080703226E+06
1.110645106955419942E+04  2.88696157741058E+35  1.00833631128067E+06
1.110963059701787097E+04  2.88482075518410E+35  1.00831701907099E+06
1.111273485542563139E+04  2.89711177799458E+35  1.00829974299352E+06
1.111607229678085605E+04  2.91592223523806E+35  1.00828298496611E+06
1.111971059011345096E+04  2.93749755747862E+35  1.00826660516526E+06
1.112370645755903570E+04  2.96020058924821E+35  1.00825049733229E+06
1.112811023811623636E+04  2.98337734468638E+35  1.00823459485274E+06
1.113297439165564174E+04  3.00683600470292E+35  1.00821883891784E+06
1.113835522882611258E+04  2.93815289720542E+35  1.00835929523601E+06
1.114053996108329920E+04  2.91744577106021E+35  1.00834543501539E+06
1.114361055734881120E+04  2.91631994515333E+35  1.00832593467410E+06
1.114662073951173625E+04  2.92872366549704E+35  1.00830848402300E+06
1.114986287701971014E+04  2.94750760497674E+35  1.00829157666590E+06
1.115339983207014302E+04  2.96915753004436E+35  1.00827507632384E+06
1.115728573805498127E+04  2.99212387306312E+35  1.00825887450755E+06
1.116156886865028901E+04  3.01578879171926E+35  1.00824290321373E+06
1.116629994056391297E+04  3.03998344156659E+35  1.00822710171718E+06
1.117153358105826737E+04  3.06474190060781E+35  1.00821141565641E+06
1.117732998066247819E+04  2.97655016974190E+35  1.00835823842397E+06
1.117977711361967704E+04  2.95194899678108E+35  1.00834368385572E+06
1.118297589087157030E+04  2.95200216251126E+35  1.00832440119522E+06
1.118609526287862718E+04  2.96674436203195E+35  1.00830714617125E+06
1.118944887908376040E+04  2.98819551751301E+35  1.00829040757770E+06
1.119310500538513952E+04  3.01257688768395E+35  1.00827404756746E+06
1.119712077246536501E+04  3.03829504446254E+35  1.00825796211597E+06
1.120154707362594490E+04  3.06476924219096E+35  1.00824208569373E+06
1.120643689729742982E+04  3.09189792735540E+35  1.00822636077738E+06
1.121184706448148063E+04  3.02266109162351E+35  1.00836810738877E+06
1.121403951577482076E+04  3.00282071738446E+35  1.00835425046460E+06
1.121711985042480774E+04  3.00420332546353E+35  1.00833471993868E+06
1.122013541008729408E+04  3.01942138320297E+35  1.00831726691759E+06
1.122338362814357970E+04  3.04130305344982E+35  1.00830036190654E+06
1.122692783329530357E+04  3.06632212399362E+35  1.00828386905725E+06
1.123082217010068234E+04  3.09299180817502E+35  1.00826768326620E+06
1.123511539639615876E+04  3.12078989826042E+35  1.00825173737194E+06
1.123985856706899722E+04  3.14966519436968E+35  1.00823597267733E+06
1.124510686564654316E+04  3.17978665215774E+35  1.00822033671767E+06
1.125092118523012141E+04  3.09152540220908E+35  1.00836863443559E+06
1.125336098249361567E+04  3.06871996915859E+35  1.00835414381871E+06
1.125656460987578794E+04  3.07257719746974E+35  1.00833481785533E+06
1.125968433617223309E+04  3.09143194691911E+35  1.00831755696590E+06
1.126303958159441390E+04  3.11736666712110E+35  1.00830081862982E+06
1.126669838328525111E+04  3.14662185298891E+35  1.00828447000899E+06
1.127071813726530127E+04  3.17771345894422E+35  1.00826840936928E+06
1.127515008493667665E+04  3.21021049186090E+35  1.00825257324502E+06
1.128004756160120451E+04  3.24419339926665E+35  1.00823690736863E+06
1.128546817437997379E+04  3.17618489491724E+35  1.00838036624571E+06
1.128764849159703226E+04  3.15858313656494E+35  1.00836658774506E+06
1.129073217677391767E+04  3.16488532470180E+35  1.00834699554363E+06
1.129374613816631245E+04  3.18545892351279E+35  1.00832953104871E+06
1.129699432484008321E+04  3.21325827454390E+35  1.00831262511514E+06
1.130053959537636729E+04  3.24479449293421E+35  1.00829614932807E+06
1.130443638935119452E+04  3.27873850196464E+35  1.00828000234071E+06
1.130873411597266931E+04  3.31478855963427E+35  1.00826411943614E+06
1.131348435181848981E+04  3.35316921303726E+35  1.00824844703959E+06
1.131874325792307536E+04  3.39440218576169E+35  1.00823293844146E+06
1.132457303952392795E+04  3.30839705552171E+35  1.00838370760321E+06
1.132698811529594968E+04  3.28980450620710E+35  1.00836938904411E+06
1.133019593341288055E+04  3.30190972664217E+35  1.00835001178054E+06
1.133331284262150803E+04  3.32960795011449E+35  1.00833277080700E+06
1.133666783982376182E+04  3.36535439700017E+35  1.00831607412791E+06
1.134032879673173011E+04  3.40556429774020E+35  1.00829979892543E+06
1.134435347207183622E+04  3.44912425221849E+35  1.00828385302629E+06
1.134879426788713863E+04  3.49611246423458E+35  1.00826818158318E+06
1.135370586239670774E+04  3.54728327909881E+35  1.00825274391216E+06
1.135914823246838932E+04  3.48635812744706E+35  1.00839956601713E+06
1.136130094540222126E+04  3.47533892179217E+35  1.00838604569991E+06
1.136439433069671213E+04  3.49523692034636E+35  1.00836641097568E+06
1.136740390100060904E+04  3.53043262241927E+35  1.00834906321287E+06
1.137065536023650930E+04  3.57489011329318E+35  1.00833230589752E+06
1.137420893567981875E+04  3.62560421166632E+35  1.00831604610000E+06
1.137811998263558053E+04  3.68214392554595E+35  1.00830020577598E+06
1.138244041632207336E+04  3.74548615986633E+35  1.00828474660910E+06
1.138722525494132060E+04  3.81772352525425E+35  1.00826965572798E+06
1.139253622031342638E+04  3.78038704312460E+35  1.00841714643975E+06
1.139457556578525327E+04  3.78084906273802E+35  1.00840419959675E+06
1.139762892569243013E+04  3.82048816585733E+35  1.00838473041029E+06
1.140060530729380116E+04  3.87730629975044E+35  1.00836766277202E+06
1.140383033003438504E+04  3.94812003537486E+35  1.00835132336595E+06
1.140736420900925077E+04  4.03212281313222E+35  1.00833568127075E+06
1.141126564073720692E+04  4.13241658133908E+35  1.00832074675384E+06
1.141559280768498502E+04  4.25582983173179E+35  1.00830664225851E+06
1.142041337804356772E+04  4.41713672356787E+35  1.00829368115092E+06
1.142581468301809036E+04  4.64955430593184E+35  1.00828271128064E+06
1.143193078050820259E+04  4.83490508377801E+35  1.00845394109962E+06
1.143415866614627157E+04  4.96700237442572E+35  1.00844565791858E+06
1.143756757520272913E+04  5.36331423332569E+35  1.00843724225878E+06
1.143790484001460754E+04  5.40580998715641E+35  1.00843665654435E+06
1.143857599699024649E+04  5.49929972524920E+35  1.00843587633376E+06
1.143991159937176781E+04  5.73278197678558E+35  1.00843640588407E+06
1.144010785798766847E+04  5.76869737823982E+35  1.00843658131051E+06
1.144049841263330927E+04  5.84513812580024E+35  1.00843719801701E+06
1.144127561637813415E+04  6.02288686331026E+35  1.00843978101571E+06
1.144140504723709819E+04  6.05357370787733E+35  1.00844027919033E+06
1.144166261464643685E+04  6.11803512413204E+35  1.00844147606808E+06
1.144217517379101992E+04  6.26382452173930E+35  1.00844488047967E+06
1.144302650022724083E+04  6.60528475949695E+35  1.00845956303747E+06
1.144346823689795383E+04  6.84088695863990E+35  1.00847590837739E+06
1.144365801993082641E+04  6.96554505965505E+35  1.00848555468300E+06
1.144366928942651066E+04  6.96842770365282E+35  1.00848611819631E+06
1.144369171572292180E+04  6.98522353959409E+35  1.00848732984723E+06
1.144373634405277880E+04  7.01466797029433E+35  1.00849000529153E+06
1.144382249538357974E+04  7.08284905820548E+35  1.00849690313540E+06
1.144388183485557602E+04  7.12468590672663E+35  1.00850273920445E+06
1.144392887860308838E+04  7.16436821783888E+35  1.00850845494248E+06
1.144396787626611331E+04  7.19986058572896E+35  1.00851434073584E+06
1.144399935669139632E+04  7.22923162575461E+35  1.00852028114734E+06
1.144402571595218069E+04  7.26049699419714E+35  1.00852665792903E+06
1.144404832621271089E+04  7.28424042505268E+35  1.00853398050981E+06
1.144406808580714278E+04  7.41767232179761E+35  1.00854354266043E+06
1.144408218853652761E+04  7.47997634543150E+35  1.00855284700768E+06
1.144409208433051754E+04  7.33613166544875E+35  1.00856059248893E+06
1.144409898097889709E+04  7.40343501130543E+35  1.00856639536465E+06
1.144410457275574663E+04  7.45221383886872E+35  1.00857131075678E+06
1.144411017751214604E+04  7.58996661444158E+35  1.00857645095026E+06
1.144411553168997852E+04  7.55265202328153E+35  1.00858147356672E+06
1.144412085967568055E+04  7.37654047459293E+35  1.00858666500291E+06
1.144412621269861484E+04  7.42380712675785E+35  1.00859487686282E+06
1.144412775430642068E+04  7.48332366425780E+35  1.00859919542710E+06
1.144412824802193609E+04  7.35913015035258E+35  1.00860024317560E+06
1.144412850225291550E+04  7.35941321505771E+35  1.00860075064853E+06
1.144412900817256559E+04  7.35998662305579E+35  1.00860171888872E+06
1.144413001495266872E+04  7.46529774660323E+35  1.00860361101867E+06
1.144413054027078033E+04  7.36311688126151E+35  1.00860457895382E+06
1.144413158565382219E+04  7.50943601868329E+35  1.00860641398148E+06
1.144413366596607375E+04  7.45834466677433E+35  1.00860985835324E+06
1.144413780578745536E+04  1.12715829900784E+36  1.00861633190407E+06
1.144413978389792828E+04  1.63676716037500E+36  1.00861919408447E+06
1.144414372033776817E+04  3.57284075554557E+36  1.00862446830935E+06
1.144415155385304934E+04  4.28226405561286E+36  1.00863390197890E+06
1.144416157900116923E+04  1.02731847201764E+37  1.00864511110633E+06
