# time (s)    L (erg/s)   R_phot (cm)
7.774677670843090164E+04  1.03529346050811E+35  1.00813928616996E+06
7.775660984128262498E+04  1.03852665244138E+35  1.00812292427769E+06
7.776657569498987868E+04  1.04435174121384E+35  1.00810804364463E+06
7.777749029777514806E+04  1.05087783840950E+35  1.00809353238486E+06
7.778952756103969296E+04  1.05746038374150E+35  1.00807930626530E+06
7.780285754039678432E+04  1.06393070206152E+35  1.00806528436580E+06
7.781764804689119046E+04  1.07025477532181E+35  1.00805140498991E+06
7.783408065062144306E+04  1.07642955301391E+35  1.00803761091302E+06
7.785235419768879365E+04  1.08244546581482E+35  1.00802385021004E+06
7.787268929828128603E+04  1.03924921689943E+35  1.00814557610943E+06
7.788071471170788573E+04  1.03357254428769E+35  1.00813321185443E+06
7.789130465447547613E+04  1.03766767694011E+35  1.00811709410556E+06
7.790191588045583921E+04  1.04473830723808E+35  1.00810247370068E+06
7.791350475384660240E+04  1.05250380867064E+35  1.00808818140803E+06
7.792627225963320234E+04  1.06022968776075E+35  1.00807413240465E+06
7.794040816071628069E+04  1.06774506660370E+35  1.00806024614620E+06
7.795609418147335236E+04  1.07495917750249E+35  1.00804645656262E+06
7.797352290202326549E+04  1.08164263617132E+35  1.00803269870344E+06
7.799290331493134727E+04  1.04386450998025E+35  1.00815095082273E+06
7.800042508276089211E+04  1.03867270415702E+35  1.00813892872012E+06
7.801076940802401805E+04  1.04243319837453E+35  1.00812269499686E+06
7.802115668121710769E+04  1.04910747837120E+35  1.00810797824438E+06
7.803251008603222726E+04  1.05650703850174E+35  1.00809360430935E+06
7.804502139900632028E+04  1.06392264294126E+35  1.00807948928857E+06
7.805887438304038369E+04  1.07118485821735E+35  1.00806555178685E+06
7.807424583859788254E+04  1.07827431636859E+35  1.00805173222210E+06
7.809132534411597589E+04  1.08519818691457E+35  1.00803797637761E+06
7.811032186103552522E+04  1.04967279212875E+35  1.00815493646674E+06
7.811764087963491329E+04  1.04486319515509E+35  1.00814305646437E+06
7.812788182900541869E+04  1.04876488147542E+35  1.00812678298316E+06
7.813817853290935454E+04  1.05554480948615E+35  1.00811203006142E+06
7.814943757698938134E+04  1.06307036908435E+35  1.00809762645266E+06
7.816184725598774094E+04  1.07063646846511E+35  1.00808348757092E+06
7.817558835766978154E+04  1.07802923885384E+35  1.00806952667475E+06
7.819083523356002115E+04  1.08503103471495E+35  1.00805567178410E+06
7.820777288829008467E+04  1.09169015107192E+35  1.00804187935719E+06
7.822660625426964543E+04  1.05640588226138E+35  1.00815838410426E+06
7.823384237145967199E+04  1.05154556433906E+35  1.00814653610123E+06
7.824403417169960449E+04  1.05525755123640E+35  1.00813021773008E+06
7.825428599190722161E+04  1.06184528795512E+35  1.00811542517018E+06
7.826549754778943316E+04  1.06918490822967E+35  1.00810098557541E+06
7.827785529403286637E+04  1.07657930351691E+35  1.00808681485921E+06
7.829153866069958895E+04  1.08387302783140E+35  1.00807283185947E+06
7.830672163164969243E+04  1.09105218072148E+35  1.00805897670599E+06
7.832359186275677348E+04  1.09813185389907E+35  1.00804519387201E+06
7.834235539962482289E+04  1.10512087060166E+35  1.00803143183506E+06
7.836323982947184413E+04  1.05896460420991E+35  1.00815548426145E+06
7.837152114680134400E+04  1.05350203900632E+35  1.00814294314601E+06
7.838223626516046352E+04  1.05843845704665E+35  1.00812685761111E+06
7.839296246123497258E+04  1.06630145825439E+35  1.00811225775583E+06
7.840467341241004760E+04  1.07468919843720E+35  1.00809796489928E+06
7.841757275463503902E+04  1.08286523824595E+35  1.00808390247260E+06
7.843185166154935723E+04  1.09075443791518E+35  1.00806999468896E+06
7.844769378484670597E+04  1.09842744660942E+35  1.00805618659815E+06
7.846529576422338141E+04  1.07013576422008E+35  1.00816790831298E+06
7.847187791073622066E+04  1.06657930834114E+35  1.00815650647372E+06
7.848169807522377232E+04  1.07048551750574E+35  1.00814008081530E+06
7.849164547452093393E+04  1.07703089322730E+35  1.00812515666676E+06
7.850254224840835377E+04  1.08433621844057E+35  1.00811060485406E+06
7.851456103828367486E+04  1.09176568729269E+35  1.00809634208447E+06
7.852787106297204446E+04  1.09916971735162E+35  1.00808228838430E+06
7.854264061887886783E+04  1.10653778318778E+35  1.00806838096004E+06
7.855905120147066191E+04  1.11388974984703E+35  1.00805456263767E+06
7.857730152841567178E+04  1.12123881511545E+35  1.00804078140551E+06
7.859761336319542897E+04  1.07778064041665E+35  1.00816329782753E+06
7.860559115755451785E+04  1.07252349206257E+35  1.00815093391242E+06
7.861616442455428478E+04  1.07727679881273E+35  1.00813472238439E+06
7.862675021008415206E+04  1.08487801645336E+35  1.00812002588213E+06
7.863831127308303257E+04  1.09311290803990E+35  1.00810565732055E+06
7.865104645904141944E+04  1.10131571020015E+35  1.00809153613219E+06
7.866514488652195723E+04  1.10937472561962E+35  1.00807758336477E+06
7.868078767570211494E+04  1.11732448523295E+35  1.00806374197203E+06
7.869816942124688649E+04  1.12520958089030E+35  1.00804995889338E+06
7.871750414571481815E+04  1.08732517461698E+35  1.00816905060144E+06
7.872497195855052269E+04  1.08265670045674E+35  1.00815704003524E+06
7.873529526641851407E+04  1.08741886391933E+35  1.00814072383349E+06
7.874565443838454667E+04  1.09507822061820E+35  1.00812594693594E+06
7.875697899365509511E+04  1.10349178908982E+35  1.00811151652014E+06
7.876945946457363607E+04  1.11197591920871E+35  1.00809734987926E+06
7.878327825596518232E+04  1.12040201438400E+35  1.00808336659982E+06
7.879861168033565627E+04  1.12877726844519E+35  1.00806950769200E+06
7.881565019760432187E+04  1.13704302728120E+35  1.00805570793951E+06
7.883460091775582987E+04  1.10080627634302E+35  1.00817359841913E+06
7.884186517353290401E+04  1.09630044309792E+35  1.00816170171569E+06
7.885207930828817189E+04  1.10089579780688E+35  1.00814530512063E+06
7.886233958443322626E+04  1.10833417083602E+35  1.00813045626479E+06
7.887355953256647626E+04  1.11651877543837E+35  1.00811596098870E+06
7.888592563830496510E+04  1.12479083951468E+35  1.00810173690205E+06
7.889961682269714947E+04  1.13303488845334E+35  1.00808770514126E+06
7.891480803009473311E+04  1.14126843510736E+35  1.00807380580991E+06
7.893168793773147627E+04  1.14954107636065E+35  1.00805998322076E+06
7.895046254348762159E+04  1.11411703348332E+35  1.00817754622778E+06
7.895763212587226008E+04  1.10988752161774E+35  1.00816571010538E+06
7.896779652628615440E+04  1.11484304271093E+35  1.00814928313931E+06
7.897801185224379878E+04  1.12265528297427E+35  1.00813441167671E+06
7.898918590772540483E+04  1.13124975475473E+35  1.00811989822153E+06
7.900150325440255983E+04  1.13996472890791E+35  1.00810565964336E+06
7.901514114934702229E+04  1.14859318439945E+35  1.00809160670352E+06
7.903027284018040518E+04  1.15698176318702E+35  1.00807767302603E+06
7.904641154126597394E+04  1.16495033227084E+35  1.00806433829969E+06
7.906509368802791869E+04  1.17320536601817E+35  1.00805045967850E+06
7.908581301315450401E+04  1.12607920825508E+35  1.00817559022109E+06
7.909396353898319649E+04  1.12115132065013E+35  1.00816307019388E+06
7.910461803552528727E+04  1.12717750992722E+35  1.00814682806428E+06
7.911527164424640068E+04  1.13611752340620E+35  1.00813211497639E+06
7.912690629429051478E+04  1.14575056939129E+35  1.00811772960710E+06
7.913972344024361519E+04  1.15541477918277E+35  1.00810359170112E+06
7.915391342769685434E+04  1.16503265631449E+35  1.00808962318623E+06
7.916965902866605029E+04  1.17466060467488E+35  1.00807576717376E+06
7.918715693544909300E+04  1.18436727795741E+35  1.00806197041756E+06
7.920662276111649408E+04  1.14515124997456E+35  1.00818281045284E+06
7.921411580006568693E+04  1.14099089752681E+35  1.00817074179741E+06
7.922445884145586751E+04  1.14686271325215E+35  1.00815432399026E+06
7.923482223559563863E+04  1.15551274400109E+35  1.00813946903144E+06
7.924614985582660302E+04  1.16485845358585E+35  1.00812496129467E+06
7.925863202815355908E+04  1.17428025009114E+35  1.00811071996413E+06
7.927244972416445671E+04  1.18371398877805E+35  1.00809666924293E+06
7.928778081528771145E+04  1.19322555956095E+35  1.00808274984824E+06
7.930481637455018063E+04  1.20289664771510E+35  1.00806890722412E+06
7.932376488200781750E+04  1.16596647945230E+35  1.00818827751366E+06
7.933099146031435521E+04  1.16216103062238E+35  1.00817637334694E+06
7.934119262399281433E+04  1.16830066640972E+35  1.00815987648659E+06
7.935142851589548809E+04  1.17729369520549E+35  1.00814496064628E+06
7.936262451069199597E+04  1.18708952810479E+35  1.00813040389486E+06
7.937496520435970160E+04  1.19705146532937E+35  1.00811612570072E+06
7.938862833144793694E+04  1.20701621965051E+35  1.00810203825613E+06
7.940378835406167491E+04  1.21684016846200E+35  1.00808807169271E+06
7.941761076056299498E+04  1.22513690290340E+35  1.00807656377701E+06
7.943532240847482171E+04  1.19033615956952E+35  1.00819553714628E+06
7.944203068925777916E+04  1.18636835164622E+35  1.00818411713779E+06
7.945203641238845012E+04  1.19216701731618E+35  1.00816736894443E+06
7.946203484057360038E+04  1.20093112919158E+35  1.00815231003462E+06
7.947297222323277674E+04  1.21057824974045E+35  1.00813762893192E+06
7.948502536197185691E+04  1.22045786659940E+35  1.00812324777419E+06
7.949836801833097707E+04  1.23049413141617E+35  1.00810908728352E+06
7.951317129703781393E+04  1.24075563571807E+35  1.00809508483535E+06
7.952961713866912760E+04  1.25134281771415E+35  1.00808118598003E+06
7.954790752843039809E+04  1.26234400988227E+35  1.00806733897813E+06
7.956826721969465143E+04  1.21608746027082E+35  1.00819316654426E+06
7.957616866179401404E+04  1.21224214483078E+35  1.00818075786855E+06
7.958671308354982466E+04  1.21991619586022E+35  1.00816431390836E+06
7.959724547685096331E+04  1.23033842431817E+35  1.00814944927024E+06
7.960875199355754012E+04  1.24143406520544E+35  1.00813492339168E+06
7.962142818422563141E+04  1.25263420817863E+35  1.00812065956733E+06
7.963545928106599604E+04  1.26394912357402E+35  1.00810658513900E+06
7.965102776291720511E+04  1.27551412042631E+35  1.00809264206332E+06
7.966832821549853543E+04  1.28747027432570E+35  1.00807877792128E+06
7.968757401712132560E+04  1.24802877715896E+35  1.00820106367130E+06
7.969490087987716834E+04  1.24501942821198E+35  1.00818905165819E+06
7.970516394548249082E+04  1.25320315141445E+35  1.00817246207106E+06
7.971543800344715419E+04  1.26421677385774E+35  1.00815749023457E+06
7.972667549856372352E+04  1.27598224241161E+35  1.00814286694198E+06
7.973745738731036545E+04  1.28643356087574E+35  1.00813028137591E+06
7.974901207555251312E+04  1.29664932626903E+35  1.00811808405913E+06
7.976350188010373677E+04  1.30825619643151E+35  1.00810431707790E+06
7.977993297141102084E+04  1.32051110039745E+35  1.00809035277478E+06
7.979816412383739953E+04  1.28622147797439E+35  1.00820934833559E+06
7.980497634779178770E+04  1.28383835544621E+35  1.00819764482726E+06
7.981495299047837034E+04  1.29205882416816E+35  1.00818088571024E+06
7.982497728776815347E+04  1.30307412031321E+35  1.00816575956589E+06
7.983595355369913159E+04  1.31502077500625E+35  1.00815101554811E+06
7.984805499816423981E+04  1.32735803605372E+35  1.00813658077631E+06
7.986145513849396957E+04  1.34010180631400E+35  1.00812237623866E+06
7.987632363179774256E+04  1.35330737299873E+35  1.00810833425318E+06
7.989284388683551515E+04  1.36680769225474E+35  1.00809438016678E+06
7.990377439809335920E+04  1.37566018664429E+35  1.00808593101992E+06
7.991779261933408270E+04  1.33088768536579E+35  1.00822237612637E+06
7.992338600546789530E+04  1.32346152977890E+35  1.00821310403207E+06
7.993365939351708221E+04  1.33086419474289E+35  1.00819495214923E+06
7.994324762541934615E+04  1.34262582179532E+35  1.00817958106656E+06
7.995369028576328128E+04  1.35581777868046E+35  1.00816461630911E+06
7.996515702632891771E+04  1.36947887466726E+35  1.00815001401509E+06
7.997783073690661695E+04  1.38355703137644E+35  1.00813568169902E+06
7.999187785060550959E+04  1.39822845436370E+35  1.00812155878716E+06
8.000747554746567039E+04  1.41372480143677E+35  1.00810758982400E+06
8.002481663301214576E+04  1.43003116214943E+35  1.00809370293634E+06
8.003713887440929830E+04  1.38711231272398E+35  1.00823298115092E+06
8.004208748218050459E+04  1.37899838198171E+35  1.00822472446876E+06
8.005193521164520644E+04  1.38636424878399E+35  1.00820665640101E+06
8.006128434804624703E+04  1.39907638786802E+35  1.00819101237614E+06
8.007140458464360563E+04  1.41343235142887E+35  1.00817587427602E+06
8.008250581583852181E+04  1.42838805620747E+35  1.00816113045947E+06
8.009476712538396532E+04  1.44389462936490E+35  1.00814668902240E+06
8.010835255571499874E+04  1.46017714046382E+35  1.00813248597205E+06
8.012343205752974609E+04  1.47752448271921E+35  1.00811846912406E+06
8.014019540244631935E+04  1.49625760960616E+35  1.00810458670356E+06
8.015885119403978752E+04  1.46008322142080E+35  1.00822864592510E+06
8.016577815291758452E+04  1.46006997100398E+35  1.00821682879451E+06
8.017519438281084877E+04  1.47229715203857E+35  1.00820096268214E+06
8.018527728972704790E+04  1.48816098031835E+35  1.00818561754613E+06
8.019623969948559534E+04  1.50507040134766E+35  1.00817077651291E+06
8.020832675912484410E+04  1.52277441538252E+35  1.00815626602125E+06
8.022170957749178342E+04  1.54152903964884E+35  1.00814202015709E+06
8.023656102993992681E+04  1.56173858900264E+35  1.00812798644815E+06
8.025306969863736595E+04  1.58386214629498E+35  1.00811411701976E+06
8.027144413538658409E+04  1.60830331815394E+35  1.00810036204337E+06
8.029191864275194530E+04  1.56129462284307E+35  1.00823350561490E+06
8.029963331634622591E+04  1.56361120980378E+35  1.00822118321554E+06
8.031013367268741422E+04  1.58223416060129E+35  1.00820442090081E+06
8.032058354028077156E+04  1.60343010565626E+35  1.00818938016573E+06
8.033201921671746823E+04  1.62603169050341E+35  1.00817472137689E+06
8.034462635424167092E+04  1.64994579001182E+35  1.00816039485787E+06
8.035859326063081971E+04  1.67573391894341E+35  1.00814633809315E+06
8.037410534833637939E+04  1.70414001541905E+35  1.00813250945720E+06
8.039136544501730532E+04  1.73546591419644E+35  1.00811883054833E+06
8.039975426675798371E+04  1.69119337505947E+35  1.00827152705748E+06
8.040324046360790089E+04  1.68035207304906E+35  1.00826629268290E+06
8.041017799533922516E+04  1.68699726820755E+35  1.00825270838334E+06
8.041923328570846934E+04  1.70874906718776E+35  1.00823559455476E+06
8.042847791910813248E+04  1.73323091014139E+35  1.00821995456259E+06
8.043858716120288591E+04  1.75967182615106E+35  1.00820482233781E+06
8.044972470351854281E+04  1.78818569461516E+35  1.00819014415524E+06
8.046205496667203261E+04  1.81954254328401E+35  1.00817586104124E+06
8.047574290101829683E+04  1.85477683365438E+35  1.00816193466515E+06
8.049097179487058020E+04  1.89438998600949E+35  1.00814827635998E+06
8.049754625424192636E+04  1.91230508426142E+35  1.00814288295529E+06
8.050610240203756257E+04  1.93581174142602E+35  1.00813627324311E+06
8.051698441142500087E+04  1.89778982925481E+35  1.00828424253240E+06
8.052116685326040897E+04  1.89537556074126E+35  1.00827717492806E+06
8.052948991251287225E+04  1.91908644888791E+35  1.00826107046584E+06
8.053857540998481272E+04  1.95365255102385E+35  1.00824493365294E+06
8.054825674491986865E+04  1.99246917128349E+35  1.00822976373658E+06
8.055890467695915140E+04  2.03627064146814E+35  1.00821520566966E+06
8.057069597336179868E+04  2.08637674097067E+35  1.00820119789090E+06
8.057681493678725383E+04  2.11357110125344E+35  1.00819465383926E+06
8.058355432728388405E+04  2.14438075866956E+35  1.00818796937140E+06
8.059222821839140670E+04  2.18578811542246E+35  1.00818009026522E+06
8.060383487709956535E+04  2.24588465063687E+35  1.00817071386967E+06
8.062069549928826746E+04  2.35016394481339E+35  1.00815941847894E+06
8.063800670575634285E+04  2.49147429286411E+35  1.00815074973511E+06
8.064899433812971984E+04  2.49046651933568E+35  1.00832247901004E+06
8.065315854147555365E+04  2.51920915963004E+35  1.00831792938519E+06
8.066144530613376992E+04  2.64937660486409E+35  1.00830702224797E+06
8.066242107035237132E+04  2.66608547521860E+35  1.00830586688578E+06
8.066436284114739101E+04  2.70251995142585E+35  1.00830370009754E+06
8.066822696502949111E+04  2.79008203330930E+35  1.00830030320693E+06
8.066899592568202934E+04  2.80838746135947E+35  1.00829970749594E+06
8.067052615738057648E+04  2.84766953735007E+35  1.00829873016796E+06
8.067357131846068660E+04  2.94355278943282E+35  1.00829807886559E+06
8.067414757386286510E+04  2.96260287894824E+35  1.00829805227022E+06
8.067529432211321546E+04  3.00394644367806E+35  1.00829831304513E+06
8.067757635113139986E+04  3.11110185405098E+35  1.00830140327588E+06
8.067779230006670696E+04  3.12163021189043E+35  1.00830177322330E+06
8.067818148419325007E+04  3.14143989145051E+35  1.00830254857004E+06
8.067893880144922878E+04  3.18437279869706E+35  1.00830471209818E+06
8.068002011016693723E+04  3.26081931446213E+35  1.00831087796684E+06
8.068075480726353999E+04  3.32645355403869E+35  1.00831742707778E+06
8.068118955255212495E+04  3.37206404220513E+35  1.00832273913551E+06
8.068148507038016396E+04  3.40890792178325E+35  1.00832751552589E+06
8.068165880500101775E+04  3.43323782123955E+35  1.00833095472076E+06
8.068175971275058691E+04  3.44713764159353E+35  1.00833321292337E+06
8.068185595231261686E+04  3.46366862996971E+35  1.00833569668979E+06
8.068195312518316496E+04  3.47996054003177E+35  1.00833869190840E+06
8.068203532184998039E+04  3.49277506852108E+35  1.00834169942633E+06
8.068210351788383559E+04  3.50509318844948E+35  1.00834469270774E+06
8.068215364540471637E+04  3.51393446953363E+35  1.00834727409360E+06
8.068219354228494922E+04  3.52194936613395E+35  1.00834968029688E+06
8.068222549116112350E+04  3.52802075200726E+35  1.00835192059297E+06
8.068225258955302706E+04  3.53364980611978E+35  1.00835414331057E+06
8.068227542724237719E+04  3.53822144448061E+35  1.00835633261337E+06
8.068229608039464802E+04  3.54785716376399E+35  1.00835868061388E+06
8.068229802511192975E+04  3.54312943885665E+35  1.00835889791297E+06
8.068230189509932825E+04  3.55760530001603E+35  1.00835935707588E+06
8.068230959637425258E+04  3.55776648328418E+35  1.00836034742443E+06
8.068231471293685900E+04  3.55910554257432E+35  1.00836103800304E+06
8.068231781701579166E+04  3.55835235424294E+35  1.00836146776942E+06
8.068232072605626308E+04  3.55515216533986E+35  1.00836188076000E+06
8.068232357117245556E+04  3.55650879273230E+35  1.00836229488655E+06
8.068232654633406491E+04  3.55534684720178E+35  1.00836273936096E+06
8.068233005349688756E+04  3.55315212365157E+35  1.00836328017126E+06
8.068233580821627402E+04  3.58572683495273E+35  1.00836422373581E+06
8.068234726010783925E+04  3.55374413563820E+35  1.00836643056288E+06
8.068235724547045538E+04  3.55578724501236E+35  1.00836862723415E+06
8.068236666459446133E+04  3.55800485746988E+35  1.00837101488299E+06
8.068237590311013628E+04  3.55995846679108E+35  1.00837375717424E+06
8.068238491792981222E+04  3.61223485178012E+35  1.00837695300580E+06
8.068239326200804499E+04  2.68880050747115E+35  1.00838051203542E+06
8.068240051867470902E+04  3.56575351221551E+35  1.00838420740605E+06
8.068240679805824766E+04  3.56688724632475E+35  1.00838797632763E+06
8.068241182478940755E+04  3.59460637211031E+35  1.00839151712317E+06
8.068241395702074806E+04  3.69042393476463E+35  1.00839314509856E+06
8.068241481179163384E+04  3.56851201518722E+35  1.00839388350726E+06
8.068241521760368778E+04  3.56860243099805E+35  1.00839422237212E+06
8.068241602516967396E+04  3.56878211486887E+35  1.00839492821523E+06
8.068241642315608624E+04  3.56887083269100E+35  1.00839526454392E+06
8.068241717983540730E+04  3.56903976839408E+35  1.00839588901131E+06
8.068241868562724267E+04  3.65632362876349E+35  1.00839713927796E+06
8.068241995550565480E+04  3.56966016182058E+35  1.00839821344568E+06
8.068242143127752934E+04  3.56998550179792E+35  1.00839990220832E+06
8.068242186491948087E+04  3.57008178250021E+35  1.00840034140603E+06
8.068242272786697140E+04  3.57027352718712E+35  1.00840121499778E+06
8.068242444513247756E+04  3.63392778543814E+35  1.00840322425706E+06
8.068242514214113180E+04  3.57080528109553E+35  1.00840416043047E+06
8.068242545203454210E+04  3.57087357629106E+35  1.00840453827074E+06
8.068242606872241595E+04  3.57101001723036E+35  1.00840525318482E+06
8.068242729593129479E+04  3.57128208602320E+35  1.00840665482521E+06
8.068242973807695671E+04  3.74518480150798E+35  1.00840941001854E+06
8.068243079601674981E+04  3.57206112993304E+35  1.00841057595229E+06
8.068243290131693357E+04  3.60945028966072E+35  1.00841284091407E+06
8.068243385572569969E+04  3.57274618074335E+35  1.00841384400996E+06
8.068243575499914004E+04  3.65695315346166E+35  1.00841576459313E+06
8.068243953455329756E+04  3.63357348871504E+35  1.00841941677218E+06
8.068244120573585678E+04  3.61564680269488E+35  1.00842099144804E+06
8.068244453138914832E+04  3.73666387369376E+35  1.00842402650202E+06
8.068244606752635445E+04  3.64590972368304E+35  1.00842538515586E+06
8.068244881078724575E+04  3.61729833799579E+35  1.00842768095185E+06
8.068245416848974128E+04  3.62049089216098E+35  1.00843185594603E+06
8.068245989090099465E+04  3.85463110967251E+35  1.00843610114342E+06
8.068246245017759793E+04  4.26370457442242E+35  1.00843789903145E+06
8.068246696350151615E+04  5.53652905694918E+35  1.00844087740068E+06
8.068247525999810023E+04  2.86690546194332E+36  1.00844611406620E+06
8.068247894926845038E+04  3.03346586166348E+36  1.00844828889522E+06
8.068248388057516422E+04  3.18191452405577E+36  1.00845104783590E+06
8.068249008672244963E+04  3.31841423284399E+36  1.00845431027326E+06
8.068250042972386291E+04  3.49990650874648E+36  1.00845935367982E+06
8.068251674438426562E+04  3.81992441463599E+36  1.00846655328575E+06
8.068253555834859435E+04  4.11623009517757E+36  1.00847397605351E+06
8.068255725549520866E+04  4.44414211469610E+36  1.00848180115849E+06
8.068257913032022770E+04  4.68231552713172E+36  1.00848908751033E+06
8.068260117224750866E+04  4.88341540434151E+36  1.00849607244026E+06
8.068262370156918769E+04  5.09256827338617E+36  1.00850301129472E+06
8.068264739233805449E+04  5.20839811823863E+36  1.00851015528409E+06
8.068267278754751896E+04  5.31185948723807E+36  1.00851783084844E+06
8.068270030384676647E+04  5.47404346292414E+36  1.00852623567560E+06
8.068273093948753376E+04  5.53530448312816E+36  1.00853569370395E+06
8.068276433088896738E+04  5.56943976865316E+36  1.00854612202296E+06
8.068280127847766562E+04  5.57512128672589E+36  1.00855790894008E+06
8.068284271961283230E+04  5.54802729499900E+36  1.00857145809941E+06
8.068288873386727937E+04  5.50075662612636E+36  1.00858702135849E+06
8.068293298912489263E+04  5.40210155920723E+36  1.00860227790824E+06
8.068297633844893426E+04  5.13840806972491E+36  1.00861867583502E+06
8.068301796444349748E+04  5.15059470424099E+36  1.00863430660936E+06
8.068305379269212426E+04  5.10926968980975E+36  1.00864813371573E+06
8.068308717268053442E+04  4.70956464893388E+36  1.00866156830967E+06
8.068312129041939625E+04  4.58265688058610E+36  1.00867559750717E+06
8.068315305263058690E+04  4.54849026082261E+36  1.00868903679924E+06
8.068318460115698690E+04  4.63933853290283E+36  1.00870274423937E+06
8.068321671090574819E+04  4.69986958914216E+36  1.00871699862734E+06
8.068324988722174021E+04  4.67367111227506E+36  1.00873204014427E+06
8.068328448755195132E+04  5.49364219287289E+36  1.00874794085263E+06
8.068332072535778570E+04  5.36650170083540E+36  1.00876496406312E+06
8.068335858882023604E+04  6.23455241610018E+36  1.00878305859993E+06
8.068339709410521027E+04  6.06311694263486E+36  1.00880186147963E+06
8.068343403599959856E+04  6.96236436551824E+36  1.00882023913378E+06
8.068346912736519880E+04  6.51745588411478E+36  1.00883797543588E+06
8.068350248683564132E+04  7.47180677567472E+36  1.00885511494280E+06
8.068353421135192912E+04  7.18563035867408E+36  1.00887164286321E+06
8.068356445019037346E+04  8.17134725723732E+36  1.00888759695605E+06
8.068359337151296495E+04  7.83524533845604E+36  1.00890301909940E+06
8.068362142309731280E+04  8.61985388434735E+36  1.00891810820637E+06
8.068365049902291503E+04  8.45413114936927E+36  1.00893384914020E+06
8.068368356213679363E+04  9.30187292520154E+36  1.00895185720325E+06
8.068371974365680944E+04  9.60602724537795E+36  1.00897168764972E+06
8.068375990119301423E+04  1.00689270825909E+37  1.00899382603100E+06
8.068380283817602322E+04  1.05835434253758E+37  1.00901761362229E+06
8.068385030925717729E+04  1.11631730616393E+37  1.00904398719963E+06
8.068390437313607254E+04  1.18391262422138E+37  1.00907408985369E+06
8.068396700594887079E+04  1.26450764616921E+37  1.00910902934920E+06
8.068404219662093965E+04  1.36522572200477E+37  1.00915101153010E+06
8.068411998338444391E+04  1.47460231189835E+37  1.00919432339839E+06
8.068419698667952616E+04  1.58822517365507E+37  1.00923698610374E+06
8.068427338424421032E+04  1.70624884413273E+37  1.00927901913690E+06
8.068434939065782237E+04  1.82838430386434E+37  1.00932046275516E+06
8.068442515205300879E+04  1.95413542025945E+37  1.00936131982430E+06
8.068450079905812163E+04  2.08286540121113E+37  1.00940158704554E+06
8.068457648770256492E+04  2.21397372639227E+37  1.00944128409438E+06
8.068465226576960413E+04  2.34685854056398E+37  1.00948037033463E+06
8.068472824964945903E+04  2.48104543825100E+37  1.00951885053721E+06
8.068480453848712204E+04  2.61616580214531E+37  1.00955673340220E+06
8.068488115168554941E+04  2.75179156938537E+37  1.00959399317079E+06
8.068495818411481741E+04  2.88772892831503E+37  1.00963065879141E+06
8.068503568952481146E+04  3.02376618970183E+37  1.00966674457341E+06
8.068511367857121513E+04  3.15973400172674E+37  1.00970225975112E+06
8.068519221709271369E+04  3.29570324490207E+37  1.00973724563258E+06
8.068527134947865852E+04  3.43150132094888E+37  1.00977174158637E+06
8.068535105655890948E+04  3.56741267978996E+37  1.00980577092670E+06
8.068543138022841595E+04  3.70330451555291E+37  1.00983938533139E+06
8.068551235260978865E+04  3.83944979061029E+37  1.00987264224988E+06
8.068559399205174122E+04  3.97588035801079E+37  1.00990558718384E+06
8.068566925110771263E+04  4.10154081500257E+37  1.00993550002854E+06
8.068573649302389822E+04  4.21361652272977E+37  1.00996189955839E+06
8.068579651824870962E+04  4.31352959952241E+37  1.00998523307804E+06
8.068585101567662787E+04  4.40410098280056E+37  1.01000624210580E+06
8.068590230595503817E+04  4.48914433398064E+37  1.01002586952787E+06
8.068596150778661831E+04  4.58648473782796E+37  1.01004833594122E+06
8.068604594743644702E+04  4.72409412251619E+37  1.01008005280329E+06
8.068613063812172913E+04  4.86383670679883E+37  1.01011152078464E+06
8.068621616734305280E+04  5.00521030056805E+37  1.01014305399115E+06
8.068630249250780616E+04  5.14813525114701E+37  1.01017466067307E+06
8.068638959716197860E+04  5.29263458901498E+37  1.01020635999418E+06
8.068647747039180831E+04  5.43865120536057E+37  1.01023816442616E+06
8.068656610768505197E+04  5.58626027955287E+37  1.01027008606987E+06
8.068665551053122908E+04  5.73537555624809E+37  1.01030213128594E+06
8.068674566324442276E+04  5.88584590963498E+37  1.01033429489194E+06
8.068683655785066367E+04  6.03760324288540E+37  1.01036656833670E+06
8.068692819728652830E+04  6.19046405981888E+37  1.01039894211571E+06
8.068702057992095069E+04  6.34428468287129E+37  1.01043139836044E+06
8.068711369323515100E+04  6.49881443216926E+37  1.01046391002494E+06
8.068720755342733173E+04  6.65385074174940E+37  1.01049645270570E+06
8.068730221523492946E+04  6.80923476035355E+37  1.01052901147009E+06
8.068739767393999500E+04  6.96465153133076E+37  1.01056154583806E+06
8.068749394963253872E+04  7.11981913761815E+37  1.01059401839706E+06
8.068759106515345047E+04  7.27448531208675E+37  1.01062638907923E+06
8.068768903423767188E+04  7.42826332966149E+37  1.01065860600546E+06
8.068778788037797494E+04  7.58083802750901E+37  1.01069062006244E+06
8.068788764790623100E+04  7.73198960321889E+37  1.01072238642260E+06
8.068798833290366747E+04  7.88126468653593E+37  1.01075384181129E+06
8.068808998859535495E+04  8.02823660443709E+37  1.01078493179569E+06
8.068819266264361795E+04  8.17278462707839E+37  1.01081560284371E+06
8.068829636942718935E+04  8.31439115082192E+37  1.01084578775030E+06
8.068840115145736490E+04  8.45284490441491E+37  1.01087542665736E+06
