# time (s)    L (erg/s)   R_phot (cm)
1.870553597204190737E+05  2.68727435507853E+34  1.00818549220170E+06
1.871121801909928909E+05  2.69804556845249E+34  1.00817561389246E+06
1.871927270226208493E+05  2.72447102974195E+34  1.00816212020594E+06
1.872761846667754871E+05  2.74901252920655E+34  1.00814962796725E+06
1.873689772599430871E+05  2.77224237613230E+34  1.00813726169208E+06
1.874722743456496391E+05  2.79522661282304E+34  1.00812499629968E+06
1.875875009896685078E+05  2.81863508157256E+34  1.00811276316534E+06
1.877160933808441914E+05  2.84272605485296E+34  1.00810050862722E+06
1.878596549361622310E+05  2.71572983063523E+34  1.00819299300382E+06
1.879088093631845841E+05  2.72434200137982E+34  1.00818359375751E+06
1.879843203304825583E+05  2.74650024202375E+34  1.00816994871125E+06
1.880631452864875318E+05  2.76813498980120E+34  1.00815730706424E+06
1.881508887454880460E+05  2.78913271317957E+34  1.00814482916581E+06
1.882485989006552554E+05  2.81026428795324E+34  1.00813248627409E+06
1.883575985341912019E+05  2.83194806863881E+34  1.00812021069385E+06
1.884792505572336086E+05  2.85448597472130E+34  1.00810794206165E+06
1.886150379024659051E+05  2.87781789797547E+34  1.00809563337179E+06
1.887667188972118311E+05  2.73193893086531E+34  1.00819216231481E+06
1.888185704159350425E+05  2.74097309799977E+34  1.00818256047025E+06
1.888958011848682945E+05  2.76448828017009E+34  1.00816894163970E+06
1.889761522191792319E+05  2.78698467789392E+34  1.00815633570322E+06
1.890655521850192163E+05  2.80857033642118E+34  1.00814388120342E+06
1.891650898611028388E+05  2.83015047638152E+34  1.00813155094710E+06
1.892761241144435771E+05  2.85223683480223E+34  1.00811927708659E+06
1.894000430271999794E+05  2.87515468197701E+34  1.00810700033466E+06
1.895383542655500059E+05  2.89880585564659E+34  1.00809467664240E+06
1.896928802832768997E+05  2.74658860972478E+34  1.00819260444390E+06
1.897456416842590552E+05  2.75610346004559E+34  1.00818293511536E+06
1.898234338439164858E+05  2.78037655622083E+34  1.00816932787765E+06
1.899043030097416195E+05  2.80340756691876E+34  1.00815673315682E+06
1.899942662494862743E+05  2.82542546924876E+34  1.00814428582602E+06
1.900944265741480049E+05  2.84738857181526E+34  1.00813195898610E+06
1.902061544390775089E+05  2.86983825073427E+34  1.00811968476875E+06
1.903308451471089793E+05  2.89310465057049E+34  1.00810740462289E+06
1.904700181026659266E+05  2.91707999192249E+34  1.00809507475019E+06
1.906255124761591433E+05  2.76262592269576E+34  1.00819353488506E+06
1.906785826696342847E+05  2.77247377125102E+34  1.00818383745428E+06
1.907565444159178587E+05  2.79716269322172E+34  1.00817023093402E+06
1.908375748288777831E+05  2.82049739807158E+34  1.00815763623354E+06
1.909277136856888828E+05  2.84277267818508E+34  1.00814518767626E+06
1.910280673416301725E+05  2.86498074418697E+34  1.00813285842406E+06
1.911400092189745046E+05  2.88765933524889E+34  1.00812058116694E+06
1.912649401134074142E+05  2.91115457802895E+34  1.00810829690957E+06
1.914043798313791340E+05  2.93535756873961E+34  1.00809596209693E+06
1.915601703191911220E+05  2.78000591024289E+34  1.00819465902547E+06
1.916133395051307161E+05  2.79009785825067E+34  1.00818494574535E+06
1.916913321675790357E+05  2.81505013296445E+34  1.00817133459224E+06
1.917723953338619904E+05  2.83857911125832E+34  1.00815873479876E+06
1.918625688646386843E+05  2.86101688979000E+34  1.00814628109845E+06
1.919629600598823745E+05  2.88338126787830E+34  1.00813394664868E+06
1.920749429669544625E+05  2.90621505187485E+34  1.00812166421117E+06
1.921999188126045919E+05  2.92985962562657E+34  1.00810937513103E+06
1.923394108254117600E+05  2.80916839982473E+34  1.00820033810214E+06
1.923872305849555414E+05  2.81812759239930E+34  1.00819097560077E+06
1.924616858264553011E+05  2.83988563965537E+34  1.00817726193805E+06
1.925395855400527944E+05  2.86115983005250E+34  1.00816454579986E+06
1.926263170410664752E+05  2.88185263588852E+34  1.00815200270514E+06
1.927229018895158079E+05  2.90274696721508E+34  1.00813960318248E+06
1.928306391747877933E+05  2.92422985629528E+34  1.00812728057022E+06
1.929508835874655924E+05  2.94660128804553E+34  1.00811497363344E+06
1.930851022023546684E+05  2.96988987774047E+34  1.00810263165535E+06
1.932349874761985557E+05  2.99407852142519E+34  1.00809020028049E+06
1.934024174111626344E+05  2.81140333753395E+34  1.00819421580586E+06
1.934591533396377054E+05  2.82349444378815E+34  1.00818425771474E+06
1.935393473557023972E+05  2.85093218665170E+34  1.00817070765227E+06
1.936225128643826174E+05  2.87611378513184E+34  1.00815815615399E+06
1.937149792827357596E+05  2.89984965132356E+34  1.00814573438671E+06
1.938179070170021441E+05  2.92332476733673E+34  1.00813341727217E+06
1.939327174920630350E+05  2.94720169488042E+34  1.00812113740843E+06
1.940608430687993823E+05  2.97183518161099E+34  1.00810883857649E+06
1.942038556371008453E+05  2.84359683032752E+34  1.00820179160319E+06
1.942528701178844785E+05  2.85316840464317E+34  1.00819233122599E+06
1.943280790005509625E+05  2.87619131257301E+34  1.00817862228763E+06
1.944066285399120825E+05  2.89842723064907E+34  1.00816591858797E+06
1.944940622725456196E+05  2.91992854018667E+34  1.00815338283786E+06
1.945914208669162763E+05  2.94156100696254E+34  1.00814098611522E+06
1.947000190012697130E+05  2.96375475462292E+34  1.00812866179880E+06
1.948212240870952955E+05  2.98681505961361E+34  1.00811634893466E+06
1.949565119809892785E+05  3.01077975052555E+34  1.00810399762284E+06
1.951075934714343748E+05  2.86344872940767E+34  1.00820102953821E+06
1.951593081409606384E+05  2.87362121288647E+34  1.00819136079572E+06
1.952362128813414893E+05  2.89813789627577E+34  1.00817767878573E+06
1.953162731532349135E+05  2.92131199503759E+34  1.00816501086285E+06
1.954053481671557529E+05  2.94346363572698E+34  1.00815249849119E+06
1.955045179669791542E+05  2.96561695894422E+34  1.00814011411573E+06
1.956151321632778563E+05  2.98827003419500E+34  1.00812779173836E+06
1.957385828006244265E+05  3.01176944961706E+34  1.00811547132688E+06
1.958763751505270484E+05  3.03612915031894E+34  1.00810310505365E+06
1.960302736078789458E+05  2.88238542878324E+34  1.00820155905022E+06
1.960828976276948524E+05  2.89314804071937E+34  1.00819181944442E+06
1.961603490042725753E+05  2.91850413931173E+34  1.00817814862520E+06
1.962409176788242767E+05  2.94227636001591E+34  1.00816549096231E+06
1.963305456517783750E+05  2.96492055091800E+34  1.00815298474373E+06
1.964303251670391182E+05  2.98751578077419E+34  1.00814060319925E+06
1.965416195181325311E+05  3.01059486899661E+34  1.00812828005992E+06
1.966658286801064678E+05  3.03450830537946E+34  1.00811595574806E+06
1.968044660097106535E+05  3.05926799494193E+34  1.00810358306928E+06
1.969593127671344264E+05  2.90325654736025E+34  1.00820259021480E+06
1.970122420956811693E+05  2.91443539027818E+34  1.00819282041847E+06
1.970898526481914159E+05  2.94028283668597E+34  1.00817914915472E+06
1.971705743200943980E+05  2.96442225118480E+34  1.00816649018669E+06
1.972603682209013787E+05  2.98738736571167E+34  1.00815398162679E+06
1.973603302208409877E+05  3.01028609824272E+34  1.00814159694534E+06
1.974718273291473452E+05  3.03366703771178E+34  1.00812926989199E+06
1.975962627614632947E+05  3.05788611048040E+34  1.00811694102496E+06
1.977351520772120275E+05  3.08295311547826E+34  1.00810456308459E+06
1.978902782985857339E+05  2.92603216334723E+34  1.00820382828585E+06
1.979433019419773191E+05  2.93753408585091E+34  1.00819404098766E+06
1.980209343863828981E+05  2.96372687335452E+34  1.00818036348511E+06
1.981016801826970477E+05  2.98812637813008E+34  1.00816769801938E+06
1.981914992876849428E+05  3.01132217867840E+34  1.00815518318769E+06
1.982914888406128157E+05  3.03444800158992E+34  1.00814279227660E+06
1.984030147493132681E+05  3.05806217796833E+34  1.00813045941931E+06
1.985274837405782600E+05  3.08252129337839E+34  1.00811812499774E+06
1.986664107271354005E+05  3.10784547127597E+34  1.00810574136944E+06
1.988215723581922648E+05  2.95046512324995E+34  1.00820516386952E+06
1.988746144902884553E+05  2.96225805213873E+34  1.00819536284298E+06
1.989522175313928747E+05  2.98874130584118E+34  1.00818167663338E+06
1.990329399288187269E+05  3.01336375689956E+34  1.00816900235503E+06
1.991227325383842981E+05  3.03676112921347E+34  1.00815647913235E+06
1.992226908148989023E+05  3.06008578504013E+34  1.00814408058571E+06
1.993341807506675541E+05  3.08390991548346E+34  1.00813174080038E+06
1.994586105402007524E+05  3.10858533113489E+34  1.00811940012210E+06
1.995974936347162875E+05  2.98667115845218E+34  1.00821100432598E+06
1.996451511472997954E+05  2.99702201846222E+34  1.00820156411469E+06
1.997192391855524329E+05  3.02016474544096E+34  1.00818776891017E+06
1.997968041432194877E+05  3.04249339256796E+34  1.00817497418332E+06
1.998831598845342232E+05  3.06415156226358E+34  1.00816235806507E+06
1.999793172931203153E+05  3.08602211509878E+34  1.00814989155900E+06
2.000865645459622319E+05  3.10856726360737E+34  1.00813750846339E+06
2.002062638304265856E+05  3.13203130660803E+34  1.00812514745158E+06
2.003398712934116775E+05  3.15657801326960E+34  1.00811275480155E+06
2.004890320577520761E+05  3.18208678358675E+34  1.00810028431595E+06
2.006556880893406342E+05  2.99721084081845E+34  1.00820506716473E+06
2.007123026170886587E+05  3.01149551487295E+34  1.00819500484552E+06
2.007920345842881652E+05  3.04080336955118E+34  1.00818137935780E+06
2.008748133693660784E+05  3.06731983543362E+34  1.00816875021132E+06
2.009668496986521059E+05  3.09223621609860E+34  1.00815625635892E+06
2.010692907953471586E+05  3.11691186231552E+34  1.00814387313771E+06
2.011835502029425406E+05  3.14202121880414E+34  1.00813153460797E+06
2.013110647775170510E+05  3.16796870922925E+34  1.00811918305528E+06
2.014533883128935122E+05  3.03841104584942E+34  1.00821284947411E+06
2.015022198901636293E+05  3.04966131597493E+34  1.00820330513378E+06
2.015770219740489556E+05  3.07436399713685E+34  1.00818951012466E+06
2.016552033702887420E+05  3.09789250850243E+34  1.00817672361984E+06
2.017422265118185023E+05  3.12059695470160E+34  1.00816411079455E+06
2.018391167530516104E+05  3.14345295498799E+34  1.00815164404617E+06
2.019471795644232770E+05  3.16698585530358E+34  1.00813925697817E+06
2.020677901203004876E+05  3.19143503686767E+34  1.00812688865206E+06
2.022024140944911633E+05  3.21699158795912E+34  1.00811448567196E+06
2.023527074741590477E+05  3.06800091876640E+34  1.00821230776663E+06
2.024042211136152619E+05  3.08019900281933E+34  1.00820254952383E+06
2.024806801617596939E+05  3.10667879179082E+34  1.00818878101671E+06
2.025603421695998695E+05  3.12816917047468E+34  1.00817602914254E+06
2.026489729911631439E+05  3.15489462858038E+34  1.00816343972443E+06
2.027476389342827024E+05  3.17846164578352E+34  1.00815098500871E+06
2.028576777560870105E+05  3.20265289829495E+34  1.00813860034412E+06
2.029804939369170752E+05  3.22776607078106E+34  1.00812622508600E+06
2.031175777821175579E+05  3.25396952349387E+34  1.00811380802614E+06
2.032706335098657873E+05  3.09852910973501E+34  1.00821310382265E+06
2.033230481022624008E+05  3.11157390242404E+34  1.00820326941549E+06
2.034000254103271582E+05  3.13913002452776E+34  1.00818951036535E+06
2.034801746881842264E+05  3.16460085401870E+34  1.00817676649697E+06
2.035693352706878213E+05  3.18883102500359E+34  1.00816418097536E+06
2.036685853662579320E+05  3.21304944209858E+34  1.00815172778096E+06
2.037792755591963942E+05  3.23788988255500E+34  1.00813934171792E+06
2.039028190569753642E+05  3.26366799530947E+34  1.00812696249787E+06
2.040407146001828660E+05  3.29055779183067E+34  1.00811453930199E+06
2.041946784985691193E+05  3.13286774929911E+34  1.00821444444347E+06
2.042473873627073481E+05  3.14656683916010E+34  1.00820457589805E+06
2.043245003854679235E+05  3.17486938112717E+34  1.00819081358127E+06
2.044047828839227150E+05  3.20093237982336E+34  1.00817806578511E+06
2.044940884632664092E+05  3.22571226498490E+34  1.00816547582528E+06
2.045934983838238113E+05  3.25047770156495E+34  1.00815301782680E+06
2.047043651586977649E+05  3.27588951219339E+34  1.00814062691763E+06
2.048281064986368292E+05  3.30226453775989E+34  1.00812824293629E+06
2.049662238066786958E+05  3.32980542169366E+34  1.00811581483268E+06
2.051204321790909453E+05  3.17126134099092E+34  1.00821604157568E+06
2.051732226155610406E+05  3.18554340071244E+34  1.00820615196881E+06
2.052503349384621251E+05  3.21449183075173E+34  1.00819238004256E+06
2.053306219854013762E+05  3.24107805270329E+34  1.00817962281315E+06
2.054199320007393835E+05  3.26636436675364E+34  1.00816702410996E+06
2.055193455066056340E+05  3.29165658036413E+34  1.00815455847582E+06
2.056302166452764068E+05  3.31763323033161E+34  1.00814216064602E+06
2.057539620925477648E+05  3.34460870527844E+34  1.00812977117232E+06
2.058920860779035138E+05  3.37281716594233E+34  1.00811733822716E+06
2.060462965414455975E+05  3.21392394028941E+34  1.00821779639966E+06
2.060990908339429589E+05  3.22880723074642E+34  1.00820788931138E+06
2.061761486000091536E+05  3.25840494219894E+34  1.00819410534287E+06
2.062563923152981442E+05  3.28553408400247E+34  1.00818133591174E+06
2.063456531744591775E+05  3.31135799508677E+34  1.00816872648195E+06
2.064450111438713502E+05  3.33721688369848E+34  1.00815625165643E+06
2.065558194865102996E+05  3.36381426566811E+34  1.00814384631643E+06
2.066794943282367021E+05  3.39147505115663E+34  1.00813145112873E+06
2.068175442141302628E+05  3.42044379075170E+34  1.00811901349247E+06
2.069716645982720365E+05  3.26141255184685E+34  1.00821968430578E+06
2.070244320340241829E+05  3.27696379048964E+34  1.00820976065128E+06
2.071014129306519462E+05  3.30728650228861E+34  1.00819596295989E+06
2.071815921235511196E+05  3.33503356102989E+34  1.00818318005782E+06
2.072707812814628705E+05  3.36148004537442E+34  1.00817055891906E+06
2.073700586130148440E+05  3.38800401961441E+34  1.00815807432675E+06
2.074807758579105430E+05  3.41532969419933E+34  1.00814566143241E+06
2.076043497799267061E+05  3.44381549544940E+34  1.00813326079046E+06
2.077422917050774849E+05  3.32152645172587E+34  1.00822606914594E+06
2.077896427648939134E+05  3.33524479835390E+34  1.00821651886238E+06
2.078631525217476592E+05  3.36225622781256E+34  1.00820260028925E+06
2.079401926079354307E+05  3.38793024274820E+34  1.00818968916495E+06
2.080259624619976676E+05  3.41293245546008E+34  1.00817696846509E+06
2.081214527688896051E+05  3.43836625349864E+34  1.00816441161901E+06
2.082279459289969236E+05  3.46483746491000E+34  1.00815195151327E+06
2.083467945094992174E+05  3.49266426453561E+34  1.00813952903426E+06
2.084794787296410650E+05  3.52205324867504E+34  1.00812708722999E+06
2.086275991709823138E+05  3.55305891520057E+34  1.00811458200923E+06
2.087930678136688657E+05  3.36666992068460E+34  1.00822091913344E+06
2.088494144590948999E+05  3.38646817127867E+34  1.00821070728183E+06
2.089284083745894895E+05  3.42122934814336E+34  1.00819696984722E+06
2.090105703659572755E+05  3.45229145539613E+34  1.00818422818377E+06
2.091019240368377941E+05  3.48170707725528E+34  1.00817163579214E+06
2.092036016646435601E+05  3.51117068952514E+34  1.00815916855645E+06
2.093169981422578858E+05  3.54155164564794E+34  1.00814676328356E+06
2.094435697214570537E+05  3.57330641150150E+34  1.00813436143345E+06
2.095848656527987332E+05  3.44415594668147E+34  1.00822954026759E+06
2.096333512960610969E+05  3.46016047548653E+34  1.00821987209637E+06
2.097074916135228414E+05  3.49041367490878E+34  1.00820594525461E+06
2.097850818791865022E+05  3.51888295591023E+34  1.00819303509858E+06
2.098714494082710007E+05  3.54660645318055E+34  1.00818031400677E+06
2.099675976297008456E+05  3.57487965983620E+34  1.00816775724611E+06
2.100748252933534095E+05  3.60442354164164E+34  1.00815529824393E+06
2.101944978514479008E+05  3.63564505228707E+34  1.00814287867403E+06
2.103281158665814728E+05  3.66878197246334E+34  1.00813044259532E+06
2.104772967100414098E+05  3.52052736979403E+34  1.00823004557714E+06
2.105284468862688518E+05  3.53896961504905E+34  1.00822015036980E+06
2.106041635440813261E+05  3.57253252830011E+34  1.00820625317793E+06
2.106831843032885808E+05  3.60352360841528E+34  1.00819337942408E+06
2.107711101256670081E+05  3.63355145149516E+34  1.00818068526679E+06
2.108689831896497053E+05  3.66414840305511E+34  1.00816814789663E+06
2.109781355166228896E+05  3.69618525300706E+34  1.00815570231548E+06
2.110999648980125785E+05  3.73016806003877E+34  1.00814329097010E+06
2.112360021044459136E+05  3.76641077715883E+34  1.00813085947156E+06
2.113878989991946146E+05  3.61297722732799E+34  1.00823223204685E+06
2.114399153013228497E+05  3.63389514089995E+34  1.00822225527821E+06
2.115160896570027398E+05  3.67047171751285E+34  1.00820836761858E+06
2.115955533473599644E+05  3.70411523038476E+34  1.00819550368129E+06
2.116839655818482861E+05  3.73687013792783E+34  1.00818281954285E+06
2.117823817529926600E+05  3.77040138371450E+34  1.00817029378116E+06
2.118921456165395794E+05  3.80571356332720E+34  1.00815786248114E+06
2.120146670655817143E+05  3.84341463477642E+34  1.00814546961492E+06
2.121514958328168723E+05  3.88395198709784E+34  1.00813306122182E+06
2.123043052742861619E+05  3.73066986627540E+34  1.00823541918673E+06
2.123565737630282238E+05  3.75445982269939E+34  1.00822540748336E+06
2.124328293205229857E+05  3.79458454810062E+34  1.00821152008597E+06
2.125123896799250797E+05  3.83160163092492E+34  1.00819865886444E+06
2.126009139677131607E+05  3.86801831040275E+34  1.00818598305520E+06
2.126994630474382138E+05  3.90566125189122E+34  1.00817347272619E+06
2.128093868599439156E+05  3.94569638006668E+34  1.00816106548996E+06
2.129321018204400025E+05  3.98889605348305E+34  1.00814870805166E+06
2.130691804516123666E+05  4.03595065650157E+34  1.00813634697502E+06
2.132223158790296002E+05  3.88633254769585E+34  1.00823956157854E+06
2.132746106101005862E+05  3.91416968691111E+34  1.00822953832640E+06
2.133508208135151071E+05  3.95950130947401E+34  1.00821565575419E+06
2.134303631464562204E+05  4.00170435809677E+34  1.00820280600066E+06
2.135188838382089452E+05  4.04391866028793E+34  1.00819015285970E+06
2.136174446802322345E+05  4.08829968451231E+34  1.00817767932019E+06
2.137274081676761853E+05  4.13618075695251E+34  1.00816532474651E+06
2.138501997310474981E+05  4.18878882039949E+34  1.00815304173429E+06
2.139874153333388385E+05  4.24734732071423E+34  1.00814078220332E+06
2.141408002600953914E+05  4.10692332543534E+34  1.00824506974059E+06
2.141930179349279788E+05  4.14160444551042E+34  1.00823506702705E+06
2.142691620236168383E+05  4.19618909785218E+34  1.00822121887970E+06
2.143486846968938480E+05  4.24800486359797E+34  1.00820841778546E+06
2.144372200930572290E+05  4.30134040131274E+34  1.00819583697093E+06
2.145358377054137527E+05  4.35900319572027E+34  1.00818346662687E+06
2.146459227283371729E+05  4.42321124488987E+34  1.00817125550589E+06
2.147689418940808682E+05  4.49612135326570E+34  1.00815916642035E+06
2.149065446373597078E+05  4.58048983351612E+34  1.00814716993758E+06
2.150605874382254551E+05  4.46581487176736E+34  1.00825323855433E+06
2.151126343057464110E+05  4.51550719037117E+34  1.00824335755975E+06
2.151888303889612143E+05  4.59197258430155E+34  1.00822966350861E+06
2.152685060003349790E+05  4.66780740623539E+34  1.00821705930084E+06
2.153573143795944343E+05  4.75052465816897E+34  1.00820474880255E+06
2.154563742403603392E+05  4.84547024139013E+34  1.00819275164872E+06
2.155671654503835307E+05  4.95873425092131E+34  1.00818106119731E+06
2.156913197223886964E+05  5.09905944383810E+34  1.00816971494966E+06
2.158307694027316757E+05  5.28133470754875E+34  1.00815883290616E+06
2.159879539378671325E+05  5.30483885455816E+34  1.00826977532274E+06
2.160393939648933301E+05  5.41976083728407E+34  1.00826077600097E+06
2.161168075576994743E+05  5.61147127180785E+34  1.00824830610964E+06
2.161982124124730180E+05  5.83937162801590E+34  1.00823745633612E+06
2.162899375854457612E+05  6.16461701391121E+34  1.00822807515129E+06
2.163942611807678768E+05  6.74936275919520E+34  1.00822225292639E+06
2.164034086973623489E+05  6.81024041580109E+34  1.00822187228418E+06
2.164216122553853493E+05  6.93249275016898E+34  1.00822128908542E+06
2.164578373358511308E+05  7.23826179656539E+34  1.00822112687179E+06
2.164638195896506950E+05  7.29339218559914E+34  1.00822114848225E+06
2.164757242747118289E+05  7.40838753825729E+34  1.00822132876229E+06
2.164994145979834720E+05  7.68813112620956E+34  1.00822249731146E+06
2.165034953026387375E+05  7.73989815480780E+34  1.00822273466888E+06
2.165116159049027192E+05  7.84822355218455E+34  1.00822333094310E+06
2.165277759034080373E+05  8.10754715583721E+34  1.00822526599889E+06
2.165305453266745317E+05  8.15480048507128E+34  1.00822562811267E+06
2.165360564789748460E+05  8.25369673254881E+34  1.00822646536198E+06
2.165470236720524554E+05  8.48553372895260E+34  1.00822885064791E+06
2.165488695619994542E+05  8.52663409158969E+34  1.00822927962047E+06
2.165525428829939628E+05  8.61288716676909E+34  1.00823024486624E+06
2.165598527917730098E+05  8.80855338322893E+34  1.00823288301086E+06
2.165610440138319100E+05  8.84183964722738E+34  1.00823333833123E+06
2.165634145457291161E+05  8.91218573174277E+34  1.00823435408264E+06
2.165681319042045798E+05  9.06521830865959E+34  1.00823713055530E+06
2.165688000610216986E+05  9.08702966314608E+34  1.00823754432092E+06
2.165701296930878016E+05  9.13564143202312E+34  1.00823845807254E+06
2.165727756608993222E+05  9.23170401435164E+34  1.00824089168083E+06
2.165731401096044574E+05  9.24476877780391E+34  1.00824124226947E+06
2.165738653625276638E+05  9.27692802824850E+34  1.00824200954271E+06
2.165753086158448423E+05  9.33072201949854E+34  1.00824397757679E+06
2.165755220018732653E+05  9.33918082084351E+34  1.00824428077355E+06
2.165759466400698584E+05  9.36313005343779E+34  1.00824493986887E+06
2.165767916700810601E+05  9.39221387242436E+34  1.00824657743262E+06
2.165769272856032476E+05  9.39795301499264E+34  1.00824685013838E+06
2.165771971604924183E+05  9.41767935646925E+34  1.00824743969251E+06
2.165777342115218635E+05  9.43288635135608E+34  1.00824887496593E+06
2.165778261197588872E+05  9.43686693092111E+34  1.00824912944576E+06
2.165780090171505581E+05  9.45058501399482E+34  1.00824967851867E+06
2.165783729829599615E+05  9.46243604462464E+34  1.00825100042652E+06
2.165790065388498479E+05  9.49876691096438E+34  1.00825568565808E+06
2.165792933969730220E+05  9.50977412306362E+34  1.00825849980889E+06
2.165794636111789441E+05  9.51751474844825E+34  1.00826050094249E+06
2.165795721256629913E+05  9.52542601807129E+34  1.00826190419633E+06
2.165796683510603034E+05  9.52942055414659E+34  1.00826324195386E+06
2.165797760287820711E+05  9.53250545816428E+34  1.00826486202513E+06
2.165799154778195370E+05  9.54202255988059E+34  1.00826719741712E+06
2.165801247422315646E+05  9.56434885412338E+34  1.00827149301970E+06
2.165802672222018882E+05  9.57123191602371E+34  1.00827477106945E+06
2.165804501904787903E+05  9.56932908065789E+34  1.00827978070632E+06
2.165804641639575420E+05  9.55764491460089E+34  1.00828017781638E+06
2.165804919711802213E+05  9.57541300825805E+34  1.00828100805518E+06
2.165805473075533810E+05  9.57935345036383E+34  1.00828281955803E+06
2.165805565383200592E+05  9.57383970836774E+34  1.00828315728798E+06
2.165805707484771556E+05  9.59720243686977E+34  1.00828376223354E+06
2.165805867579300539E+05  9.58656685091075E+34  1.00828442858887E+06
2.165806186167413543E+05  9.60048624740288E+34  1.00828584435956E+06
2.165806584026615892E+05  9.57522318394631E+34  1.00828777569577E+06
2.165806804636880988E+05  9.60167025622243E+34  1.00828883338754E+06
2.165807243651308236E+05  9.59201443939015E+34  1.00829090615561E+06
2.165807899888136599E+05  9.60449951542360E+34  1.00829397653964E+06
2.165808702540915401E+05  9.61132449304426E+34  1.00829774451240E+06
2.165809625094898220E+05  9.61195444989379E+34  1.00830226215080E+06
2.165810408599485527E+05  9.59166379069661E+34  1.00830622817647E+06
2.165811071606259502E+05  9.61046484759710E+34  1.00830971773707E+06
2.165811640032324358E+05  9.61962774106345E+34  1.00831284285740E+06
2.165812135169148096E+05  9.62303236471644E+34  1.00831575311445E+06
2.165812573690466234E+05  9.62341497562317E+34  1.00831844521977E+06
2.165812967440985667E+05  9.62612989024181E+34  1.00832096390005E+06
2.165813325499846833E+05  9.63921800836059E+34  1.00832334793974E+06
2.165813358396695694E+05  9.59891143666758E+34  1.00832356762028E+06
2.165813423861425254E+05  9.70038124781821E+34  1.00832401326315E+06
2.165813554136236780E+05  9.63633631998963E+34  1.00832491269284E+06
2.165813813383112138E+05  9.63827454001549E+34  1.00832676441834E+06
2.165814074998096621E+05  9.63864566867097E+34  1.00832869920499E+06
2.165814321491335868E+05  9.63697578426171E+34  1.00833058809624E+06
2.165814552808359149E+05  9.64204195773080E+34  1.00833242483239E+06
2.165814770352549676E+05  9.66503208976200E+34  1.00833421907703E+06
2.165814975599736790E+05  9.66490616633092E+34  1.00833597265683E+06
2.165815169977382466E+05  9.69453770169366E+34  1.00833768915256E+06
2.165815343536434812E+05  9.67713386435631E+34  1.00833927497173E+06
2.165815511875130469E+05  9.69540441023240E+34  1.00834086489366E+06
2.165815669743875042E+05  9.70145802354348E+34  1.00834240663269E+06
2.165815821463027678E+05  9.70967832522010E+34  1.00834394370510E+06
2.165815967777592305E+05  9.69708949265459E+34  1.00834548551895E+06
2.165816109328842431E+05  9.72354007177263E+34  1.00834711088751E+06
2.165816260636103398E+05  9.83098133936719E+34  1.00834885048470E+06
2.165816411895241763E+05  9.70765020678300E+34  1.00835063416853E+06
2.165816564285348577E+05  9.69086012215688E+34  1.00835247963814E+06
2.165816707232639019E+05  9.70419951629474E+34  1.00835425052399E+06
2.165816842314682435E+05  9.67384227895015E+34  1.00835597078656E+06
2.165816974943120440E+05  9.72492798915388E+34  1.00835770357339E+06
2.165817099912450649E+05  9.67717236929480E+34  1.00835938046393E+06
2.165817220512063941E+05  9.77569127777214E+34  1.00836104488040E+06
2.165817337125171907E+05  9.76778332671946E+34  1.00836269874667E+06
2.165817450017040246E+05  9.75247165323558E+34  1.00836434454182E+06
2.165817559472526191E+05  9.79928933084086E+34  1.00836598541174E+06
2.165817665742954123E+05  9.79649458285977E+34  1.00836762425303E+06
2.165817769059790880E+05  9.77102594333668E+34  1.00836926439382E+06
2.165817869637217955E+05  9.77926450341868E+34  1.00837090994389E+06
2.165817967674302054E+05  9.77052149640080E+34  1.00837256848841E+06
2.165818063357451465E+05  9.78327615137679E+34  1.00837427829113E+06
2.165818156864824414E+05  9.74142387222791E+34  1.00837599809508E+06
2.165818248366491753E+05  9.75549944275935E+34  1.00837773311108E+06
2.165818338029618608E+05  9.76750325492692E+34  1.00837948636366E+06
2.165818426013793796E+05  9.77038368344865E+34  1.00838126147480E+06
2.165818512474144227E+05  9.71168414632974E+34  1.00838308508783E+06
2.165818597714249627E+05  9.77628076764421E+34  1.00838495524999E+06
2.165818690530066669E+05  9.78975056110521E+34  1.00838689966002E+06
2.165818796430573566E+05  9.73499754373801E+34  1.00838914875544E+06
2.165818901766799972E+05  9.71741682093884E+34  1.00839146257800E+06
2.165819004280866939E+05  9.91118896983781E+34  1.00839383428097E+06
2.165819086352440936E+05  9.70391876314428E+34  1.00839577321712E+06
2.165819180137774674E+05  1.00136645939511E+35  1.00839804147306E+06
2.165819273633092816E+05  9.78477337557352E+34  1.00840036095242E+06
2.165819364926237613E+05  9.83870209224655E+34  1.00840268632757E+06
2.165819453940059466E+05  9.83718318262483E+34  1.00840501404936E+06
2.165819540853231447E+05  9.92507993813928E+34  1.00840734819549E+06
2.165819625875786005E+05  1.00409332354114E+35  1.00840969402683E+06
2.165819709214612667E+05  1.02469939400842E+35  1.00841205714460E+06
2.165819791069403873E+05  1.03723992649231E+35  1.00841446199174E+06
2.165819871635882009E+05  1.31028574137905E+35  1.00841694373408E+06
2.165819934986859444E+05  1.49615608390025E+35  1.00841901536851E+06
2.165820010293989617E+05  2.17229982893474E+35  1.00842150778417E+06
2.165820047853340511E+05  7.60456020845702E+35  1.00842260776368E+06
2.165820122596448928E+05  8.75713386865039E+35  1.00842462534769E+06
2.165820236980399059E+05  8.98523310258456E+35  1.00842768521991E+06
2.165820357590539206E+05  1.06555779260904E+36  1.00843102811662E+06
