# time luminosity u_luminosity radius u_radius
-5.541068219885346480e+00 4.180793746148472703e+37 2.990505261092693952e+36 1.009877391350469901e+06 1.285660212397748126e+02
-5.460709576815133914e+00 4.308293004331947466e+37 3.039305813351769776e+36 1.009905210875970428e+06 1.312056038133233073e+02
-5.379585440925438888e+00 4.437341265848086794e+37 3.089348824549791741e+36 1.009933090117500629e+06 1.338769962023554285e+02
-5.297698773443698883e+00 4.567997432823835486e+37 3.140661087135504684e+36 1.009961048995365272e+06 1.365602469904619625e+02
-5.215057339621125720e+00 4.700400327619846649e+37 3.193790384381482061e+36 1.009989120659126551e+06 1.392577201559861351e+02
-5.131672458621324040e+00 4.834843796700991353e+37 3.250074181844447231e+36 1.010017325643524993e+06 1.419635734920736923e+02
-5.047557983562001027e+00 4.971307603014227959e+37 3.309703046182631421e+36 1.010045686567610945e+06 1.446766802579496982e+02
-4.962729276041500270e+00 5.109692221350800816e+37 3.371724415757207657e+36 1.010074209451544215e+06 1.473823811261981973e+02
-4.877202330404543318e+00 5.250117822535127973e+37 3.436787045158017790e+36 1.010102906544254045e+06 1.500895790569238386e+02
-4.790993121612700634e+00 5.392596780845804821e+37 3.505995946824716656e+36 1.010131783967490774e+06 1.528013389123847787e+02
-4.704116899723885581e+00 5.537084686305604930e+37 3.579388928018273039e+36 1.010160832592765917e+06 1.555031996833986909e+02
-4.616585999945527874e+00 5.683463389992869938e+37 3.657300140472431746e+36 1.010190052935038344e+06 1.582044398124633631e+02
-4.528410584171069786e+00 5.831674215207040901e+37 3.740501541940943756e+36 1.010219435157047701e+06 1.609058964862377366e+02
-4.439620688252034597e+00 5.981499328863439231e+37 3.828367281199158481e+36 1.010248958231239114e+06 1.636074387580829068e+02
-4.350215346421464346e+00 6.132747897995031981e+37 3.921757441316999034e+36 1.010278590571769746e+06 1.662961492006857327e+02
-4.260186963962041773e+00 6.285352894736217419e+37 4.020314881806423478e+36 1.010308305234589963e+06 1.690014736845909908e+02
-4.169553434956469573e+00 6.439104164461127659e+37 4.123548784916712509e+36 1.010338080696452991e+06 1.717248285966470291e+02
-4.078328336676349863e+00 6.593568523469146813e+37 4.231589201114778988e+36 1.010367870455002529e+06 1.744381085079047011e+02
-3.986482312946463935e+00 6.748499747008899084e+37 4.343762538073778981e+36 1.010397661517063738e+06 1.771600409350608913e+02
-3.894047879119170830e+00 6.903711612114240695e+37 4.461971442431244825e+36 1.010427404313730192e+06 1.798955661771887264e+02
-3.800992571894312277e+00 7.058764311070291629e+37 4.584809863151821174e+36 1.010457036412632675e+06 1.826283309070144867e+02
-3.707326261181151494e+00 7.213134550175917818e+37 4.706619190668415220e+36 1.010486544133578311e+06 1.854109250038431753e+02
-3.613015265116700903e+00 7.366676133383138120e+37 4.834132274301896221e+36 1.010515827394141117e+06 1.882189956806907674e+02
-3.518073160914354958e+00 7.519319426701402348e+37 4.965580738986204552e+36 1.010544859050357598e+06 1.910797001835863966e+02
-3.422455019346671179e+00 7.670794756009179762e+37 5.100661889001832950e+36 1.010573571620873874e+06 1.940533205657073381e+02
-3.326167468112544157e+00 7.820533675633257787e+37 5.240524586922923815e+36 1.010601894011157681e+06 1.970653924089205020e+02
-3.229182696275529452e+00 7.968055455401146274e+37 5.381110062957088122e+36 1.010629855068881880e+06 2.001012374303757895e+02
-3.131441639838158153e+00 8.113068554705969325e+37 5.525205328859228437e+36 1.010657410487766727e+06 2.031415368644769330e+02
